,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Legendary,Generation,Type 1,Type 2,Evolution,Total
79,95.0,111.0,105.0,106.0,100.0,97.0,True,4,)Normal,Dark,Mega,614.0
80,86.0,92.0,78.0,56.0,69.0,73.0,False,1,Ghost,Rock,Stage2,454.0
81,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Psychic,Flying,Basic,257.0
82,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Bug,Fairy,Basic,257.0
83,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Fairy,Fairy,Basic,257.0
84,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Bug,Basic,257.0
85,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Bug,Basic,257.0
86,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Dark,Fire,Mega,614.0
87,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Dark,Fire,Mega,614.0
88,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Fairy,Fairy,Stage2,257.0
89,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Steel,Ghost,Mega,614.0
90,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Fairy,Basic,257.0
91,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Fairy,Fairy,Basic,257.0
92,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Bug,Basic,257.0
93,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Fairy,Fairy,Basic,257.0
94,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Fairy,Stage2,257.0
95,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Steel,Fire,Mega,614.0
96,95.0,111.0,105.0,106.0,100.0,97.0,True,3,)Normal,Ghost,Stage2,614.0
97,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Bug,Stage2,257.0
98,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Fairy,Basic,257.0
99,95.0,111.0,105.0,106.0,100.0,97.0,False,3,Ghost,Rock,Stage2,614.0
100,44.0,47.0,43.0,40.0,45.0,41.0,True,4,Bug,Dragon,Basic,260.0
101,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Bug,Basic,257.0
102,95.0,111.0,105.0,106.0,100.0,97.0,True,4,)Normal,Ghost,Stage2,614.0
103,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Steel,Normal,Mega,614.0
104,45.0,48.0,44.0,41.0,45.0,41.0,False,1,Psychic,Fairy,Stage2,264.0
105,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Dark,Fire,Mega,614.0
106,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Psychic,Flying,Basic,257.0
107,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Fairy,Basic,257.0
108,95.0,111.0,105.0,106.0,100.0,97.0,True,4,)Normal,Dark,Mega,614.0
109,95.0,111.0,105.0,106.0,100.0,97.0,True,4,)Normal,Dark,Mega,614.0
110,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Fairy,Fairy,Basic,257.0
111,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Fairy,Basic,257.0
112,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Dark,Fire,Mega,614.0
113,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Fairy,Basic,257.0
114,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Bug,Stage2,257.0
115,95.0,111.0,105.0,105.0,100.0,97.0,True,3,Normal,None,Mega,613.0
116,54.0,50.0,46.0,42.0,46.0,46.0,False,2,Psychic,Ground,Stage2,284.0
117,49.0,49.0,45.0,41.0,46.0,42.0,True,2,Fairy,Ground,Basic,272.0
118,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Fairy,Basic,257.0
119,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Fairy,Basic,257.0
120,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Bug,Basic,257.0
121,95.0,111.0,105.0,106.0,100.0,97.0,True,3,Rock,Rock,Stage2,614.0
122,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Bug,Basic,257.0
123,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Psychic,Flying,Basic,257.0
124,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Fairy,Fairy,Basic,257.0
125,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Fairy,Ground,Stage2,257.0
126,95.0,111.0,105.0,106.0,100.0,97.0,True,6,Ghost,Rock,Stage2,614.0
127,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Fairy,Flying,Basic,257.0
128,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Dark,Fire,Mega,614.0
129,95.0,111.0,105.0,105.0,100.0,97.0,False,3,Ground,Rock,Stage2,613.0
130,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Dark,Ghost,Mega,614.0
131,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Dark,Fire,Mega,614.0
132,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Dark,Dragon,Mega,614.0
133,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Bug,Basic,257.0
134,85.0,75.0,68.0,61.0,66.0,64.0,False,3,Fairy,Fairy,Stage2,419.0
135,95.0,111.0,105.0,106.0,100.0,97.0,True,4,)Normal,Dark,Mega,614.0
136,95.0,111.0,105.0,106.0,100.0,97.0,False,3,Ground,Rock,Stage2,614.0
137,95.0,111.0,105.0,106.0,100.0,97.0,False,3,Rock,Rock,Stage2,614.0
138,95.0,111.0,104.0,105.0,99.0,97.0,False,3,Water,Rock,Stage2,611.0
139,95.0,111.0,105.0,106.0,100.0,97.0,False,3,)Normal,Psychic,Stage2,614.0
140,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Bug,Stage2,257.0
141,64.0,63.0,56.0,48.0,59.0,51.0,False,1,Ground,Fairy,Stage2,341.0
142,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Dark,Fire,Mega,614.0
143,95.0,111.0,105.0,106.0,100.0,97.0,False,6,)Normal,Bug,Stage2,614.0
144,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Bug,Stage2,257.0
145,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Psychic,Flying,Basic,257.0
146,95.0,111.0,105.0,106.0,100.0,97.0,False,3,Ghost,Rock,Stage2,614.0
147,95.0,111.0,105.0,106.0,100.0,97.0,False,3,Ground,Rock,Stage2,614.0
148,93.0,110.0,99.0,99.0,95.0,89.0,False,1,Flying,Fairy,Stage2,585.0
149,95.0,111.0,105.0,106.0,100.0,97.0,False,3,Flying,Rock,Stage2,614.0
150,95.0,111.0,105.0,106.0,100.0,97.0,False,3,Flying,Psychic,Stage2,614.0
151,84.0,90.0,79.0,68.0,78.0,68.0,False,3,Ground,Rock,Stage2,467.0
152,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Fairy,Fairy,Basic,257.0
153,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Fairy,Basic,257.0
154,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Fairy,Fairy,Basic,257.0
155,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Dark,Fire,Mega,614.0
156,95.0,111.0,105.0,106.0,100.0,97.0,False,3,)Normal,Ghost,Stage2,614.0
157,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Dark,Dark,Mega,614.0
158,95.0,111.0,105.0,106.0,100.0,97.0,True,3,Grass,Rock,Stage2,614.0
159,95.0,111.0,105.0,106.0,100.0,97.0,True,4,)Normal,Dark,Mega,614.0
160,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Fairy,Stage2,257.0
161,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Fairy,Fairy,Basic,257.0
162,95.0,111.0,105.0,106.0,100.0,97.0,False,1,Flying,Rock,Stage2,614.0
163,95.0,111.0,105.0,106.0,100.0,97.0,True,3,Water,Grass,Stage2,614.0
164,95.0,111.0,105.0,106.0,100.0,97.0,True,3,Rock,Rock,Stage2,614.0
165,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Dark,Fire,Mega,614.0
166,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Fairy,Stage2,257.0
167,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Fairy,Basic,257.0
168,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Dark,Ghost,Mega,614.0
169,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Psychic,Flying,Basic,257.0
170,55.0,51.0,54.0,45.0,50.0,50.0,True,2,Psychic,Ground,Basic,305.0
171,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Fairy,Basic,257.0
172,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Fairy,Basic,257.0
173,74.0,76.0,66.0,58.0,65.0,81.0,False,3,Electric,Grass,Stage2,420.0
174,95.0,111.0,105.0,106.0,100.0,97.0,True,4,)Normal,Dark,Mega,614.0
175,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Fairy,Fairy,Basic,257.0
176,94.0,107.0,99.0,94.0,98.0,95.0,True,4,Bug,Dragon,Mega,587.0
177,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Dark,Fire,Mega,614.0
178,95.0,111.0,105.0,106.0,100.0,97.0,False,3,Flying,Psychic,Stage2,614.0
179,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Fairy,Ground,Basic,257.0
180,95.0,111.0,105.0,106.0,100.0,97.0,True,4,)Normal,Dark,Mega,614.0
181,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Bug,Stage2,257.0
182,95.0,111.0,105.0,106.0,100.0,97.0,False,6,Ghost,Rock,Stage2,614.0
183,84.0,91.0,89.0,75.0,81.0,88.0,True,3,Grass,None,Basic,508.0
184,95.0,111.0,105.0,106.0,100.0,97.0,True,4,)Normal,Dark,Mega,614.0
185,95.0,111.0,105.0,105.0,100.0,97.0,True,3,Grass,Rock,Stage2,613.0
186,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Dark,Fire,Mega,614.0
187,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Fairy,Fairy,Basic,257.0
188,44.0,47.0,43.0,40.0,44.0,39.0,True,4,Bug,Flying,Basic,257.0
189,95.0,111.0,105.0,106.0,100.0,97.0,False,3,Water,Rock,Stage2,614.0
190,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Bug,Basic,257.0
191,95.0,111.0,105.0,106.0,100.0,97.0,False,3,Normal,Rock,Stage2,614.0
192,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Dragon,Normal,Mega,614.0
193,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Dark,Ghost,Mega,614.0
194,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Bug,Basic,257.0
195,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Bug,Basic,257.0
196,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Fairy,Flying,Basic,257.0
197,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Fairy,Basic,257.0
198,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Bug,Basic,257.0
199,44.0,47.0,43.0,40.0,44.0,39.0,True,4,Bug,Dragon,Basic,257.0
