,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Legendary,Generation,Type 1,Type 2,Evolution,Total
33,44.0,47.0,43.0,44.0,44.0,97.0,False,6,Electric,Psychic,Basic,319.0
34,44.0,47.0,44.0,42.0,97.0,62.0,False,2,Fire,Poison,Basic,336.0
35,59.0,47.0,43.0,95.0,100.0,39.0,True,3,Electric,Bug,Basic,383.0
36,89.0,47.0,44.0,42.0,49.0,52.0,True,1,Poison,Bug,Stage2,323.0
37,46.0,47.0,43.0,106.0,100.0,39.0,True,2,Poison,Electric,Stage2,381.0
38,44.0,47.0,43.0,106.0,100.0,97.0,True,3,Electric,Electric,Basic,437.0
39,87.0,47.0,105.0,50.0,87.0,97.0,True,3,Grass,Flying,Basic,473.0
40,45.0,111.0,103.0,44.0,44.0,80.0,False,4,Flying,Fire,Stage1,427.0
41,95.0,48.0,105.0,103.0,46.0,49.0,False,5,Fire,Dark,Stage1,446.0
42,92.0,82.0,104.0,40.0,49.0,41.0,True,2,Water,Fire,Stage2,408.0
43,95.0,47.0,102.0,103.0,100.0,39.0,True,3,Ground,Ghost,Stage2,486.0
44,46.0,47.0,50.0,106.0,100.0,40.0,True,3,Normal,Electric,Stage2,389.0
45,51.0,111.0,103.0,91.0,44.0,97.0,False,6,Grass,Grass,Mega,497.0
46,44.0,47.0,49.0,40.0,44.0,46.0,False,5,Psychic,Grass,Basic,270.0
47,92.0,47.0,68.0,92.0,63.0,44.0,True,2,Normal,None,Stage2,406.0
48,83.0,47.0,56.0,49.0,99.0,39.0,True,3,Ground,Fighting,Stage2,373.0
49,44.0,87.0,43.0,40.0,44.0,97.0,False,2,Normal,Ground,Basic,355.0
50,44.0,47.0,59.0,40.0,95.0,96.0,False,5,Steel,Flying,Stage2,381.0
51,44.0,111.0,104.0,40.0,44.0,97.0,False,1,Dragon,Grass,Mega,440.0
52,95.0,111.0,105.0,105.0,54.0,97.0,False,6,Electric,Fighting,Mega,567.0
53,44.0,91.0,43.0,40.0,44.0,88.0,False,1,Flying,Grass,Stage1,350.0
54,95.0,47.0,105.0,106.0,100.0,70.0,True,3,)Normal,Dragon,Stage2,523.0
55,81.0,111.0,104.0,40.0,44.0,97.0,False,5,Psychic,Grass,Stage2,477.0
56,44.0,47.0,43.0,40.0,44.0,39.0,False,2,Bug,Water,Basic,257.0
57,91.0,47.0,44.0,62.0,99.0,39.0,True,2,Water,Bug,Stage2,382.0
58,48.0,47.0,44.0,40.0,51.0,39.0,True,2,Bug,Water,Stage2,269.0
59,44.0,111.0,99.0,40.0,44.0,97.0,False,6,Dragon,Electric,Mega,435.0
60,44.0,111.0,99.0,40.0,44.0,97.0,False,6,Grass,Grass,Mega,435.0
61,95.0,47.0,90.0,105.0,100.0,39.0,True,2,Fire,Bug,Basic,476.0
62,44.0,111.0,105.0,40.0,44.0,97.0,False,6,Psychic,Grass,Stage1,441.0
63,44.0,47.0,43.0,43.0,44.0,95.0,False,1,Ice,Psychic,Basic,316.0
64,44.0,111.0,95.0,40.0,44.0,97.0,False,6,Ghost,Grass,Stage1,431.0
65,92.0,47.0,43.0,106.0,100.0,39.0,True,1,Fire,Bug,Stage2,427.0
66,84.0,111.0,105.0,106.0,61.0,97.0,True,6,)Normal,Dragon,Mega,564.0
67,95.0,47.0,66.0,106.0,100.0,39.0,True,3,Water,Dragon,Stage2,453.0
68,44.0,47.0,43.0,40.0,44.0,39.0,False,2,Bug,Water,Basic,257.0
69,46.0,111.0,105.0,102.0,44.0,97.0,False,6,Psychic,Fire,Stage1,505.0
70,44.0,49.0,78.0,40.0,44.0,97.0,False,6,Ice,Electric,Mega,352.0
71,50.0,111.0,105.0,40.0,44.0,97.0,False,5,Psychic,Fairy,Stage1,447.0
72,95.0,110.0,105.0,106.0,100.0,97.0,True,3,Fighting,Fire,Stage1,613.0
73,92.0,111.0,105.0,51.0,44.0,97.0,False,6,Psychic,Flying,Mega,500.0
74,82.0,111.0,105.0,66.0,44.0,97.0,False,2,Psychic,Grass,Stage1,505.0
75,44.0,107.0,49.0,41.0,44.0,97.0,False,6,Grass,Psychic,Basic,382.0
76,95.0,47.0,84.0,106.0,100.0,39.0,True,2,Water,Bug,Stage2,471.0
77,94.0,47.0,97.0,106.0,100.0,39.0,True,3,)Normal,Dragon,Mega,483.0
78,45.0,61.0,101.0,42.0,44.0,71.0,False,2,Psychic,Water,Basic,364.0
79,71.0,109.0,105.0,41.0,44.0,50.0,False,5,Psychic,Dark,Stage1,420.0
80,95.0,109.0,43.0,106.0,100.0,49.0,True,3,Electric,Dragon,Mega,502.0
81,95.0,111.0,105.0,105.0,97.0,97.0,True,4,Fighting,None,Mega,610.0
82,51.0,111.0,105.0,105.0,44.0,97.0,False,4,Ghost,Grass,Stage1,513.0
83,95.0,110.0,105.0,106.0,100.0,45.0,True,4,Fighting,Dragon,Mega,561.0
84,95.0,97.0,105.0,106.0,61.0,46.0,True,3,Dark,Grass,Stage1,510.0
85,95.0,47.0,61.0,106.0,100.0,39.0,True,3,Electric,Bug,Stage2,448.0
86,95.0,47.0,85.0,106.0,100.0,39.0,True,3,Dark,Water,Stage2,472.0
87,95.0,111.0,105.0,84.0,44.0,97.0,False,4,Psychic,Grass,Stage1,536.0
88,93.0,53.0,74.0,106.0,99.0,97.0,True,3,Electric,Ghost,Stage2,522.0
89,46.0,111.0,105.0,40.0,44.0,97.0,False,5,Psychic,Steel,Stage2,443.0
90,44.0,111.0,92.0,50.0,44.0,97.0,False,6,Ghost,Dark,Stage1,438.0
91,94.0,111.0,105.0,105.0,44.0,97.0,False,6,Psychic,Grass,Stage1,556.0
92,95.0,50.0,105.0,105.0,44.0,40.0,False,1,Poison,Poison,Basic,439.0
93,44.0,52.0,79.0,40.0,44.0,97.0,False,5,Flying,Fairy,Basic,356.0
94,95.0,111.0,105.0,41.0,44.0,97.0,False,5,Ice,Fairy,Stage1,493.0
95,44.0,47.0,65.0,42.0,100.0,39.0,True,3,Fairy,Steel,Basic,337.0
96,94.0,48.0,47.0,106.0,100.0,39.0,True,4,Fighting,Bug,Basic,434.0
97,44.0,108.0,43.0,40.0,44.0,97.0,False,5,Bug,Psychic,Basic,376.0
98,44.0,47.0,43.0,40.0,98.0,39.0,True,1,Bug,Ground,Stage2,311.0
99,95.0,111.0,102.0,106.0,100.0,97.0,False,3,Fighting,Poison,Stage1,611.0
100,44.0,47.0,43.0,40.0,86.0,39.0,True,1,Flying,Rock,Basic,299.0
101,47.0,111.0,105.0,41.0,47.0,92.0,True,2,Ground,Grass,Basic,443.0
102,49.0,47.0,92.0,105.0,100.0,97.0,True,6,Fairy,Electric,Mega,490.0
103,44.0,70.0,105.0,43.0,44.0,97.0,False,5,Steel,Grass,Stage1,403.0
104,44.0,47.0,43.0,40.0,99.0,40.0,True,1,Bug,Poison,Basic,313.0
105,44.0,101.0,80.0,40.0,44.0,97.0,False,5,Fairy,Rock,Stage1,406.0
106,44.0,111.0,43.0,40.0,44.0,95.0,False,1,Fire,Dark,Stage1,377.0
107,95.0,111.0,105.0,106.0,98.0,97.0,True,3,Fighting,Ice,Mega,612.0
108,44.0,104.0,102.0,41.0,45.0,90.0,False,4,Ghost,Grass,Stage1,426.0
109,44.0,111.0,96.0,40.0,44.0,97.0,False,5,Flying,Rock,Basic,432.0
110,44.0,111.0,101.0,70.0,44.0,97.0,False,6,Dragon,Ground,Mega,467.0
111,95.0,111.0,105.0,79.0,44.0,96.0,False,6,Psychic,Grass,Stage1,530.0
112,44.0,111.0,82.0,67.0,44.0,97.0,False,6,Fairy,Electric,Mega,445.0
113,94.0,101.0,89.0,103.0,44.0,97.0,False,6,Grass,None,Stage1,528.0
114,95.0,47.0,105.0,97.0,94.0,88.0,True,5,Steel,Water,Stage2,526.0
115,95.0,78.0,105.0,105.0,98.0,97.0,True,3,Steel,Dragon,Stage1,578.0
116,44.0,111.0,62.0,40.0,44.0,97.0,False,5,Dragon,Fairy,Mega,398.0
117,45.0,111.0,105.0,40.0,44.0,47.0,False,2,Flying,Grass,Basic,392.0
118,46.0,111.0,103.0,40.0,44.0,97.0,False,5,Ice,Psychic,Mega,441.0
119,95.0,49.0,105.0,106.0,100.0,85.0,True,3,Electric,Dragon,Mega,540.0
120,44.0,111.0,43.0,40.0,44.0,97.0,False,6,Dragon,Electric,Mega,379.0
121,95.0,111.0,105.0,106.0,99.0,97.0,True,3,Fighting,Dragon,Stage1,613.0
122,95.0,103.0,105.0,64.0,60.0,97.0,False,6,Grass,Grass,Stage1,524.0
123,44.0,111.0,49.0,40.0,44.0,97.0,False,5,Ghost,Grass,Stage1,385.0
124,44.0,47.0,43.0,71.0,99.0,40.0,True,1,Bug,Ghost,Basic,344.0
125,47.0,49.0,103.0,40.0,44.0,39.0,False,2,Psychic,Dark,Basic,322.0
126,44.0,111.0,105.0,41.0,44.0,97.0,False,6,Flying,Fairy,Stage1,442.0
127,44.0,111.0,99.0,40.0,44.0,97.0,False,6,Flying,Fairy,Mega,435.0
128,46.0,47.0,43.0,106.0,100.0,39.0,True,3,Bug,Electric,Stage2,381.0
129,95.0,50.0,92.0,106.0,100.0,40.0,True,3,Fairy,Poison,Stage2,483.0
130,72.0,47.0,105.0,104.0,100.0,39.0,True,3,Water,Fighting,Stage2,467.0
131,44.0,47.0,43.0,40.0,44.0,43.0,False,1,Bug,Psychic,Basic,261.0
132,92.0,47.0,71.0,69.0,45.0,60.0,False,1,Poison,Grass,Stage1,384.0
133,95.0,111.0,105.0,106.0,100.0,97.0,True,3,)Normal,Dragon,Mega,614.0
134,93.0,64.0,47.0,93.0,99.0,86.0,True,3,Fighting,Ghost,Basic,482.0
135,92.0,111.0,48.0,106.0,44.0,97.0,False,6,Dragon,Electric,Mega,498.0
136,81.0,110.0,105.0,40.0,45.0,97.0,False,5,Fairy,Dark,Stage1,478.0
137,50.0,105.0,105.0,49.0,45.0,97.0,False,5,Steel,Steel,Stage1,451.0
138,64.0,55.0,85.0,40.0,44.0,42.0,False,2,Psychic,Fairy,Stage1,330.0
139,84.0,111.0,95.0,40.0,44.0,97.0,False,5,Psychic,Grass,Stage1,471.0
140,44.0,111.0,103.0,41.0,44.0,97.0,False,6,Ghost,Fairy,Stage1,440.0
141,94.0,88.0,105.0,105.0,99.0,97.0,True,6,Fairy,Flying,Mega,588.0
142,44.0,111.0,103.0,79.0,44.0,97.0,False,5,Fire,Fairy,Stage1,478.0
143,44.0,110.0,43.0,40.0,44.0,97.0,False,6,Ghost,Grass,Mega,378.0
144,68.0,111.0,105.0,40.0,44.0,97.0,False,5,Psychic,Fairy,Stage1,465.0
145,44.0,47.0,43.0,40.0,44.0,45.0,False,1,Ghost,Dark,Basic,263.0
146,44.0,61.0,43.0,40.0,44.0,46.0,False,1,Flying,Rock,Stage1,278.0
147,95.0,47.0,43.0,105.0,100.0,39.0,True,3,Bug,Bug,Stage2,429.0
148,44.0,111.0,62.0,40.0,44.0,97.0,False,1,Ghost,Grass,Stage1,398.0
149,94.0,47.0,45.0,101.0,100.0,39.0,True,2,Bug,Water,Stage2,426.0
150,44.0,64.0,49.0,42.0,44.0,97.0,False,5,Flying,Rock,Mega,340.0
151,66.0,47.0,99.0,105.0,100.0,96.0,True,3,Electric,Dragon,Mega,513.0
152,44.0,107.0,47.0,40.0,44.0,39.0,False,2,Bug,Water,Basic,321.0
153,95.0,111.0,105.0,104.0,44.0,97.0,False,5,Psychic,Fairy,Stage1,556.0
154,95.0,47.0,105.0,106.0,100.0,41.0,True,3,Water,Electric,Stage2,494.0
155,44.0,111.0,46.0,40.0,44.0,97.0,False,6,Normal,Ground,Mega,382.0
156,44.0,47.0,43.0,50.0,100.0,39.0,True,1,Bug,Bug,Stage2,323.0
157,44.0,55.0,43.0,40.0,44.0,91.0,False,1,Flying,Dark,Basic,317.0
158,94.0,47.0,43.0,70.0,46.0,39.0,False,2,Bug,Dark,Basic,339.0
159,66.0,72.0,105.0,40.0,44.0,90.0,False,6,Normal,Grass,Stage1,417.0
160,48.0,49.0,104.0,40.0,45.0,39.0,False,2,Ground,Grass,Stage2,325.0
161,44.0,49.0,43.0,88.0,99.0,39.0,True,2,Water,Poison,Basic,362.0
162,95.0,82.0,105.0,106.0,100.0,39.0,True,2,Dark,Dragon,Stage1,527.0
163,46.0,103.0,70.0,46.0,45.0,96.0,False,3,Fairy,Electric,Basic,406.0
164,82.0,111.0,105.0,102.0,44.0,97.0,False,5,Psychic,Ice,Stage1,541.0
165,44.0,86.0,43.0,40.0,44.0,97.0,False,6,Dragon,Ground,Mega,354.0
166,95.0,47.0,44.0,106.0,100.0,39.0,True,3,)Normal,Bug,Stage2,431.0
167,95.0,47.0,103.0,106.0,100.0,39.0,True,3,Electric,Bug,Mega,490.0
168,94.0,111.0,105.0,102.0,44.0,54.0,False,5,Psychic,Grass,Stage1,510.0
169,44.0,47.0,43.0,66.0,100.0,39.0,True,1,Bug,Bug,Basic,339.0
170,48.0,111.0,105.0,40.0,44.0,62.0,False,4,Grass,Grass,Stage1,410.0
171,48.0,111.0,103.0,40.0,44.0,97.0,False,1,Grass,Grass,Stage1,443.0
172,95.0,51.0,84.0,106.0,100.0,97.0,True,3,)Normal,Dragon,Mega,533.0
173,94.0,111.0,105.0,43.0,44.0,97.0,False,5,Psychic,Fairy,Stage1,494.0
174,95.0,48.0,105.0,102.0,80.0,42.0,True,3,Dark,Poison,Stage1,472.0
175,95.0,111.0,105.0,40.0,44.0,97.0,False,5,Psychic,Fairy,Stage2,492.0
176,50.0,92.0,89.0,45.0,44.0,97.0,False,5,Steel,Fairy,Basic,417.0
177,95.0,47.0,105.0,106.0,100.0,65.0,True,3,Fighting,Dragon,Stage2,518.0
178,44.0,107.0,105.0,40.0,45.0,97.0,False,6,Flying,Ground,Mega,438.0
179,95.0,111.0,105.0,106.0,48.0,97.0,False,5,Psychic,Grass,Stage1,562.0
180,95.0,47.0,105.0,105.0,100.0,39.0,True,4,Fire,Bug,Stage2,491.0
181,44.0,104.0,105.0,40.0,44.0,42.0,False,4,Flying,Dark,Basic,379.0
182,78.0,85.0,54.0,106.0,100.0,96.0,True,6,Fairy,Electric,Mega,519.0
183,44.0,47.0,43.0,104.0,100.0,39.0,True,1,Poison,Poison,Basic,377.0
184,44.0,47.0,103.0,90.0,52.0,39.0,False,2,Bug,Water,Basic,375.0
185,44.0,107.0,46.0,106.0,100.0,97.0,False,3,Electric,Dragon,Mega,500.0
186,95.0,47.0,105.0,106.0,100.0,39.0,True,3,Water,Normal,Stage2,492.0
187,59.0,107.0,97.0,95.0,44.0,97.0,False,6,Psychic,Grass,Basic,499.0
188,95.0,47.0,105.0,105.0,94.0,45.0,True,3,Rock,None,Stage2,491.0
189,75.0,47.0,103.0,105.0,100.0,97.0,True,1,Ice,Ghost,Basic,527.0
190,44.0,111.0,43.0,40.0,44.0,75.0,False,5,Bug,Fairy,Basic,357.0
191,95.0,47.0,80.0,97.0,95.0,39.0,True,2,Water,Bug,Basic,453.0
192,44.0,110.0,102.0,40.0,44.0,97.0,False,6,Normal,Ground,Basic,437.0
193,45.0,111.0,105.0,105.0,44.0,97.0,False,6,Grass,Fairy,Stage1,507.0
194,62.0,111.0,105.0,40.0,44.0,42.0,False,5,Fire,Fairy,Stage1,404.0
195,44.0,111.0,47.0,40.0,44.0,97.0,False,6,Ghost,Ground,Basic,383.0
196,95.0,47.0,43.0,106.0,100.0,39.0,True,2,Bug,Bug,Stage2,430.0
197,95.0,47.0,104.0,88.0,100.0,39.0,True,2,Water,Flying,Stage2,473.0
198,44.0,47.0,98.0,44.0,44.0,45.0,False,2,Bug,Grass,Basic,322.0
199,79.0,47.0,105.0,54.0,45.0,39.0,False,5,Ground,Fairy,Basic,369.0
200,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Fire,Dark,Basic,257.0
201,44.0,111.0,104.0,40.0,44.0,97.0,False,5,Dragon,Psychic,Stage1,440.0
202,46.0,47.0,43.0,40.0,64.0,52.0,True,1,Bug,Dark,Basic,292.0
203,44.0,47.0,43.0,83.0,44.0,39.0,False,1,Bug,Water,Basic,300.0
204,44.0,111.0,43.0,49.0,57.0,97.0,False,1,Flying,Ground,Mega,401.0
205,95.0,47.0,105.0,106.0,100.0,39.0,True,2,Dark,Bug,Stage2,492.0
206,95.0,47.0,105.0,106.0,100.0,39.0,True,3,)Normal,Dragon,Stage2,492.0
207,95.0,47.0,104.0,103.0,45.0,82.0,False,1,)Normal,Grass,Stage2,476.0
208,95.0,111.0,105.0,100.0,95.0,95.0,False,5,Psychic,Fire,Stage1,601.0
209,47.0,111.0,104.0,41.0,44.0,95.0,False,4,Psychic,Fairy,Stage1,442.0
210,95.0,47.0,75.0,106.0,100.0,39.0,True,3,)Normal,Dragon,Stage2,462.0
211,44.0,111.0,91.0,40.0,44.0,97.0,False,6,Flying,Grass,Stage1,427.0
212,44.0,111.0,104.0,40.0,55.0,97.0,False,6,Dragon,Steel,Mega,451.0
213,44.0,47.0,69.0,105.0,100.0,97.0,True,1,Electric,Flying,Stage2,462.0
214,44.0,47.0,101.0,47.0,45.0,78.0,True,2,Ghost,None,Basic,362.0
215,95.0,47.0,105.0,106.0,100.0,39.0,True,3,Dark,Normal,Stage2,492.0
216,44.0,111.0,105.0,50.0,44.0,97.0,False,6,Dragon,Ice,Mega,451.0
217,44.0,91.0,90.0,43.0,44.0,97.0,False,6,Fairy,Steel,Stage1,409.0
218,44.0,95.0,76.0,40.0,44.0,44.0,True,2,Normal,Fairy,Stage1,343.0
219,44.0,111.0,105.0,40.0,44.0,97.0,False,6,Normal,Steel,Mega,441.0
220,44.0,111.0,71.0,40.0,44.0,97.0,False,6,Dragon,Electric,Mega,407.0
221,93.0,47.0,105.0,97.0,99.0,39.0,True,3,Fighting,Dragon,Basic,480.0
222,95.0,47.0,100.0,103.0,100.0,39.0,True,3,)Normal,None,Stage2,484.0
223,44.0,111.0,82.0,40.0,44.0,97.0,False,6,Dragon,Electric,Mega,418.0
224,91.0,53.0,103.0,49.0,44.0,40.0,True,5,Water,Water,Basic,380.0
225,44.0,111.0,105.0,40.0,44.0,97.0,False,6,Grass,Grass,Stage1,441.0
226,58.0,102.0,105.0,56.0,48.0,97.0,False,6,Steel,Fighting,Stage1,466.0
227,94.0,47.0,85.0,106.0,100.0,65.0,True,3,Electric,Dragon,Stage2,497.0
228,44.0,111.0,94.0,97.0,44.0,97.0,False,6,Dragon,Electric,Mega,487.0
229,93.0,76.0,47.0,106.0,99.0,39.0,True,1,Bug,Fire,Stage2,460.0
230,44.0,75.0,47.0,40.0,44.0,39.0,False,2,Rock,Dark,Basic,289.0
231,95.0,57.0,105.0,105.0,99.0,39.0,True,2,Water,Dragon,Stage2,500.0
232,44.0,86.0,95.0,40.0,44.0,60.0,False,1,Grass,Ground,Basic,369.0
233,95.0,111.0,105.0,106.0,100.0,97.0,True,3,Electric,Dragon,Mega,614.0
234,65.0,47.0,43.0,94.0,100.0,39.0,True,3,)Normal,Flying,Stage2,388.0
235,56.0,106.0,105.0,40.0,46.0,97.0,True,6,Fairy,Flying,Stage1,450.0
236,85.0,47.0,44.0,104.0,100.0,40.0,True,3,Normal,Electric,Stage2,420.0
237,45.0,111.0,105.0,91.0,44.0,95.0,False,2,Psychic,Grass,Stage1,491.0
238,91.0,52.0,105.0,73.0,44.0,96.0,False,5,Steel,Water,Basic,461.0
239,48.0,47.0,43.0,105.0,68.0,39.0,True,1,Bug,Bug,Stage2,350.0
240,94.0,47.0,105.0,93.0,46.0,97.0,True,6,Normal,Flying,Basic,482.0
241,44.0,111.0,96.0,40.0,44.0,97.0,False,5,Flying,Grass,Stage1,432.0
242,92.0,78.0,105.0,95.0,50.0,39.0,False,5,Psychic,Dark,Stage2,459.0
243,44.0,110.0,43.0,40.0,44.0,85.0,False,1,Flying,Grass,Stage1,366.0
244,51.0,111.0,105.0,40.0,44.0,97.0,False,6,Psychic,Grass,Stage1,448.0
245,44.0,47.0,43.0,98.0,100.0,39.0,True,3,Bug,Bug,Stage2,371.0
246,51.0,47.0,43.0,105.0,100.0,39.0,True,2,Ground,Bug,Basic,385.0
247,95.0,47.0,43.0,106.0,100.0,39.0,True,1,)Normal,Bug,Stage2,430.0
248,95.0,47.0,105.0,106.0,100.0,97.0,True,3,Electric,Ghost,Mega,550.0
249,95.0,52.0,99.0,105.0,100.0,39.0,True,2,Ground,Water,Stage1,490.0
250,44.0,111.0,44.0,40.0,44.0,97.0,False,5,Grass,Psychic,Stage1,380.0
251,95.0,47.0,105.0,105.0,100.0,39.0,True,2,Dark,Bug,Stage2,491.0
252,44.0,111.0,45.0,40.0,44.0,97.0,False,6,Flying,Psychic,Stage1,381.0
253,44.0,47.0,105.0,40.0,88.0,77.0,False,4,Flying,Dark,Stage1,401.0
254,51.0,62.0,86.0,41.0,44.0,39.0,False,2,Fire,Water,Stage2,323.0
255,95.0,47.0,44.0,106.0,100.0,39.0,True,2,Fire,Bug,Stage2,431.0
256,44.0,102.0,46.0,40.0,44.0,45.0,False,5,Flying,Rock,Basic,321.0
257,95.0,47.0,44.0,106.0,100.0,39.0,True,2,Ground,Bug,Stage2,431.0
258,86.0,93.0,105.0,105.0,45.0,95.0,False,5,Psychic,Dark,Stage1,529.0
259,94.0,47.0,47.0,106.0,100.0,39.0,True,3,Electric,Flying,Stage2,433.0
260,95.0,111.0,105.0,105.0,89.0,97.0,False,4,Ghost,Dark,Stage1,602.0
261,94.0,111.0,105.0,44.0,44.0,97.0,False,5,Psychic,Grass,Stage1,495.0
262,44.0,101.0,100.0,90.0,47.0,41.0,False,1,Poison,Dark,Stage1,423.0
263,44.0,109.0,103.0,40.0,44.0,97.0,False,5,Steel,Rock,Basic,437.0
264,44.0,111.0,102.0,40.0,44.0,97.0,False,6,Dragon,Fairy,Mega,438.0
265,95.0,49.0,105.0,105.0,99.0,65.0,True,2,Dark,Ground,Stage2,518.0
266,95.0,111.0,105.0,106.0,44.0,97.0,False,5,Dragon,Fairy,Stage1,558.0
267,45.0,89.0,102.0,40.0,44.0,63.0,False,5,Ground,Dark,Basic,383.0
268,44.0,47.0,87.0,41.0,99.0,39.0,False,2,Water,Water,Basic,357.0
269,44.0,111.0,104.0,50.0,44.0,97.0,False,6,Grass,Ground,Stage1,450.0
270,69.0,47.0,43.0,98.0,100.0,39.0,True,1,Bug,Poison,Stage2,396.0
271,44.0,47.0,43.0,60.0,71.0,39.0,False,1,Bug,Bug,Stage2,304.0
272,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Bug,Water,Basic,257.0
273,44.0,111.0,105.0,40.0,44.0,97.0,False,6,Dragon,Grass,Mega,441.0
274,95.0,110.0,91.0,106.0,100.0,73.0,True,3,Electric,Poison,Mega,575.0
275,95.0,47.0,105.0,106.0,100.0,39.0,True,3,Electric,Dragon,Stage2,492.0
276,60.0,111.0,43.0,44.0,47.0,39.0,False,1,Ground,Dark,Stage1,344.0
277,50.0,97.0,95.0,40.0,44.0,40.0,False,4,Normal,Dark,Stage2,366.0
278,95.0,47.0,105.0,105.0,100.0,41.0,True,3,)Normal,Dragon,Basic,493.0
279,95.0,53.0,105.0,106.0,97.0,43.0,True,2,Dark,None,Stage1,499.0
280,91.0,47.0,43.0,106.0,100.0,39.0,True,3,)Normal,Bug,Stage2,426.0
281,44.0,48.0,74.0,40.0,44.0,74.0,False,6,Normal,Water,Basic,324.0
282,64.0,111.0,105.0,105.0,45.0,97.0,False,4,Psychic,Grass,Stage1,527.0
283,44.0,110.0,55.0,40.0,44.0,81.0,False,1,Fire,Dark,Basic,374.0
284,44.0,111.0,84.0,40.0,44.0,97.0,False,4,Fire,Grass,Stage1,420.0
285,95.0,47.0,105.0,106.0,100.0,39.0,True,3,)Normal,Dragon,Stage2,492.0
286,44.0,111.0,102.0,41.0,44.0,97.0,False,5,Ghost,Grass,Mega,439.0
287,90.0,47.0,86.0,86.0,100.0,39.0,True,2,Water,Bug,Stage2,448.0
288,44.0,47.0,43.0,40.0,44.0,60.0,False,1,Bug,Dark,Basic,278.0
289,95.0,47.0,105.0,106.0,100.0,39.0,True,3,)Normal,Bug,Stage2,492.0
290,44.0,111.0,69.0,40.0,44.0,97.0,False,5,Flying,Fairy,Stage1,405.0
291,95.0,47.0,43.0,106.0,100.0,39.0,True,2,Bug,Bug,Stage2,430.0
292,44.0,111.0,90.0,40.0,44.0,97.0,False,5,Fire,Grass,Stage1,426.0
293,58.0,111.0,105.0,44.0,44.0,97.0,False,6,Fairy,Fairy,Stage1,459.0
294,95.0,93.0,105.0,106.0,100.0,97.0,True,3,Electric,Dragon,Mega,596.0
