,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Legendary,Generation,Type 1,Type 2,Evolution,Total
97,64.0,88.0,43.0,43.0,44.0,39.0,True,3,Rock,Dark,Stage1,321.0
98,44.0,111.0,81.0,105.0,100.0,40.0,False,2,Normal,Dark,Stage2,481.0
99,89.0,111.0,43.0,40.0,100.0,39.0,True,1,Psychic,Fire,Basic,422.0
100,79.0,53.0,105.0,106.0,44.0,97.0,True,6,Dragon,Normal,Stage1,484.0
101,44.0,80.0,44.0,40.0,44.0,58.0,False,3,Fire,Normal,Basic,310.0
102,95.0,111.0,82.0,103.0,47.0,97.0,False,6,Bug,Fairy,Mega,535.0
103,44.0,109.0,78.0,105.0,100.0,95.0,False,5,Dragon,Dragon,Stage2,531.0
104,85.0,92.0,65.0,83.0,48.0,42.0,True,2,Steel,Ground,Mega,415.0
105,49.0,47.0,43.0,40.0,46.0,39.0,True,2,Dark,Ghost,Basic,264.0
106,44.0,47.0,46.0,103.0,44.0,39.0,False,1,Electric,Fairy,Stage1,323.0
107,45.0,108.0,46.0,101.0,100.0,81.0,False,1,Electric,Fairy,Stage1,481.0
108,44.0,47.0,100.0,105.0,44.0,97.0,False,1,Electric,Normal,Mega,437.0
109,61.0,86.0,45.0,64.0,44.0,45.0,True,1,Bug,Steel,Stage2,345.0
110,89.0,98.0,105.0,102.0,99.0,97.0,False,1,Psychic,None,Stage2,590.0
111,95.0,47.0,102.0,40.0,46.0,39.0,False,1,Electric,Poison,Mega,369.0
112,94.0,50.0,105.0,40.0,100.0,39.0,True,5,Dark,Rock,Stage2,428.0
113,84.0,110.0,43.0,103.0,51.0,96.0,False,2,Normal,Ice,Mega,487.0
114,61.0,51.0,53.0,73.0,54.0,58.0,True,1,Ice,Fairy,Mega,350.0
115,93.0,53.0,105.0,106.0,54.0,94.0,False,2,Ghost,Ice,Mega,505.0
116,61.0,107.0,43.0,105.0,92.0,78.0,True,5,Fighting,Fire,Stage2,486.0
117,53.0,110.0,105.0,103.0,100.0,97.0,False,4,Ghost,Electric,Stage1,568.0
118,49.0,110.0,95.0,105.0,97.0,97.0,False,2,Grass,Bug,Stage2,553.0
119,46.0,109.0,69.0,97.0,50.0,96.0,False,3,Fighting,Water,Stage1,467.0
120,62.0,94.0,105.0,105.0,83.0,97.0,False,3,Dragon,Psychic,Stage2,546.0
121,77.0,47.0,94.0,47.0,58.0,90.0,False,4,Ghost,Steel,Stage2,413.0
122,92.0,47.0,43.0,40.0,44.0,39.0,True,6,Fighting,Steel,Mega,305.0
123,44.0,111.0,101.0,105.0,81.0,78.0,False,4,Poison,Ghost,Stage2,520.0
124,92.0,111.0,48.0,105.0,100.0,97.0,False,5,Normal,Electric,Stage1,553.0
125,44.0,111.0,104.0,106.0,100.0,97.0,False,5,Ghost,Rock,Stage2,562.0
126,88.0,89.0,43.0,41.0,98.0,39.0,True,2,Water,Fire,Basic,398.0
127,80.0,53.0,44.0,40.0,44.0,39.0,False,1,Ground,Steel,Basic,300.0
128,94.0,106.0,46.0,40.0,45.0,63.0,False,6,Dark,Water,Stage2,394.0
129,68.0,108.0,99.0,78.0,100.0,79.0,False,3,Ground,Flying,Basic,532.0
130,85.0,48.0,74.0,48.0,47.0,91.0,True,6,Fairy,Bug,Mega,393.0
131,62.0,110.0,105.0,106.0,100.0,97.0,False,4,Normal,Fighting,Stage2,580.0
132,95.0,47.0,45.0,40.0,44.0,39.0,True,1,Rock,Steel,Mega,310.0
133,52.0,110.0,47.0,40.0,99.0,97.0,False,2,Flying,Fighting,Mega,445.0
134,84.0,49.0,103.0,99.0,59.0,94.0,True,2,Fighting,Ground,Stage1,488.0
135,44.0,102.0,105.0,105.0,100.0,95.0,False,2,Water,Fighting,Stage2,551.0
136,69.0,111.0,104.0,49.0,100.0,88.0,False,2,Dark,Dragon,Basic,521.0
137,50.0,47.0,72.0,40.0,99.0,97.0,False,4,Ghost,Rock,Stage2,405.0
138,94.0,72.0,43.0,102.0,92.0,96.0,True,2,Normal,Rock,Mega,499.0
139,48.0,47.0,73.0,40.0,45.0,96.0,True,6,Dragon,Dark,Mega,349.0
140,46.0,47.0,44.0,40.0,51.0,39.0,True,1,Ice,Ghost,Stage2,267.0
141,94.0,110.0,53.0,106.0,51.0,41.0,True,2,Fighting,Dark,Basic,455.0
142,95.0,92.0,105.0,40.0,45.0,59.0,False,1,Fighting,Flying,Mega,436.0
143,44.0,52.0,105.0,105.0,95.0,96.0,False,1,Bug,Normal,Mega,497.0
144,93.0,47.0,61.0,40.0,44.0,92.0,False,6,Electric,Fairy,Stage1,377.0
145,44.0,111.0,103.0,105.0,100.0,97.0,True,5,Rock,Ghost,Stage2,560.0
146,90.0,110.0,105.0,105.0,98.0,97.0,False,2,Ghost,Steel,Mega,605.0
147,49.0,84.0,105.0,41.0,86.0,97.0,False,3,Ground,Ghost,Basic,462.0
148,86.0,110.0,46.0,91.0,100.0,94.0,False,5,Grass,Dragon,Basic,527.0
149,51.0,47.0,63.0,101.0,45.0,49.0,True,2,Normal,Rock,Stage2,356.0
150,45.0,53.0,43.0,53.0,44.0,67.0,True,5,)Normal,Ground,Stage1,305.0
151,86.0,111.0,105.0,105.0,84.0,68.0,False,2,Ice,Electric,Stage1,559.0
152,44.0,48.0,101.0,44.0,62.0,45.0,False,1,Water,Fighting,Stage2,344.0
153,62.0,47.0,58.0,42.0,44.0,39.0,True,6,Rock,Steel,Stage2,292.0
154,56.0,111.0,105.0,75.0,92.0,96.0,False,1,Grass,Normal,Stage2,535.0
155,45.0,111.0,105.0,103.0,100.0,97.0,False,4,Ghost,Electric,Basic,561.0
156,79.0,48.0,105.0,41.0,86.0,83.0,False,6,Ghost,None,Stage2,442.0
157,44.0,51.0,105.0,106.0,100.0,97.0,False,4,Ghost,Fighting,Stage2,503.0
158,95.0,47.0,55.0,40.0,44.0,39.0,False,6,Bug,Bug,Mega,320.0
159,60.0,107.0,103.0,102.0,99.0,91.0,True,4,Normal,Ground,Stage2,562.0
160,54.0,110.0,64.0,40.0,100.0,63.0,True,2,Grass,Poison,Stage2,431.0
161,79.0,64.0,44.0,40.0,46.0,39.0,True,1,Dark,Steel,Mega,312.0
162,82.0,50.0,55.0,40.0,100.0,39.0,False,2,Grass,Fairy,Basic,366.0
163,95.0,111.0,43.0,40.0,100.0,41.0,False,2,)Normal,Ghost,Mega,430.0
164,44.0,47.0,74.0,100.0,48.0,41.0,False,3,Rock,Dragon,Stage2,354.0
165,93.0,75.0,92.0,40.0,46.0,74.0,True,6,Fighting,Rock,Stage2,420.0
166,82.0,47.0,43.0,41.0,53.0,39.0,True,3,)Normal,Ghost,Mega,305.0
167,94.0,47.0,43.0,41.0,44.0,39.0,True,1,Dark,Steel,Stage1,308.0
168,48.0,109.0,48.0,105.0,100.0,97.0,False,3,Fire,Ghost,Basic,507.0
169,82.0,110.0,84.0,92.0,94.0,41.0,False,2,Normal,Dark,Stage2,503.0
170,49.0,53.0,79.0,81.0,78.0,71.0,False,3,Grass,Poison,Stage1,411.0
171,77.0,108.0,43.0,64.0,76.0,39.0,True,2,Steel,Fire,Basic,407.0
172,71.0,48.0,43.0,41.0,99.0,40.0,False,4,Bug,Ghost,Mega,342.0
173,93.0,47.0,49.0,105.0,44.0,40.0,True,4,Fighting,Poison,Stage2,378.0
174,95.0,69.0,105.0,103.0,100.0,96.0,False,3,Flying,Bug,Basic,568.0
175,95.0,47.0,104.0,101.0,99.0,77.0,False,3,Electric,None,Mega,523.0
176,77.0,71.0,105.0,49.0,99.0,92.0,False,5,Ghost,Psychic,Basic,493.0
177,54.0,92.0,105.0,93.0,48.0,42.0,False,6,Electric,Normal,Mega,434.0
178,69.0,111.0,62.0,105.0,100.0,97.0,True,2,Fire,Rock,Basic,544.0
179,93.0,111.0,104.0,105.0,100.0,94.0,False,5,Psychic,Fighting,Basic,607.0
180,87.0,111.0,43.0,99.0,45.0,39.0,True,6,Dragon,Ice,Stage1,424.0
181,54.0,98.0,43.0,48.0,47.0,39.0,True,4,Psychic,Rock,Stage2,329.0
182,46.0,101.0,65.0,106.0,100.0,68.0,True,2,Normal,Fire,Stage2,486.0
183,45.0,48.0,43.0,105.0,79.0,42.0,False,5,Normal,Flying,Basic,362.0
184,60.0,111.0,45.0,40.0,100.0,93.0,False,2,Water,Ghost,Basic,449.0
185,92.0,108.0,105.0,42.0,78.0,97.0,True,5,Ground,Poison,Mega,522.0
186,88.0,110.0,105.0,78.0,100.0,97.0,False,3,Ghost,Normal,Stage1,578.0
187,93.0,47.0,46.0,40.0,44.0,39.0,True,3,Psychic,Dragon,Stage2,309.0
188,45.0,98.0,105.0,105.0,99.0,97.0,False,2,Water,Fire,Stage2,549.0
189,95.0,111.0,99.0,89.0,100.0,44.0,False,3,Psychic,Dragon,Stage2,538.0
190,56.0,54.0,105.0,99.0,100.0,97.0,False,2,Ghost,Poison,Stage2,511.0
191,44.0,50.0,43.0,42.0,44.0,83.0,False,4,Poison,Poison,Basic,306.0
192,83.0,79.0,97.0,51.0,44.0,49.0,True,4,)Normal,Dragon,Stage2,403.0
193,52.0,111.0,77.0,42.0,95.0,75.0,False,3,)Normal,Psychic,Stage1,452.0
194,44.0,85.0,44.0,45.0,100.0,89.0,False,2,Steel,Ghost,Basic,407.0
195,44.0,49.0,99.0,40.0,92.0,89.0,False,6,Fire,None,Basic,413.0
196,45.0,47.0,43.0,40.0,44.0,39.0,True,1,Rock,Grass,Stage2,258.0
197,46.0,109.0,43.0,101.0,44.0,43.0,False,1,)Normal,Fairy,Mega,386.0
198,44.0,106.0,105.0,105.0,73.0,96.0,False,1,Poison,Bug,Stage2,529.0
199,52.0,102.0,103.0,105.0,100.0,97.0,False,3,Dragon,Fighting,Stage2,559.0
