,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Legendary,Generation,Type 1,Type 2,Evolution,Total
90,48.0,110.0,73.0,106.0,85.0,41.0,True,6,Steel,Ground,Stage1,463.0
91,44.0,110.0,43.0,40.0,44.0,97.0,True,2,Ice,Ghost,Mega,378.0
92,45.0,111.0,105.0,105.0,46.0,97.0,True,3,Electric,Ground,Mega,509.0
93,92.0,47.0,43.0,105.0,44.0,39.0,True,5,Psychic,Water,Basic,370.0
94,46.0,107.0,43.0,105.0,45.0,40.0,True,1,Ground,Grass,Stage1,386.0
95,44.0,111.0,103.0,98.0,98.0,97.0,True,2,Fire,Poison,Mega,551.0
96,95.0,47.0,43.0,105.0,100.0,39.0,False,5,Bug,Fairy,Basic,429.0
97,95.0,47.0,93.0,106.0,100.0,39.0,False,5,Dark,Fairy,Stage1,480.0
98,44.0,47.0,43.0,40.0,44.0,96.0,True,2,Dark,Water,Basic,314.0
99,44.0,111.0,105.0,105.0,52.0,97.0,True,4,Flying,Fighting,Mega,514.0
100,44.0,47.0,43.0,40.0,44.0,39.0,False,5,Bug,Steel,Stage1,257.0
101,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Water,Fighting,Mega,614.0
102,95.0,47.0,98.0,106.0,100.0,39.0,True,5,Psychic,Fairy,Stage1,485.0
103,95.0,47.0,43.0,106.0,47.0,39.0,True,5,Ground,Steel,Basic,377.0
104,44.0,47.0,43.0,40.0,44.0,39.0,True,2,Ghost,Water,Basic,257.0
105,56.0,47.0,43.0,43.0,44.0,39.0,True,5,Bug,Water,Basic,272.0
106,44.0,50.0,43.0,40.0,44.0,97.0,False,2,Ice,Ghost,Mega,318.0
107,44.0,111.0,94.0,40.0,44.0,97.0,True,6,Ice,Bug,Mega,430.0
108,95.0,47.0,44.0,105.0,99.0,39.0,True,5,Bug,Fairy,Stage1,429.0
109,44.0,111.0,105.0,40.0,79.0,97.0,False,4,)Normal,Bug,Mega,476.0
110,78.0,111.0,105.0,105.0,64.0,97.0,True,6,Flying,Fighting,Mega,560.0
111,44.0,111.0,105.0,40.0,45.0,97.0,True,4,)Normal,Bug,Mega,442.0
112,44.0,64.0,59.0,104.0,45.0,97.0,True,2,Dark,Electric,Basic,413.0
113,95.0,47.0,47.0,106.0,99.0,39.0,True,5,Psychic,Psychic,Basic,433.0
114,95.0,109.0,100.0,106.0,50.0,49.0,True,6,Dark,Poison,Stage1,509.0
115,48.0,47.0,43.0,105.0,44.0,39.0,True,2,Fire,Dragon,Basic,326.0
116,65.0,111.0,105.0,105.0,93.0,97.0,False,3,Flying,Fighting,Mega,576.0
117,44.0,47.0,43.0,40.0,44.0,97.0,True,2,Fighting,Dark,Stage1,315.0
118,51.0,47.0,43.0,40.0,44.0,39.0,False,5,Bug,Steel,Stage1,264.0
119,80.0,47.0,43.0,100.0,44.0,39.0,True,5,Psychic,Water,Stage1,353.0
120,45.0,47.0,43.0,40.0,44.0,39.0,False,5,Bug,Ice,Stage1,258.0
121,95.0,111.0,105.0,106.0,100.0,97.0,False,3,Fairy,Fighting,Mega,614.0
122,44.0,54.0,48.0,40.0,44.0,97.0,True,6,Electric,Ghost,Mega,327.0
123,44.0,47.0,43.0,40.0,44.0,40.0,True,5,Bug,Ice,Stage1,258.0
124,58.0,111.0,105.0,105.0,56.0,97.0,False,4,Flying,Fighting,Mega,532.0
125,44.0,111.0,48.0,71.0,44.0,97.0,True,6,Water,Rock,Mega,415.0
126,44.0,111.0,105.0,45.0,44.0,97.0,True,6,Flying,Ghost,Mega,446.0
127,95.0,111.0,105.0,106.0,100.0,39.0,True,6,Dark,Fairy,Stage1,556.0
128,95.0,108.0,93.0,106.0,47.0,39.0,True,6,Fire,Normal,Stage1,488.0
129,95.0,47.0,43.0,106.0,85.0,39.0,True,5,Dark,Ice,Stage1,415.0
130,75.0,104.0,58.0,100.0,44.0,40.0,True,1,Steel,Ice,Basic,421.0
131,95.0,82.0,105.0,106.0,46.0,39.0,True,4,Ground,Fire,Basic,473.0
132,44.0,111.0,105.0,40.0,94.0,97.0,False,4,)Normal,Bug,Mega,491.0
133,95.0,47.0,43.0,106.0,100.0,39.0,False,5,Dark,Fairy,Basic,430.0
134,45.0,53.0,43.0,82.0,44.0,39.0,True,1,Ground,Water,Stage1,306.0
135,95.0,47.0,43.0,106.0,100.0,39.0,False,5,Bug,Fire,Stage1,430.0
136,44.0,111.0,104.0,40.0,44.0,97.0,True,6,Electric,Fighting,Mega,440.0
137,44.0,111.0,105.0,40.0,44.0,97.0,True,6,Ice,Bug,Mega,441.0
138,62.0,111.0,105.0,106.0,49.0,44.0,True,4,Steel,Fighting,Mega,477.0
139,44.0,47.0,43.0,87.0,44.0,61.0,True,2,Dark,Dragon,Basic,326.0
140,76.0,47.0,43.0,40.0,48.0,39.0,True,5,Bug,Ice,Stage1,293.0
141,44.0,67.0,88.0,97.0,64.0,92.0,True,4,Dark,Dragon,Stage1,452.0
142,44.0,92.0,43.0,42.0,44.0,97.0,True,3,Poison,Grass,Mega,362.0
143,67.0,111.0,105.0,53.0,100.0,97.0,False,4,)Normal,Bug,Mega,533.0
144,44.0,111.0,105.0,40.0,49.0,97.0,False,6,)Normal,Bug,Mega,446.0
145,95.0,111.0,105.0,106.0,97.0,97.0,True,3,Flying,Fighting,Mega,611.0
146,44.0,47.0,43.0,40.0,44.0,97.0,True,2,Dark,Electric,Stage1,315.0
147,44.0,111.0,60.0,40.0,44.0,97.0,True,1,)Normal,Ghost,Mega,396.0
148,44.0,111.0,105.0,40.0,44.0,97.0,True,4,Water,Ghost,Mega,441.0
149,49.0,111.0,44.0,105.0,46.0,89.0,True,1,Electric,Electric,Stage1,444.0
150,44.0,47.0,43.0,41.0,44.0,97.0,True,2,Ice,Electric,Basic,316.0
151,90.0,111.0,105.0,106.0,44.0,97.0,True,6,Water,Fighting,Mega,553.0
152,44.0,111.0,56.0,40.0,44.0,97.0,True,6,)Normal,Bug,Mega,392.0
153,44.0,111.0,105.0,100.0,65.0,97.0,True,6,)Normal,Fighting,Mega,522.0
154,95.0,47.0,43.0,105.0,99.0,39.0,True,5,Bug,Fire,Stage1,428.0
155,44.0,47.0,43.0,40.0,44.0,93.0,True,2,Ice,Water,Basic,311.0
156,95.0,103.0,105.0,106.0,100.0,39.0,False,3,Dragon,Fairy,Stage1,548.0
157,94.0,47.0,43.0,105.0,88.0,39.0,True,5,Dark,Ice,Stage1,416.0
158,44.0,111.0,105.0,40.0,55.0,97.0,False,4,)Normal,Bug,Mega,452.0
159,45.0,47.0,43.0,105.0,53.0,39.0,True,5,Dark,Ice,Basic,332.0
160,95.0,71.0,104.0,106.0,100.0,39.0,False,5,Dragon,Fire,Stage1,515.0
161,94.0,110.0,104.0,106.0,72.0,80.0,True,4,Dark,Dark,Stage1,566.0
162,95.0,111.0,105.0,106.0,100.0,97.0,False,6,Flying,Fighting,Mega,614.0
163,95.0,111.0,105.0,106.0,100.0,42.0,True,6,Dragon,Flying,Stage1,559.0
164,44.0,47.0,43.0,77.0,44.0,39.0,True,5,Dark,None,Basic,294.0
165,95.0,111.0,105.0,106.0,100.0,43.0,True,6,Dragon,Fairy,Stage1,560.0
166,61.0,47.0,43.0,40.0,44.0,39.0,False,5,Bug,Water,Stage1,274.0
167,44.0,50.0,43.0,45.0,44.0,91.0,True,4,Poison,Grass,Stage1,317.0
168,95.0,47.0,43.0,43.0,44.0,39.0,False,5,Bug,Fire,Basic,311.0
169,95.0,111.0,105.0,106.0,100.0,39.0,True,1,Dragon,Ground,Stage1,556.0
170,95.0,47.0,105.0,106.0,100.0,39.0,False,5,Bug,Fairy,Stage1,492.0
171,95.0,47.0,48.0,106.0,100.0,39.0,True,5,Fire,Fairy,Stage1,435.0
172,95.0,108.0,105.0,106.0,100.0,39.0,False,5,Dragon,Flying,Stage1,553.0
173,44.0,108.0,43.0,105.0,46.0,42.0,True,4,Dark,Dark,Stage1,388.0
174,95.0,47.0,43.0,105.0,99.0,39.0,True,5,Psychic,Fairy,Stage1,428.0
175,44.0,111.0,105.0,104.0,45.0,97.0,True,6,Flying,Fighting,Mega,506.0
176,44.0,111.0,43.0,40.0,44.0,97.0,False,2,Poison,Rock,Mega,379.0
177,44.0,111.0,45.0,102.0,44.0,97.0,True,4,Water,Ghost,Mega,443.0
178,45.0,111.0,105.0,105.0,45.0,97.0,True,6,Electric,Fighting,Mega,508.0
179,44.0,47.0,43.0,42.0,44.0,39.0,True,5,Bug,Steel,Stage1,259.0
180,95.0,47.0,44.0,106.0,100.0,39.0,False,5,Bug,Fairy,Basic,431.0
181,44.0,111.0,105.0,40.0,46.0,97.0,True,4,)Normal,Bug,Mega,443.0
182,44.0,47.0,43.0,40.0,44.0,39.0,False,2,Bug,Ice,Stage1,257.0
183,94.0,47.0,43.0,106.0,100.0,39.0,True,5,Ghost,Fairy,Stage1,429.0
184,44.0,47.0,43.0,40.0,44.0,39.0,False,5,Bug,Ice,Stage2,257.0
185,95.0,111.0,105.0,106.0,100.0,64.0,True,4,Fairy,Fighting,Mega,581.0
186,44.0,111.0,105.0,40.0,98.0,97.0,False,4,)Normal,Bug,Mega,495.0
187,95.0,47.0,43.0,106.0,50.0,39.0,True,5,Bug,Fire,Stage1,380.0
188,94.0,47.0,43.0,40.0,44.0,39.0,False,5,Bug,Fire,Stage1,307.0
189,51.0,47.0,43.0,62.0,95.0,39.0,False,5,Psychic,None,Stage2,337.0
190,95.0,47.0,45.0,106.0,72.0,39.0,True,5,Dark,Dark,Stage1,404.0
191,95.0,105.0,94.0,106.0,100.0,40.0,True,3,Dragon,Fighting,Mega,540.0
192,44.0,111.0,43.0,92.0,44.0,97.0,True,6,Ice,Ghost,Mega,431.0
193,44.0,111.0,105.0,42.0,95.0,97.0,False,4,)Normal,Bug,Mega,494.0
194,44.0,47.0,43.0,53.0,44.0,39.0,True,5,Dark,Ice,Basic,270.0
195,63.0,47.0,43.0,52.0,44.0,39.0,True,1,Dark,Steel,Stage1,288.0
196,95.0,59.0,103.0,106.0,100.0,39.0,False,1,Psychic,Fairy,Stage1,502.0
197,44.0,111.0,105.0,40.0,44.0,97.0,True,6,)Normal,Bug,Mega,441.0
198,44.0,47.0,43.0,46.0,44.0,97.0,True,4,Electric,Water,Stage1,321.0
199,95.0,47.0,43.0,41.0,46.0,39.0,True,5,Bug,Fire,Basic,311.0
