,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Legendary,Generation,Type 1,Type 2,Evolution,Total
22,44.0,47.0,100.0,80.0,100.0,96.0,True,3,Fire,Fire,Stage1,467.0
23,94.0,94.0,105.0,40.0,45.0,96.0,True,4,Ice,Bug,Stage1,474.0
24,44.0,47.0,81.0,105.0,44.0,39.0,False,6,Dragon,Fairy,Basic,360.0
25,44.0,48.0,105.0,106.0,100.0,97.0,True,3,Steel,Electric,Basic,500.0
26,95.0,111.0,105.0,40.0,45.0,97.0,True,5,Grass,Fighting,Stage1,493.0
27,95.0,111.0,105.0,40.0,44.0,97.0,True,4,Grass,Dragon,Stage2,492.0
28,95.0,111.0,105.0,40.0,100.0,97.0,False,2,Bug,Dragon,Mega,548.0
29,95.0,53.0,43.0,106.0,100.0,43.0,False,4,Electric,None,Basic,440.0
30,44.0,47.0,105.0,105.0,48.0,97.0,False,3,Fire,Electric,Basic,446.0
31,44.0,47.0,43.0,106.0,44.0,39.0,False,3,Psychic,Dark,Basic,323.0
32,44.0,48.0,92.0,43.0,44.0,89.0,False,3,Dragon,Electric,Stage2,360.0
33,44.0,47.0,43.0,50.0,44.0,39.0,True,5,Dark,Fairy,Basic,267.0
34,44.0,47.0,43.0,104.0,44.0,39.0,False,1,Normal,None,Basic,321.0
35,44.0,47.0,43.0,106.0,44.0,39.0,False,3,Dark,Dark,Basic,323.0
36,44.0,47.0,105.0,40.0,47.0,97.0,True,5,Dragon,Fairy,Stage2,380.0
37,50.0,47.0,43.0,103.0,44.0,39.0,False,3,Psychic,Dark,Basic,326.0
38,44.0,47.0,101.0,40.0,44.0,96.0,True,5,Dark,Psychic,Stage2,372.0
39,44.0,47.0,105.0,87.0,63.0,92.0,False,3,Fire,None,Basic,438.0
40,93.0,50.0,43.0,96.0,44.0,39.0,False,4,Electric,Ground,Basic,365.0
41,95.0,111.0,105.0,40.0,44.0,58.0,True,2,Bug,Flying,Mega,453.0
42,44.0,47.0,83.0,56.0,45.0,40.0,False,1,Ground,Electric,Stage1,315.0
43,50.0,49.0,46.0,55.0,44.0,39.0,False,1,Psychic,Psychic,Basic,283.0
44,91.0,111.0,43.0,106.0,100.0,96.0,False,2,Flying,Fighting,Stage1,547.0
45,44.0,52.0,105.0,40.0,44.0,97.0,True,5,Ghost,Flying,Stage2,382.0
46,44.0,47.0,104.0,56.0,44.0,97.0,True,3,Dragon,Steel,Stage2,392.0
47,90.0,111.0,43.0,106.0,100.0,39.0,False,3,Psychic,Water,Basic,489.0
48,45.0,54.0,103.0,97.0,61.0,97.0,True,2,Ice,Bug,Stage1,457.0
49,44.0,47.0,95.0,106.0,100.0,97.0,True,3,Dragon,Dark,Stage2,489.0
50,95.0,111.0,105.0,40.0,99.0,97.0,True,2,Bug,Fighting,Mega,547.0
51,44.0,56.0,105.0,87.0,92.0,96.0,True,2,Poison,Fire,Basic,480.0
52,56.0,53.0,103.0,105.0,100.0,97.0,False,4,)Normal,Fighting,Stage1,514.0
53,92.0,111.0,105.0,40.0,45.0,97.0,False,5,Grass,Bug,Mega,490.0
54,95.0,111.0,105.0,62.0,100.0,61.0,True,2,)Normal,None,Stage1,534.0
55,95.0,111.0,105.0,105.0,100.0,97.0,False,2,Bug,Dragon,Mega,613.0
56,95.0,111.0,85.0,43.0,64.0,97.0,True,2,Bug,Fighting,Mega,495.0
57,44.0,47.0,45.0,106.0,100.0,53.0,True,3,Dragon,Electric,Basic,395.0
58,93.0,88.0,105.0,104.0,100.0,97.0,False,1,Poison,Fighting,Stage2,587.0
59,65.0,111.0,105.0,106.0,98.0,97.0,False,3,Flying,Normal,Stage1,582.0
60,44.0,47.0,103.0,40.0,45.0,77.0,False,4,Normal,Fire,Basic,356.0
61,44.0,83.0,101.0,40.0,44.0,96.0,True,5,Rock,Ghost,Basic,408.0
62,47.0,52.0,105.0,106.0,100.0,97.0,False,2,Electric,Dark,Stage1,507.0
63,44.0,47.0,105.0,106.0,100.0,97.0,False,1,Fire,None,Stage1,499.0
64,44.0,47.0,92.0,40.0,44.0,61.0,True,5,Fairy,Flying,Stage1,328.0
65,95.0,48.0,43.0,106.0,55.0,39.0,False,3,Flying,Steel,Mega,386.0
66,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Dark,Electric,Stage2,257.0
67,44.0,47.0,84.0,42.0,44.0,43.0,False,1,Fire,Ghost,Basic,304.0
68,44.0,47.0,43.0,106.0,52.0,39.0,False,3,Electric,Dark,Mega,331.0
69,94.0,111.0,105.0,40.0,45.0,97.0,True,4,Grass,Flying,Stage2,492.0
70,46.0,48.0,71.0,48.0,44.0,40.0,True,5,Dark,Psychic,Stage1,297.0
71,46.0,47.0,43.0,105.0,44.0,39.0,False,3,Fire,Dark,Basic,324.0
72,95.0,111.0,98.0,40.0,44.0,39.0,False,5,Ghost,Psychic,Mega,427.0
73,44.0,47.0,43.0,106.0,62.0,42.0,False,3,Dragon,Electric,Mega,344.0
74,95.0,111.0,88.0,105.0,55.0,39.0,False,2,Bug,Fighting,Mega,493.0
75,44.0,47.0,43.0,106.0,44.0,39.0,False,3,Dark,Dark,Stage2,323.0
76,87.0,89.0,105.0,40.0,47.0,74.0,False,4,Grass,Flying,Stage1,442.0
77,44.0,47.0,43.0,60.0,45.0,39.0,False,1,Fire,Psychic,Basic,278.0
78,44.0,47.0,43.0,45.0,44.0,39.0,False,1,Normal,Fairy,Basic,262.0
79,44.0,47.0,43.0,72.0,44.0,39.0,False,3,Dark,None,Basic,289.0
80,94.0,47.0,43.0,106.0,100.0,97.0,False,3,Dragon,Dark,Mega,487.0
81,44.0,47.0,43.0,106.0,100.0,39.0,False,3,Dragon,None,Stage1,379.0
82,44.0,47.0,43.0,106.0,44.0,39.0,False,3,Fire,Dark,Stage2,323.0
83,44.0,47.0,43.0,42.0,44.0,39.0,False,1,Ghost,Psychic,Stage2,259.0
84,44.0,47.0,62.0,46.0,44.0,39.0,False,5,Dragon,Dark,Basic,282.0
85,95.0,111.0,102.0,53.0,45.0,46.0,False,1,Ground,Fighting,Mega,452.0
86,94.0,111.0,105.0,40.0,44.0,96.0,True,5,Fairy,Flying,Mega,490.0
87,44.0,47.0,43.0,106.0,88.0,39.0,False,3,Electric,Dark,Basic,367.0
88,44.0,49.0,105.0,40.0,76.0,97.0,True,5,Rock,Ice,Basic,411.0
89,44.0,47.0,43.0,56.0,44.0,40.0,False,5,Dragon,Fairy,Basic,274.0
90,95.0,111.0,105.0,41.0,63.0,97.0,False,4,Bug,Dragon,Mega,512.0
91,94.0,111.0,105.0,40.0,47.0,96.0,True,5,Grass,Flying,Stage1,493.0
92,44.0,47.0,104.0,40.0,44.0,97.0,True,5,Rock,Flying,Basic,376.0
93,44.0,47.0,43.0,106.0,100.0,97.0,False,3,Dragon,Dark,Stage1,437.0
94,44.0,47.0,43.0,40.0,45.0,39.0,False,5,Dark,Fairy,Basic,258.0
95,95.0,111.0,63.0,106.0,100.0,39.0,False,2,Electric,Poison,Mega,514.0
96,95.0,111.0,105.0,105.0,100.0,97.0,True,2,Bug,Dragon,Mega,613.0
97,44.0,47.0,105.0,40.0,48.0,94.0,True,5,Rock,Fairy,Basic,378.0
98,46.0,89.0,89.0,106.0,44.0,49.0,False,1,Dragon,Steel,Mega,423.0
99,44.0,47.0,43.0,40.0,44.0,39.0,True,5,Dark,Fairy,Stage2,257.0
