,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Legendary,Generation,Type 1,Type 2,Evolution,Total
60,44.0,64.0,45.0,40.0,45.0,39.0,False,3,Grass,Fighting,Stage1,277.0
61,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Ice,Stage1,257.0
62,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Basic,257.0
63,88.0,111.0,53.0,106.0,100.0,97.0,True,4,Fighting,Dark,Stage2,555.0
64,90.0,107.0,104.0,40.0,98.0,39.0,False,3,)Normal,None,Stage1,478.0
65,95.0,111.0,105.0,40.0,100.0,39.0,False,5,Flying,Fighting,Basic,490.0
66,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dragon,Basic,257.0
67,95.0,111.0,105.0,40.0,100.0,39.0,True,5,Bug,Fighting,Mega,490.0
68,44.0,47.0,43.0,40.0,44.0,92.0,False,3,)Normal,Dark,Basic,310.0
69,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Basic,257.0
70,44.0,47.0,43.0,106.0,44.0,97.0,False,4,)Normal,Dark,Stage1,381.0
71,44.0,95.0,44.0,44.0,46.0,40.0,False,4,Fighting,Ice,Stage1,313.0
72,44.0,47.0,43.0,40.0,44.0,40.0,False,3,)Normal,Dark,Stage1,258.0
73,95.0,111.0,105.0,49.0,100.0,39.0,True,5,Bug,Fighting,Mega,499.0
74,95.0,111.0,105.0,106.0,100.0,97.0,True,2,Bug,Bug,Mega,614.0
75,44.0,47.0,43.0,85.0,44.0,97.0,False,3,)Normal,Dark,Stage1,360.0
76,95.0,111.0,105.0,106.0,100.0,97.0,True,5,Fairy,Dark,Mega,614.0
77,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Bug,Basic,257.0
78,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Basic,257.0
79,95.0,111.0,105.0,40.0,100.0,39.0,True,5,Bug,Fighting,Mega,490.0
80,95.0,111.0,105.0,106.0,100.0,97.0,True,5,Fairy,Fighting,Mega,614.0
81,95.0,111.0,105.0,106.0,100.0,42.0,True,5,Bug,Fighting,Mega,559.0
82,95.0,111.0,105.0,106.0,100.0,97.0,True,2,Bug,Bug,Mega,614.0
83,44.0,47.0,43.0,40.0,44.0,40.0,False,3,)Normal,Dark,Basic,258.0
84,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Ice,Basic,257.0
85,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dragon,Basic,257.0
86,44.0,47.0,63.0,40.0,44.0,39.0,False,3,Grass,Fighting,Basic,277.0
87,92.0,111.0,100.0,106.0,99.0,97.0,False,4,Fighting,Dark,Stage2,605.0
88,60.0,111.0,73.0,65.0,82.0,45.0,False,4,Ice,None,Stage2,436.0
89,95.0,111.0,105.0,106.0,100.0,97.0,True,6,Fairy,Fire,Stage2,614.0
90,95.0,111.0,105.0,106.0,100.0,97.0,False,5,Fighting,Fire,Stage2,614.0
91,44.0,47.0,43.0,105.0,44.0,97.0,False,3,Electric,Dark,Stage1,380.0
92,95.0,111.0,105.0,106.0,100.0,97.0,True,5,Bug,Dark,Mega,614.0
93,44.0,103.0,43.0,106.0,67.0,97.0,False,4,)Normal,Electric,Stage1,460.0
94,95.0,111.0,105.0,40.0,100.0,39.0,False,5,Grass,Fighting,Stage2,490.0
95,95.0,111.0,105.0,106.0,100.0,51.0,True,5,Bug,Fighting,Mega,568.0
96,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,None,Basic,257.0
97,95.0,111.0,105.0,106.0,100.0,97.0,True,1,Bug,Bug,Mega,614.0
98,95.0,111.0,105.0,106.0,100.0,89.0,True,5,Bug,Fighting,Mega,606.0
99,95.0,111.0,105.0,105.0,100.0,92.0,False,2,Fairy,None,Stage2,608.0
100,44.0,47.0,43.0,40.0,44.0,97.0,False,3,)Normal,Dragon,Stage1,315.0
101,44.0,47.0,43.0,106.0,44.0,97.0,False,3,)Normal,Dragon,Stage1,381.0
102,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Basic,257.0
103,95.0,111.0,105.0,106.0,100.0,97.0,True,6,Bug,Electric,Stage2,614.0
104,95.0,111.0,105.0,106.0,100.0,97.0,True,2,Bug,Fighting,Mega,614.0
105,44.0,47.0,43.0,40.0,44.0,40.0,False,3,)Normal,Dark,Stage1,258.0
106,95.0,111.0,105.0,106.0,100.0,95.0,True,5,Bug,Fighting,Mega,612.0
107,95.0,111.0,105.0,106.0,100.0,97.0,True,6,Bug,Flying,Stage2,614.0
108,44.0,47.0,43.0,40.0,44.0,47.0,False,3,)Normal,Dragon,Basic,265.0
109,44.0,47.0,45.0,40.0,44.0,39.0,False,3,)Normal,Fighting,Basic,259.0
110,95.0,111.0,105.0,106.0,100.0,97.0,True,2,Bug,Bug,Mega,614.0
111,95.0,111.0,105.0,106.0,100.0,80.0,True,5,Bug,Fighting,Mega,597.0
112,95.0,111.0,105.0,106.0,100.0,58.0,True,5,Bug,Fighting,Mega,575.0
113,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dragon,Basic,257.0
114,44.0,50.0,43.0,58.0,44.0,51.0,False,4,Electric,Ice,Basic,290.0
115,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Stage1,257.0
116,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dragon,Basic,257.0
117,95.0,111.0,105.0,106.0,100.0,97.0,True,1,Bug,Fighting,Mega,614.0
118,44.0,60.0,43.0,50.0,44.0,57.0,False,4,Ice,Dark,Basic,298.0
119,95.0,111.0,105.0,106.0,100.0,97.0,False,4,Water,None,Stage2,614.0
120,95.0,111.0,104.0,106.0,100.0,97.0,False,4,Electric,Ground,Stage2,613.0
121,73.0,62.0,103.0,40.0,51.0,39.0,False,5,Grass,Fighting,Basic,368.0
122,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Basic,257.0
123,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Stage1,257.0
124,95.0,111.0,105.0,106.0,100.0,42.0,True,2,Bug,Fighting,Mega,559.0
125,95.0,111.0,105.0,70.0,100.0,39.0,True,5,Bug,Fighting,Mega,520.0
126,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Basic,257.0
127,95.0,111.0,105.0,40.0,100.0,39.0,False,5,Bug,Fighting,Mega,490.0
128,95.0,111.0,105.0,106.0,100.0,97.0,False,4,Electric,Electric,Stage1,614.0
129,95.0,111.0,105.0,106.0,100.0,97.0,True,2,Bug,Bug,Mega,614.0
130,44.0,47.0,43.0,40.0,44.0,59.0,False,3,)Normal,Dark,Basic,277.0
131,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Stage1,257.0
132,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Bug,Basic,257.0
133,94.0,110.0,105.0,40.0,98.0,39.0,False,5,Grass,Fighting,Stage1,486.0
134,44.0,47.0,43.0,41.0,44.0,40.0,False,4,)Normal,Ice,Stage1,259.0
135,44.0,47.0,43.0,91.0,44.0,97.0,False,4,Electric,Ice,Basic,366.0
136,94.0,111.0,105.0,106.0,99.0,97.0,True,5,Ghost,Fire,Stage2,612.0
137,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Ice,Basic,257.0
138,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Basic,257.0
139,95.0,111.0,105.0,105.0,100.0,40.0,True,5,Bug,Fighting,Mega,556.0
140,95.0,111.0,105.0,101.0,100.0,56.0,False,3,Water,None,Stage2,568.0
141,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Bug,Basic,257.0
142,44.0,51.0,43.0,40.0,44.0,39.0,False,5,Ghost,Poison,Stage2,261.0
143,95.0,111.0,105.0,104.0,100.0,39.0,True,5,Bug,Fighting,Mega,554.0
144,95.0,111.0,105.0,106.0,100.0,97.0,True,2,Bug,Dark,Mega,614.0
145,67.0,111.0,59.0,99.0,89.0,87.0,False,4,Dark,None,Stage2,512.0
146,94.0,111.0,103.0,106.0,100.0,97.0,False,4,Fighting,Dark,Stage2,611.0
147,95.0,111.0,105.0,106.0,100.0,97.0,True,5,Bug,Fire,Mega,614.0
148,95.0,111.0,105.0,40.0,100.0,39.0,False,5,Fire,Fighting,Basic,490.0
149,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dragon,Stage1,257.0
150,95.0,111.0,105.0,49.0,100.0,39.0,True,5,Bug,Fighting,Mega,499.0
151,84.0,111.0,94.0,79.0,94.0,50.0,False,5,Ghost,Poison,Stage2,512.0
152,95.0,111.0,105.0,106.0,100.0,44.0,True,5,Bug,Fighting,Mega,561.0
153,95.0,111.0,105.0,52.0,100.0,40.0,False,5,Fairy,Dark,Mega,503.0
154,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Fairy,Stage1,257.0
155,44.0,47.0,43.0,40.0,44.0,39.0,False,4,Fighting,Ice,Basic,257.0
156,95.0,111.0,105.0,106.0,100.0,81.0,True,5,Bug,Fighting,Mega,598.0
157,44.0,47.0,43.0,105.0,44.0,97.0,False,3,)Normal,Dark,Stage1,380.0
158,95.0,111.0,105.0,106.0,100.0,97.0,True,2,Bug,Bug,Mega,614.0
159,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Basic,257.0
160,44.0,47.0,43.0,40.0,44.0,63.0,False,3,)Normal,Dark,Stage1,281.0
161,44.0,47.0,43.0,106.0,44.0,97.0,False,3,)Normal,Bug,Stage1,381.0
162,95.0,111.0,105.0,106.0,100.0,96.0,True,1,Bug,Bug,Mega,613.0
163,44.0,47.0,43.0,40.0,44.0,59.0,False,3,)Normal,Dragon,Stage1,277.0
164,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Fairy,Basic,257.0
165,95.0,111.0,105.0,106.0,100.0,97.0,True,2,Bug,Fighting,Mega,614.0
166,95.0,111.0,105.0,106.0,100.0,97.0,True,5,Bug,Fighting,Mega,614.0
167,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Basic,257.0
168,44.0,47.0,43.0,105.0,44.0,97.0,False,4,Electric,Dragon,Basic,380.0
169,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Bug,Fire,Stage2,614.0
170,44.0,56.0,43.0,40.0,44.0,39.0,False,3,Fighting,Ice,Stage1,266.0
171,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dragon,Stage1,257.0
172,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Fighting,Basic,257.0
173,95.0,111.0,105.0,106.0,100.0,97.0,True,5,Bug,Fighting,Mega,614.0
174,44.0,61.0,43.0,105.0,44.0,97.0,False,4,Electric,Ice,Stage1,394.0
175,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,None,Basic,257.0
176,95.0,111.0,105.0,106.0,100.0,97.0,True,5,Bug,Fighting,Mega,614.0
177,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Basic,257.0
178,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,None,Basic,257.0
179,95.0,111.0,105.0,42.0,100.0,39.0,True,5,Fairy,Fighting,Mega,492.0
180,44.0,47.0,43.0,40.0,44.0,39.0,False,5,Ghost,Fighting,Basic,257.0
181,93.0,111.0,104.0,88.0,99.0,48.0,False,5,Fire,Fighting,Stage2,543.0
182,95.0,111.0,105.0,40.0,100.0,39.0,False,5,Fire,Fighting,Stage2,490.0
183,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Basic,257.0
184,44.0,47.0,43.0,40.0,44.0,39.0,False,3,Ice,Fighting,Basic,257.0
185,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Bug,Electric,Stage2,614.0
186,95.0,111.0,105.0,106.0,100.0,97.0,True,5,Bug,Bug,Mega,614.0
187,95.0,111.0,105.0,40.0,100.0,39.0,True,5,Bug,Fighting,Mega,490.0
188,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Ice,Stage1,257.0
189,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Basic,257.0
190,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Basic,257.0
191,95.0,111.0,105.0,106.0,100.0,97.0,True,6,Bug,Fire,Stage2,614.0
192,44.0,47.0,43.0,75.0,44.0,97.0,False,3,)Normal,Electric,Stage1,350.0
193,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dragon,Basic,257.0
194,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dragon,Stage1,257.0
195,44.0,59.0,43.0,40.0,44.0,39.0,False,5,Ice,Poison,Stage2,269.0
196,44.0,75.0,43.0,106.0,72.0,97.0,False,4,)Normal,Dragon,Stage1,437.0
197,44.0,47.0,43.0,106.0,44.0,97.0,False,3,)Normal,Bug,Basic,381.0
198,95.0,111.0,105.0,104.0,100.0,39.0,True,5,Bug,Fighting,Mega,554.0
199,44.0,47.0,43.0,106.0,44.0,97.0,False,3,)Normal,Dark,Stage1,381.0
