,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Legendary,Generation,Type 1,Type 2,Evolution,Total
76,95.0,111.0,105.0,40.0,100.0,97.0,False,1,)Normal,Bug,Basic,548.0
77,44.0,101.0,103.0,106.0,44.0,97.0,True,6,Flying,Fairy,Mega,495.0
78,95.0,111.0,105.0,106.0,46.0,97.0,True,6,Fire,Steel,Basic,560.0
79,87.0,111.0,105.0,106.0,47.0,97.0,True,1,Fairy,Flying,Stage1,553.0
80,95.0,111.0,105.0,40.0,100.0,62.0,False,3,)Normal,Poison,Mega,513.0
81,44.0,47.0,43.0,106.0,44.0,39.0,True,6,Flying,Fairy,Stage2,323.0
82,44.0,47.0,43.0,106.0,44.0,46.0,True,6,Poison,Fairy,Stage2,330.0
83,44.0,59.0,43.0,106.0,44.0,97.0,True,2,Poison,Psychic,Basic,393.0
84,44.0,47.0,43.0,106.0,44.0,39.0,True,2,Flying,Fairy,Stage2,323.0
85,89.0,111.0,105.0,103.0,71.0,97.0,True,3,Steel,Dragon,Basic,576.0
86,44.0,73.0,79.0,106.0,44.0,97.0,True,2,Flying,Dragon,Stage1,443.0
87,70.0,52.0,89.0,42.0,44.0,39.0,False,3,)Normal,Dragon,Stage1,336.0
88,44.0,47.0,43.0,100.0,44.0,39.0,False,5,Bug,Fairy,Stage2,317.0
89,44.0,109.0,44.0,106.0,44.0,97.0,True,1,Poison,Fairy,Stage1,444.0
90,48.0,111.0,105.0,106.0,81.0,97.0,True,1,Normal,Rock,Basic,548.0
91,44.0,111.0,105.0,106.0,47.0,97.0,True,1,Fire,Dragon,Stage1,510.0
92,92.0,111.0,105.0,75.0,52.0,97.0,False,1,Fairy,Steel,Basic,532.0
93,44.0,110.0,45.0,106.0,44.0,97.0,True,6,Fighting,Psychic,Stage1,446.0
94,44.0,107.0,98.0,106.0,44.0,96.0,True,2,Flying,Fairy,Mega,495.0
95,46.0,111.0,104.0,106.0,74.0,97.0,True,1,Fire,Fire,Mega,538.0
96,95.0,111.0,105.0,40.0,94.0,39.0,False,1,Rock,Bug,Stage1,484.0
97,73.0,111.0,105.0,57.0,44.0,97.0,False,1,Dragon,Grass,Basic,487.0
98,95.0,82.0,105.0,105.0,99.0,39.0,False,3,)Normal,Dragon,Stage1,525.0
99,95.0,111.0,105.0,105.0,100.0,97.0,True,5,Ground,Steel,Stage1,613.0
100,44.0,47.0,43.0,106.0,44.0,40.0,True,2,Flying,Fairy,Stage1,324.0
101,95.0,111.0,105.0,40.0,100.0,89.0,False,1,)Normal,Dark,Mega,540.0
102,44.0,47.0,43.0,105.0,44.0,39.0,False,5,Poison,Fairy,Basic,322.0
103,95.0,110.0,105.0,40.0,96.0,39.0,False,3,)Normal,Bug,Stage1,485.0
104,95.0,111.0,105.0,40.0,100.0,39.0,False,4,Rock,Bug,Stage1,490.0
105,44.0,47.0,43.0,106.0,44.0,54.0,True,1,Bug,Fairy,Stage1,338.0
106,44.0,51.0,43.0,106.0,44.0,97.0,True,1,Bug,Psychic,Stage1,385.0
107,94.0,111.0,105.0,40.0,44.0,46.0,False,3,Rock,Steel,Basic,440.0
108,44.0,111.0,105.0,106.0,44.0,97.0,True,1,Fighting,Rock,Basic,507.0
109,44.0,111.0,43.0,106.0,44.0,79.0,True,6,Poison,Psychic,Basic,427.0
110,44.0,47.0,43.0,106.0,44.0,39.0,True,6,Bug,Fairy,Stage2,323.0
111,95.0,111.0,105.0,106.0,100.0,97.0,True,3,Fire,Fighting,Mega,614.0
112,44.0,47.0,43.0,105.0,44.0,68.0,False,6,Grass,Ghost,Basic,351.0
113,44.0,111.0,105.0,106.0,49.0,97.0,True,1,Fire,Poison,Basic,512.0
114,95.0,111.0,105.0,40.0,100.0,97.0,False,1,)Normal,Bug,Stage1,548.0
115,95.0,111.0,105.0,105.0,99.0,97.0,True,1,Dark,Steel,Basic,612.0
116,95.0,111.0,105.0,40.0,100.0,39.0,False,2,)Normal,Bug,Basic,490.0
117,44.0,109.0,49.0,106.0,44.0,97.0,True,2,Water,Fairy,Basic,449.0
118,44.0,50.0,43.0,105.0,44.0,94.0,True,6,Dark,Ghost,Stage1,380.0
119,44.0,47.0,97.0,106.0,46.0,97.0,True,6,Flying,Fairy,Basic,437.0
120,44.0,47.0,43.0,106.0,44.0,78.0,True,5,Bug,Psychic,Basic,362.0
121,95.0,111.0,105.0,40.0,100.0,39.0,False,1,)Normal,Bug,Stage1,490.0
122,95.0,111.0,105.0,40.0,100.0,39.0,False,5,Rock,Bug,Stage1,490.0
123,44.0,111.0,105.0,106.0,45.0,97.0,True,3,Fire,Dragon,Mega,508.0
124,58.0,111.0,105.0,106.0,100.0,97.0,True,1,Bug,Fire,Stage1,577.0
125,95.0,111.0,105.0,40.0,100.0,97.0,False,4,)Normal,Bug,Stage1,548.0
126,44.0,48.0,43.0,106.0,44.0,97.0,True,6,Bug,Psychic,Basic,382.0
127,44.0,111.0,105.0,106.0,44.0,97.0,True,1,Flying,None,Basic,507.0
128,95.0,111.0,105.0,40.0,100.0,39.0,False,1,)Normal,Bug,Stage1,490.0
129,95.0,63.0,105.0,40.0,49.0,39.0,False,2,Ice,Bug,Mega,391.0
130,44.0,111.0,104.0,106.0,44.0,97.0,True,1,Bug,Fire,Stage1,506.0
131,44.0,47.0,43.0,106.0,44.0,91.0,True,6,Flying,Dragon,Basic,375.0
132,44.0,111.0,105.0,106.0,44.0,97.0,True,6,Fire,Psychic,Stage1,507.0
133,54.0,108.0,105.0,44.0,44.0,40.0,False,3,Dark,Steel,Stage1,395.0
134,95.0,111.0,105.0,105.0,100.0,97.0,True,3,Fire,Fighting,Mega,613.0
135,95.0,111.0,105.0,106.0,100.0,97.0,True,3,Fire,Water,Basic,614.0
136,95.0,111.0,105.0,106.0,100.0,97.0,True,3,Fire,Dragon,Basic,614.0
137,44.0,47.0,43.0,71.0,44.0,39.0,True,6,Dark,Ghost,Stage1,288.0
138,44.0,80.0,43.0,44.0,44.0,40.0,True,6,Dark,Fire,Stage1,295.0
139,44.0,47.0,43.0,106.0,44.0,94.0,True,1,Bug,Fairy,Basic,378.0
140,50.0,111.0,105.0,106.0,45.0,97.0,True,3,Fire,Dragon,Basic,514.0
141,95.0,111.0,105.0,40.0,100.0,97.0,True,1,Fire,Fighting,Stage1,548.0
142,95.0,111.0,105.0,40.0,100.0,39.0,False,3,Fire,Steel,Mega,490.0
143,94.0,111.0,105.0,106.0,99.0,97.0,True,3,Fire,Dragon,Stage1,612.0
144,95.0,111.0,105.0,40.0,99.0,39.0,False,4,)Normal,Bug,Stage1,489.0
145,95.0,111.0,105.0,40.0,100.0,39.0,False,2,)Normal,Bug,Stage1,490.0
146,44.0,48.0,58.0,106.0,44.0,97.0,True,6,Grass,Dragon,Stage2,397.0
147,89.0,111.0,105.0,106.0,100.0,97.0,True,2,)Normal,Dragon,Mega,608.0
148,44.0,57.0,43.0,106.0,44.0,39.0,True,6,Dark,Psychic,Stage1,333.0
149,95.0,111.0,105.0,91.0,98.0,97.0,True,1,Ground,Steel,Stage1,597.0
150,44.0,47.0,43.0,106.0,44.0,40.0,True,2,Flying,Fairy,Stage2,324.0
151,44.0,81.0,43.0,106.0,44.0,97.0,True,6,Bug,Psychic,Basic,415.0
152,94.0,111.0,105.0,106.0,100.0,97.0,True,3,Fire,Steel,Stage1,613.0
153,95.0,111.0,105.0,40.0,88.0,39.0,False,2,)Normal,Bug,Mega,478.0
154,65.0,111.0,105.0,94.0,44.0,97.0,True,3,Fairy,Ghost,Basic,516.0
155,44.0,47.0,43.0,106.0,44.0,89.0,True,2,Poison,Fairy,Basic,373.0
156,44.0,47.0,43.0,45.0,44.0,39.0,False,3,Grass,Fairy,Mega,262.0
157,44.0,111.0,43.0,106.0,44.0,97.0,True,1,Poison,Fairy,Basic,445.0
158,46.0,111.0,105.0,106.0,45.0,97.0,True,1,Normal,Psychic,Basic,510.0
159,58.0,111.0,105.0,106.0,49.0,97.0,True,6,Fire,Dragon,Stage1,526.0
160,89.0,47.0,60.0,40.0,44.0,39.0,False,3,)Normal,Steel,Basic,319.0
161,44.0,70.0,43.0,105.0,44.0,96.0,True,6,Water,Dragon,Stage2,402.0
162,94.0,111.0,105.0,41.0,44.0,40.0,False,4,Rock,Steel,Stage1,435.0
163,44.0,47.0,43.0,40.0,44.0,39.0,False,6,Ice,Fairy,Stage2,257.0
164,93.0,110.0,105.0,40.0,100.0,39.0,False,5,)Normal,Dragon,Mega,487.0
165,44.0,111.0,104.0,106.0,44.0,97.0,True,1,Water,Grass,Stage1,506.0
166,44.0,47.0,43.0,52.0,44.0,39.0,True,2,Grass,Fairy,Stage2,269.0
167,44.0,47.0,43.0,106.0,44.0,96.0,True,6,Bug,Psychic,Stage1,380.0
168,94.0,111.0,105.0,106.0,99.0,97.0,True,3,Ground,Steel,Stage1,612.0
169,44.0,47.0,43.0,101.0,44.0,39.0,True,2,Dark,Fairy,Stage2,318.0
170,44.0,81.0,44.0,106.0,44.0,97.0,True,1,Bug,Fire,Basic,416.0
171,95.0,111.0,105.0,104.0,98.0,97.0,True,3,Ground,Steel,Stage1,610.0
172,44.0,111.0,105.0,106.0,89.0,97.0,True,6,Fire,Poison,Mega,552.0
173,44.0,47.0,44.0,106.0,44.0,97.0,True,5,Normal,Poison,Basic,382.0
174,44.0,99.0,43.0,106.0,44.0,97.0,True,1,Bug,Psychic,Stage1,433.0
175,44.0,80.0,55.0,105.0,44.0,58.0,True,3,Steel,Dragon,Basic,386.0
176,44.0,47.0,43.0,104.0,44.0,39.0,True,6,Bug,Fire,Stage2,321.0
177,44.0,47.0,43.0,101.0,44.0,40.0,False,4,Grass,Fighting,Stage2,319.0
178,95.0,109.0,105.0,57.0,100.0,39.0,False,3,)Normal,Dragon,Basic,505.0
179,44.0,47.0,43.0,40.0,44.0,39.0,False,6,)Normal,None,Stage2,257.0
180,44.0,47.0,43.0,103.0,44.0,39.0,True,6,Bug,Fairy,Stage2,320.0
181,44.0,47.0,43.0,105.0,44.0,40.0,True,2,Poison,Ghost,Basic,323.0
182,95.0,111.0,105.0,40.0,100.0,39.0,False,4,)Normal,Bug,Basic,490.0
183,95.0,111.0,105.0,104.0,100.0,97.0,True,1,Rock,Steel,Stage1,612.0
184,44.0,47.0,43.0,106.0,44.0,39.0,True,6,Bug,Fairy,Stage2,323.0
185,95.0,47.0,61.0,40.0,46.0,39.0,False,3,)Normal,Bug,Basic,328.0
186,44.0,111.0,105.0,106.0,46.0,97.0,True,6,Dark,Steel,Stage1,509.0
187,44.0,103.0,105.0,106.0,96.0,97.0,True,2,Fire,Dragon,Mega,551.0
188,95.0,111.0,105.0,40.0,100.0,97.0,False,1,Dragon,Bug,Basic,548.0
189,44.0,105.0,99.0,106.0,44.0,97.0,True,2,Water,Ghost,Basic,495.0
190,95.0,111.0,105.0,40.0,94.0,39.0,False,4,Ice,Bug,Stage1,484.0
191,88.0,111.0,105.0,106.0,100.0,97.0,True,3,Fire,Dragon,Stage1,607.0
192,95.0,111.0,105.0,106.0,100.0,97.0,True,3,Fire,Dragon,Mega,614.0
193,44.0,47.0,43.0,40.0,44.0,39.0,False,3,Ice,Fairy,Mega,257.0
194,44.0,47.0,43.0,101.0,44.0,39.0,True,6,Bug,Grass,Stage1,318.0
195,94.0,111.0,105.0,71.0,62.0,97.0,False,3,)Normal,Steel,Basic,540.0
196,44.0,47.0,47.0,40.0,44.0,39.0,False,3,)Normal,Fairy,Stage2,261.0
197,95.0,111.0,105.0,41.0,100.0,97.0,False,1,Fire,Bug,Stage1,549.0
198,47.0,103.0,104.0,106.0,44.0,97.0,True,3,Water,Dragon,Basic,501.0
199,80.0,111.0,105.0,106.0,100.0,97.0,True,3,Fire,Water,Mega,599.0
200,44.0,111.0,105.0,106.0,96.0,97.0,True,1,Fire,Ghost,Stage1,559.0
201,95.0,111.0,105.0,40.0,100.0,39.0,False,4,)Normal,Bug,Stage1,490.0
202,95.0,111.0,105.0,40.0,100.0,39.0,False,4,)Normal,Bug,Stage1,490.0
203,44.0,51.0,83.0,74.0,44.0,97.0,True,3,Dragon,Ghost,Stage2,393.0
204,44.0,111.0,105.0,106.0,44.0,97.0,True,1,Bug,Psychic,Stage1,507.0
205,44.0,47.0,43.0,105.0,44.0,41.0,True,1,Bug,Fairy,Stage1,324.0
206,44.0,47.0,43.0,106.0,44.0,78.0,True,5,Fighting,Ground,Stage2,362.0
207,44.0,47.0,43.0,45.0,44.0,96.0,True,6,Bug,Fire,Stage2,319.0
208,95.0,111.0,105.0,106.0,100.0,97.0,True,3,Fire,Steel,Basic,614.0
209,44.0,55.0,53.0,105.0,44.0,96.0,True,3,Water,Dragon,Stage2,397.0
210,44.0,47.0,43.0,106.0,44.0,71.0,True,5,Poison,Fairy,Stage2,355.0
211,95.0,111.0,105.0,40.0,100.0,40.0,False,3,)Normal,Bug,Basic,491.0
212,95.0,111.0,105.0,40.0,100.0,86.0,False,4,Ground,Bug,Stage1,537.0
213,95.0,111.0,105.0,40.0,56.0,39.0,False,3,Rock,Bug,Basic,446.0
214,44.0,47.0,43.0,106.0,44.0,97.0,True,5,Poison,Fairy,Mega,381.0
215,95.0,111.0,105.0,40.0,100.0,39.0,False,4,Rock,Bug,Stage1,490.0
216,95.0,111.0,105.0,60.0,100.0,97.0,True,3,Fire,Steel,Stage1,568.0
217,45.0,111.0,105.0,105.0,46.0,92.0,True,1,Dragon,Water,Basic,504.0
218,44.0,111.0,43.0,106.0,44.0,97.0,True,6,Grass,Psychic,Stage1,445.0
219,44.0,59.0,43.0,106.0,44.0,97.0,True,1,Bug,Psychic,Basic,393.0
220,95.0,111.0,105.0,73.0,100.0,97.0,False,3,)Normal,Water,Mega,581.0
221,44.0,47.0,43.0,105.0,44.0,57.0,True,1,Bug,Fire,Stage1,340.0
222,51.0,111.0,105.0,105.0,44.0,97.0,True,1,Normal,Grass,Basic,513.0
223,44.0,98.0,105.0,106.0,45.0,97.0,True,1,Fire,Fairy,Stage1,495.0
224,44.0,48.0,43.0,106.0,44.0,97.0,True,1,Bug,Fairy,Basic,382.0
225,95.0,111.0,105.0,105.0,100.0,97.0,True,3,Fire,Steel,Stage1,613.0
226,95.0,111.0,105.0,40.0,100.0,40.0,False,3,)Normal,Bug,Stage1,491.0
227,88.0,110.0,91.0,41.0,44.0,39.0,False,4,Rock,Flying,Basic,413.0
228,95.0,111.0,105.0,40.0,100.0,91.0,False,1,)Normal,Bug,Stage1,542.0
229,95.0,111.0,105.0,53.0,100.0,97.0,False,3,Fire,Bug,Stage1,561.0
230,46.0,111.0,105.0,106.0,96.0,97.0,True,6,Fire,Poison,Mega,561.0
231,44.0,111.0,105.0,106.0,83.0,97.0,True,3,Fire,Fairy,Stage2,546.0
232,44.0,47.0,44.0,106.0,44.0,45.0,True,2,Flying,None,Basic,330.0
233,95.0,111.0,105.0,40.0,100.0,39.0,False,4,)Normal,Bug,Basic,490.0
234,95.0,111.0,105.0,40.0,99.0,43.0,False,3,Rock,Flying,Basic,493.0
235,95.0,111.0,105.0,40.0,100.0,39.0,False,4,)Normal,Bug,Stage1,490.0
236,44.0,47.0,43.0,106.0,44.0,97.0,True,2,Bug,Ghost,Stage2,381.0
237,45.0,111.0,79.0,41.0,44.0,39.0,False,4,Dragon,Flying,Stage1,359.0
238,44.0,47.0,43.0,105.0,44.0,43.0,True,1,Bug,Grass,Basic,326.0
239,95.0,111.0,105.0,40.0,100.0,97.0,False,1,Dragon,Bug,Basic,548.0
240,44.0,107.0,43.0,106.0,44.0,97.0,True,6,Fighting,Psychic,Basic,441.0
241,95.0,111.0,105.0,40.0,100.0,97.0,False,4,)Normal,Bug,Basic,548.0
242,44.0,47.0,43.0,105.0,44.0,55.0,False,6,Grass,Fairy,Stage2,338.0
243,44.0,48.0,43.0,106.0,44.0,97.0,True,1,Fighting,Fairy,Stage1,382.0
244,44.0,51.0,67.0,106.0,47.0,86.0,True,3,Fire,Dragon,Mega,401.0
245,44.0,58.0,43.0,106.0,44.0,97.0,True,2,Bug,Ground,Basic,392.0
246,95.0,111.0,105.0,106.0,99.0,97.0,True,3,Fire,Water,Basic,613.0
247,44.0,47.0,43.0,106.0,44.0,39.0,True,5,Bug,Fairy,Stage2,323.0
248,95.0,111.0,105.0,40.0,44.0,39.0,False,3,Rock,Steel,Basic,434.0
249,44.0,47.0,43.0,106.0,44.0,42.0,True,2,Flying,Fairy,Basic,326.0
250,88.0,111.0,105.0,106.0,70.0,97.0,True,5,Ground,Flying,Stage1,577.0
251,95.0,111.0,105.0,40.0,100.0,39.0,False,4,)Normal,Bug,Stage1,490.0
252,95.0,111.0,105.0,40.0,100.0,41.0,False,4,Rock,Bug,Basic,492.0
253,95.0,111.0,105.0,40.0,52.0,39.0,False,2,Rock,Bug,Stage1,442.0
254,44.0,47.0,43.0,106.0,44.0,41.0,True,2,Water,Fairy,Stage2,325.0
255,44.0,111.0,102.0,106.0,44.0,97.0,True,5,Water,Ghost,Stage2,504.0
256,44.0,111.0,88.0,106.0,44.0,97.0,True,6,Poison,Ghost,Stage1,490.0
257,95.0,111.0,105.0,40.0,44.0,39.0,False,2,Dark,Bug,Mega,434.0
258,95.0,111.0,105.0,40.0,100.0,39.0,False,4,)Normal,Bug,Mega,490.0
259,44.0,55.0,43.0,106.0,44.0,86.0,True,1,Bug,Fairy,Mega,378.0
260,44.0,47.0,43.0,104.0,44.0,95.0,True,6,Poison,Psychic,Stage2,377.0
261,95.0,111.0,105.0,105.0,100.0,97.0,True,3,Dragon,Water,Basic,613.0
262,44.0,47.0,43.0,106.0,44.0,39.0,True,5,Poison,Fairy,Basic,323.0
263,44.0,68.0,43.0,106.0,44.0,97.0,True,1,Poison,Fairy,Stage1,402.0
264,47.0,111.0,105.0,106.0,45.0,97.0,True,1,Fairy,Psychic,Stage1,511.0
265,44.0,47.0,43.0,106.0,44.0,40.0,True,5,Water,Fairy,Stage2,324.0
266,95.0,111.0,105.0,105.0,100.0,97.0,True,1,Dragon,Fire,Basic,613.0
267,44.0,111.0,105.0,106.0,44.0,97.0,True,3,Fire,Dragon,Stage1,507.0
268,95.0,111.0,105.0,50.0,100.0,97.0,False,3,Rock,Bug,Basic,558.0
269,44.0,74.0,77.0,105.0,44.0,96.0,False,6,Ice,Ghost,Stage2,440.0
270,95.0,111.0,105.0,40.0,46.0,42.0,False,4,Rock,Bug,Basic,439.0
271,44.0,49.0,43.0,106.0,44.0,97.0,True,2,Poison,Psychic,Basic,383.0
272,44.0,47.0,43.0,47.0,44.0,39.0,False,6,Ghost,Fairy,Mega,264.0
273,44.0,111.0,78.0,106.0,44.0,97.0,True,1,Bug,Rock,Stage1,480.0
274,44.0,47.0,43.0,105.0,44.0,95.0,True,1,Bug,Grass,Stage1,378.0
275,44.0,111.0,56.0,105.0,44.0,97.0,True,1,Bug,Psychic,Stage1,457.0
276,95.0,111.0,105.0,40.0,45.0,39.0,False,2,Rock,Steel,Basic,435.0
277,95.0,111.0,105.0,104.0,100.0,97.0,True,3,Fire,Ice,Stage1,612.0
278,44.0,84.0,101.0,106.0,44.0,97.0,True,6,Water,Dragon,Stage2,476.0
279,95.0,89.0,105.0,40.0,99.0,39.0,False,3,Rock,Bug,Basic,467.0
280,44.0,107.0,47.0,106.0,44.0,97.0,True,1,Poison,Ghost,Basic,445.0
281,44.0,111.0,101.0,106.0,44.0,97.0,True,1,Poison,Ghost,Basic,503.0
282,44.0,47.0,43.0,106.0,44.0,39.0,True,6,Water,Fairy,Stage2,323.0
283,95.0,111.0,105.0,105.0,100.0,97.0,True,3,Fire,Fighting,Basic,613.0
284,44.0,47.0,43.0,106.0,44.0,82.0,True,2,Bug,Fairy,Stage2,366.0
285,87.0,111.0,105.0,106.0,100.0,97.0,True,1,Fire,Flying,Mega,606.0
286,95.0,111.0,105.0,40.0,85.0,40.0,False,4,Rock,Bug,Basic,476.0
287,44.0,47.0,43.0,89.0,44.0,40.0,True,1,Bug,Fairy,Stage1,307.0
288,44.0,47.0,43.0,100.0,44.0,39.0,False,3,)Normal,Dragon,Mega,317.0
289,95.0,111.0,105.0,105.0,100.0,97.0,True,1,Ground,Steel,Stage1,613.0
290,95.0,111.0,105.0,42.0,100.0,97.0,False,3,Steel,Dark,Stage2,550.0
291,95.0,111.0,105.0,40.0,98.0,39.0,False,3,Rock,Bug,Stage1,488.0
292,44.0,110.0,66.0,40.0,44.0,39.0,False,4,Ice,Flying,Basic,343.0
293,91.0,109.0,105.0,106.0,99.0,86.0,True,3,)Normal,Dragon,Stage1,596.0
