,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Legendary,Generation,Type 1,Type 2,Evolution,Total
28,44.0,47.0,105.0,106.0,100.0,97.0,True,3,Dragon,Fairy,Stage1,499.0
29,86.0,111.0,103.0,40.0,44.0,97.0,True,2,Normal,Flying,Basic,481.0
30,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Water,Electric,Basic,257.0
31,56.0,91.0,95.0,40.0,44.0,96.0,True,2,Grass,Flying,Stage2,422.0
32,95.0,111.0,104.0,40.0,100.0,97.0,True,2,Bug,Ice,Mega,547.0
33,95.0,111.0,105.0,40.0,97.0,97.0,True,5,Bug,Dragon,Mega,545.0
34,94.0,84.0,105.0,41.0,99.0,92.0,False,4,Poison,Flying,Stage1,515.0
35,89.0,61.0,94.0,40.0,44.0,45.0,False,1,Fighting,Bug,Basic,373.0
36,44.0,47.0,43.0,44.0,64.0,71.0,True,1,Fairy,Fairy,Basic,313.0
37,47.0,47.0,59.0,40.0,44.0,39.0,True,5,Normal,Psychic,Basic,276.0
38,44.0,47.0,105.0,41.0,44.0,91.0,False,5,Fairy,Psychic,Stage2,372.0
39,44.0,47.0,105.0,40.0,44.0,39.0,False,5,Fairy,Psychic,Stage2,319.0
40,95.0,111.0,105.0,43.0,100.0,97.0,True,2,Bug,Ice,Stage2,551.0
41,44.0,47.0,73.0,40.0,44.0,40.0,True,5,Normal,Fairy,Basic,288.0
42,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Dark,Electric,Basic,257.0
43,59.0,47.0,75.0,41.0,44.0,54.0,True,5,Normal,Ghost,Stage2,320.0
44,44.0,47.0,43.0,106.0,99.0,39.0,False,3,Dragon,Dark,Mega,378.0
45,93.0,95.0,105.0,53.0,44.0,97.0,True,4,Ice,Psychic,Stage1,487.0
46,92.0,110.0,105.0,40.0,98.0,97.0,True,4,Rock,Dragon,Stage1,542.0
47,67.0,47.0,43.0,106.0,93.0,41.0,False,3,Flying,Fairy,Stage1,397.0
48,93.0,110.0,105.0,40.0,44.0,47.0,True,5,Ghost,Bug,Mega,439.0
49,95.0,111.0,97.0,40.0,66.0,97.0,True,2,Bug,Fighting,Mega,506.0
50,95.0,111.0,63.0,106.0,100.0,96.0,False,2,Fighting,Water,Mega,571.0
51,44.0,47.0,43.0,106.0,88.0,39.0,False,3,Dragon,Dark,Mega,367.0
52,95.0,111.0,105.0,106.0,100.0,97.0,False,2,Bug,Dragon,Mega,614.0
53,44.0,47.0,44.0,92.0,44.0,39.0,False,3,Psychic,Electric,Basic,310.0
54,44.0,47.0,102.0,105.0,100.0,97.0,False,3,Fire,None,Stage1,495.0
55,44.0,47.0,63.0,40.0,44.0,89.0,True,5,Fairy,Psychic,Stage2,327.0
56,62.0,47.0,43.0,105.0,95.0,39.0,False,6,Psychic,Dark,Basic,391.0
57,44.0,62.0,97.0,106.0,100.0,97.0,False,3,Ground,Ground,Stage1,506.0
58,95.0,111.0,105.0,40.0,44.0,97.0,True,2,Bug,Poison,Mega,492.0
59,44.0,47.0,43.0,40.0,44.0,39.0,False,5,Dark,None,Basic,257.0
60,95.0,111.0,105.0,40.0,98.0,97.0,True,5,Bug,Flying,Mega,546.0
61,44.0,47.0,103.0,40.0,44.0,48.0,True,5,Fairy,Fire,Stage2,326.0
62,44.0,47.0,50.0,105.0,100.0,93.0,False,2,Electric,Water,Stage1,439.0
63,44.0,47.0,84.0,106.0,93.0,95.0,False,3,Fire,Dark,Stage1,469.0
64,95.0,102.0,43.0,40.0,44.0,39.0,False,4,Normal,Steel,Basic,363.0
65,44.0,47.0,43.0,41.0,44.0,39.0,False,5,Dark,Fairy,Stage2,258.0
66,50.0,90.0,105.0,106.0,100.0,97.0,False,3,Electric,Dark,Stage1,548.0
67,75.0,47.0,96.0,96.0,100.0,97.0,True,1,Dragon,Electric,Basic,511.0
68,44.0,47.0,43.0,106.0,44.0,39.0,False,3,Dragon,Water,Stage2,323.0
69,50.0,61.0,105.0,40.0,96.0,97.0,True,5,Poison,Flying,Stage1,449.0
70,63.0,47.0,43.0,106.0,52.0,40.0,False,3,Fire,Steel,Mega,351.0
71,91.0,92.0,43.0,106.0,99.0,39.0,False,3,Electric,Dark,Mega,470.0
72,44.0,47.0,105.0,40.0,45.0,78.0,True,5,Fairy,Ghost,Basic,359.0
73,95.0,111.0,105.0,106.0,100.0,97.0,True,2,Ground,Water,Stage1,614.0
74,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Dark,Psychic,Stage2,257.0
75,44.0,47.0,43.0,106.0,44.0,39.0,False,3,Dragon,Dark,Basic,323.0
76,95.0,111.0,105.0,40.0,45.0,97.0,True,4,Bug,Flying,Mega,493.0
77,44.0,109.0,53.0,88.0,46.0,39.0,True,5,Psychic,None,Basic,379.0
78,94.0,105.0,43.0,57.0,44.0,39.0,False,1,)Normal,Steel,Mega,382.0
79,78.0,47.0,43.0,106.0,44.0,39.0,False,3,Electric,Dark,Mega,357.0
80,44.0,47.0,43.0,40.0,44.0,39.0,False,5,Dark,Fire,Stage2,257.0
81,95.0,111.0,105.0,40.0,100.0,97.0,True,2,Grass,Fighting,Stage2,548.0
82,44.0,47.0,43.0,105.0,44.0,39.0,False,3,Dragon,Dark,Stage2,322.0
83,95.0,110.0,105.0,40.0,46.0,97.0,True,5,Grass,Bug,Stage1,493.0
84,44.0,47.0,105.0,43.0,44.0,97.0,True,5,Fairy,Psychic,Stage1,380.0
85,44.0,47.0,43.0,76.0,44.0,39.0,False,3,Dragon,Dark,Basic,293.0
86,45.0,111.0,105.0,40.0,45.0,97.0,True,5,Ghost,Flying,Basic,443.0
87,94.0,97.0,105.0,105.0,44.0,97.0,False,2,Electric,Fighting,Basic,542.0
88,44.0,49.0,105.0,44.0,46.0,39.0,False,3,Steel,Steel,Basic,327.0
89,95.0,98.0,43.0,105.0,44.0,44.0,False,2,Fighting,Fighting,Mega,429.0
90,44.0,60.0,105.0,104.0,92.0,97.0,True,3,)Normal,Flying,Stage1,502.0
91,50.0,110.0,105.0,40.0,44.0,97.0,True,5,Fairy,Ice,Stage2,446.0
92,44.0,47.0,43.0,92.0,83.0,39.0,False,3,Psychic,Dark,Basic,348.0
93,44.0,47.0,43.0,106.0,44.0,39.0,False,3,Psychic,None,Basic,323.0
94,44.0,47.0,97.0,40.0,44.0,71.0,True,5,Fairy,Ice,Basic,343.0
95,94.0,111.0,105.0,40.0,44.0,97.0,True,4,Bug,Bug,Stage1,491.0
96,44.0,47.0,90.0,40.0,44.0,40.0,False,1,Water,Dark,Basic,305.0
97,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Dark,Fairy,Stage2,257.0
98,44.0,47.0,105.0,40.0,99.0,97.0,True,5,Rock,Bug,Stage1,432.0
99,44.0,47.0,58.0,40.0,44.0,39.0,False,1,Normal,Fairy,Basic,272.0
100,95.0,47.0,105.0,40.0,44.0,43.0,False,4,)Normal,Dark,Mega,374.0
101,67.0,68.0,44.0,106.0,100.0,39.0,False,3,Electric,Dark,Basic,424.0
102,95.0,111.0,105.0,50.0,99.0,97.0,True,2,Bug,Dragon,Stage1,557.0
103,49.0,75.0,103.0,40.0,44.0,97.0,True,5,Grass,Flying,Basic,408.0
104,72.0,106.0,43.0,106.0,47.0,39.0,False,3,Electric,Ground,Mega,413.0
105,93.0,57.0,43.0,106.0,60.0,40.0,False,3,Electric,Ground,Basic,399.0
106,44.0,47.0,43.0,42.0,45.0,39.0,True,5,Dark,Fire,Basic,260.0
107,61.0,51.0,103.0,40.0,44.0,95.0,True,5,Grass,Flying,Stage2,394.0
108,44.0,47.0,91.0,40.0,44.0,95.0,True,5,Poison,Flying,Basic,361.0
109,44.0,47.0,53.0,40.0,44.0,39.0,True,5,Dark,Fire,Stage2,267.0
110,44.0,47.0,43.0,106.0,99.0,39.0,False,3,Dragon,Dark,Basic,378.0
111,44.0,47.0,43.0,106.0,45.0,39.0,False,3,Fire,Dark,Basic,324.0
112,44.0,47.0,43.0,40.0,44.0,39.0,True,5,Dark,Fairy,Basic,257.0
113,45.0,47.0,43.0,106.0,44.0,39.0,False,3,Electric,Dark,Mega,324.0
114,92.0,67.0,105.0,40.0,44.0,97.0,True,4,Ghost,Flying,Stage1,445.0
115,95.0,110.0,104.0,40.0,44.0,79.0,True,4,Grass,Flying,Stage1,472.0
116,44.0,48.0,43.0,106.0,100.0,39.0,False,3,Dragon,Dark,Mega,380.0
117,95.0,111.0,105.0,40.0,45.0,97.0,True,5,Bug,Flying,Mega,493.0
118,90.0,107.0,105.0,106.0,100.0,97.0,False,2,Dragon,Dragon,Stage1,605.0
119,44.0,47.0,43.0,40.0,44.0,39.0,True,5,Dark,Fairy,Stage2,257.0
120,95.0,111.0,99.0,40.0,44.0,71.0,True,5,Fairy,Flying,Mega,460.0
121,95.0,111.0,105.0,40.0,68.0,97.0,True,5,Grass,Dragon,Stage1,516.0
122,44.0,47.0,43.0,106.0,44.0,39.0,False,3,Psychic,Ground,Stage2,323.0
123,48.0,47.0,44.0,93.0,44.0,39.0,False,3,Flying,Ground,Stage1,315.0
124,94.0,111.0,105.0,104.0,100.0,97.0,False,6,Bug,Dragon,Stage1,611.0
125,95.0,108.0,105.0,93.0,100.0,97.0,False,2,Ground,Fighting,Stage1,598.0
126,44.0,47.0,105.0,40.0,44.0,94.0,False,5,Fairy,Fairy,Stage2,374.0
127,44.0,47.0,105.0,105.0,44.0,64.0,False,1,Electric,None,Basic,409.0
128,95.0,58.0,43.0,40.0,57.0,39.0,False,4,Normal,Steel,Basic,332.0
129,44.0,47.0,92.0,40.0,44.0,80.0,True,5,Dark,Flying,Basic,347.0
130,44.0,47.0,96.0,40.0,44.0,51.0,False,1,Fairy,Ghost,Stage1,322.0
131,94.0,56.0,98.0,106.0,96.0,97.0,False,3,Fire,Ground,Stage1,547.0
132,83.0,47.0,95.0,40.0,44.0,82.0,True,4,)Normal,Psychic,Basic,391.0
133,44.0,47.0,43.0,104.0,44.0,39.0,False,3,Poison,Dark,Stage2,321.0
134,44.0,47.0,105.0,45.0,98.0,97.0,True,2,Rock,Ghost,Stage1,436.0
135,44.0,47.0,104.0,89.0,86.0,40.0,True,1,Poison,Fairy,Basic,410.0
136,78.0,47.0,105.0,102.0,100.0,97.0,False,2,Ground,Water,Stage1,529.0
137,44.0,47.0,97.0,47.0,44.0,39.0,False,1,Psychic,Electric,Basic,318.0
138,59.0,111.0,105.0,40.0,44.0,97.0,True,5,Fairy,Ghost,Stage1,456.0
139,93.0,110.0,105.0,40.0,48.0,97.0,True,4,Grass,Flying,Stage1,493.0
140,95.0,111.0,80.0,106.0,100.0,97.0,True,2,Ice,Poison,Stage1,589.0
141,44.0,47.0,96.0,40.0,44.0,39.0,True,5,Grass,Fire,Stage2,310.0
142,95.0,111.0,105.0,40.0,49.0,97.0,True,2,Grass,Rock,Basic,497.0
143,44.0,47.0,43.0,106.0,45.0,39.0,False,3,Dragon,Dark,Basic,324.0
144,95.0,105.0,105.0,106.0,100.0,97.0,False,2,Dragon,Dragon,Stage1,608.0
145,95.0,83.0,104.0,40.0,44.0,96.0,False,4,Bug,Dragon,Basic,462.0
146,44.0,47.0,43.0,40.0,44.0,39.0,False,5,Ghost,Bug,Stage2,257.0
147,44.0,47.0,105.0,40.0,44.0,92.0,True,4,Ghost,Psychic,Stage2,372.0
148,76.0,93.0,43.0,45.0,44.0,39.0,True,5,Normal,Dark,Stage2,340.0
149,95.0,111.0,105.0,51.0,100.0,97.0,True,2,Bug,Ice,Mega,559.0
150,44.0,48.0,43.0,106.0,95.0,39.0,False,3,Dragon,Dark,Basic,375.0
151,44.0,47.0,43.0,106.0,96.0,39.0,False,3,Fire,Dark,Stage1,375.0
152,44.0,47.0,60.0,40.0,45.0,97.0,False,4,Water,Fire,Stage1,333.0
153,94.0,70.0,43.0,106.0,48.0,39.0,False,3,Fire,Electric,Basic,400.0
154,95.0,111.0,105.0,50.0,92.0,97.0,True,5,Bug,Ice,Mega,550.0
155,95.0,111.0,83.0,40.0,44.0,84.0,True,5,Grass,Psychic,Stage2,457.0
156,44.0,47.0,43.0,106.0,52.0,39.0,False,3,Dragon,Dark,Basic,331.0
157,44.0,47.0,51.0,60.0,44.0,39.0,False,3,Psychic,Electric,Basic,285.0
158,71.0,111.0,105.0,40.0,54.0,97.0,True,5,Bug,Dragon,Stage2,478.0
159,44.0,47.0,48.0,40.0,44.0,39.0,False,5,Dark,Psychic,Basic,262.0
160,44.0,48.0,105.0,40.0,100.0,97.0,True,5,Fairy,Fairy,Stage1,434.0
161,45.0,105.0,105.0,96.0,100.0,97.0,False,4,Ice,Flying,Stage1,548.0
162,94.0,111.0,105.0,40.0,44.0,97.0,True,5,Ghost,Ice,Mega,491.0
163,44.0,47.0,43.0,106.0,44.0,39.0,False,3,Psychic,Dark,Basic,323.0
164,95.0,111.0,105.0,91.0,100.0,97.0,True,2,Bug,Dragon,Mega,599.0
165,56.0,53.0,105.0,40.0,44.0,48.0,True,5,Grass,Ice,Stage1,346.0
166,44.0,47.0,91.0,105.0,85.0,91.0,False,3,Dragon,Electric,Stage2,463.0
167,85.0,47.0,102.0,40.0,44.0,40.0,True,5,Psychic,Fire,Basic,358.0
168,90.0,102.0,66.0,40.0,44.0,93.0,True,4,Grass,Flying,Stage1,435.0
169,93.0,59.0,100.0,40.0,45.0,39.0,True,5,)Normal,Psychic,Stage1,376.0
170,95.0,111.0,105.0,40.0,44.0,97.0,True,5,Bug,Bug,Mega,492.0
171,95.0,111.0,105.0,42.0,100.0,97.0,True,2,Bug,Ice,Stage1,550.0
172,95.0,111.0,105.0,40.0,100.0,97.0,True,2,Bug,Fighting,Mega,548.0
173,59.0,48.0,96.0,106.0,100.0,94.0,False,2,Flying,None,Stage1,503.0
174,86.0,111.0,105.0,52.0,100.0,97.0,True,2,Poison,Ice,Stage1,551.0
175,95.0,111.0,105.0,40.0,100.0,97.0,True,2,Bug,Dragon,Mega,548.0
176,44.0,47.0,43.0,105.0,44.0,49.0,False,1,Fire,Dark,Basic,332.0
177,45.0,108.0,105.0,40.0,44.0,97.0,True,5,Grass,Psychic,Stage1,439.0
178,44.0,47.0,105.0,41.0,53.0,91.0,True,4,Fire,Fairy,Basic,381.0
179,94.0,111.0,105.0,40.0,44.0,97.0,False,1,Fighting,Psychic,Stage1,491.0
180,95.0,53.0,43.0,104.0,98.0,44.0,False,4,Bug,Steel,Mega,437.0
181,44.0,47.0,70.0,98.0,71.0,73.0,False,3,Fire,None,Basic,403.0
182,95.0,111.0,51.0,40.0,44.0,39.0,False,1,Grass,None,Mega,380.0
183,44.0,47.0,43.0,104.0,45.0,39.0,False,3,Fire,Electric,Basic,322.0
184,46.0,55.0,105.0,40.0,45.0,97.0,True,5,)Normal,Dragon,Basic,388.0
185,95.0,111.0,105.0,40.0,87.0,97.0,True,5,Grass,Ice,Stage1,535.0
186,44.0,47.0,105.0,40.0,46.0,97.0,True,5,Water,Fire,Stage1,379.0
187,44.0,47.0,66.0,40.0,44.0,39.0,True,4,Fairy,Bug,Basic,280.0
188,95.0,47.0,105.0,98.0,100.0,97.0,False,2,Electric,Poison,Stage1,542.0
189,69.0,108.0,105.0,103.0,100.0,97.0,False,4,Poison,Flying,Stage1,582.0
190,44.0,47.0,43.0,106.0,44.0,39.0,False,3,Dragon,Dark,Stage2,323.0
191,67.0,47.0,43.0,106.0,100.0,40.0,False,3,Electric,Dark,Basic,403.0
192,95.0,111.0,56.0,105.0,100.0,97.0,True,2,Bug,Dragon,Mega,564.0
193,90.0,56.0,105.0,104.0,99.0,45.0,False,1,)Normal,None,Basic,499.0
194,77.0,110.0,105.0,40.0,48.0,97.0,True,5,Grass,Flying,Stage1,477.0
195,87.0,111.0,105.0,40.0,99.0,97.0,True,5,Bug,Dragon,Stage2,539.0
196,44.0,47.0,50.0,41.0,44.0,40.0,False,4,Normal,Psychic,Basic,266.0
197,44.0,47.0,43.0,106.0,55.0,39.0,False,3,Electric,Ground,Basic,334.0
198,44.0,47.0,43.0,46.0,44.0,40.0,False,1,Rock,Dark,Basic,264.0
199,44.0,47.0,43.0,106.0,59.0,39.0,False,3,Fire,Electric,Basic,338.0
