,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Legendary,Generation,Type 1,Type 2,Evolution,Total
29,95.0,47.0,100.0,40.0,44.0,97.0,True,2,Dark,Bug,Stage1,423.0
30,46.0,47.0,65.0,59.0,44.0,87.0,True,3,Bug,Rock,Basic,348.0
31,92.0,111.0,103.0,106.0,100.0,94.0,False,5,)Normal,Water,Stage1,606.0
32,93.0,75.0,55.0,40.0,90.0,97.0,True,6,Fairy,Grass,Stage1,450.0
33,49.0,101.0,105.0,106.0,100.0,97.0,True,4,)Normal,Electric,Stage1,558.0
34,66.0,47.0,44.0,105.0,48.0,97.0,False,1,Water,Fighting,Stage2,407.0
35,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Fighting,Ice,Stage1,614.0
36,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Ground,Fire,Basic,614.0
37,53.0,48.0,43.0,44.0,44.0,97.0,False,4,Psychic,Fighting,Stage2,329.0
38,95.0,111.0,105.0,106.0,100.0,97.0,False,4,Fighting,Dragon,Stage2,614.0
39,67.0,111.0,105.0,103.0,99.0,78.0,False,4,Psychic,Normal,Basic,563.0
40,95.0,111.0,105.0,106.0,100.0,97.0,False,5,Fighting,Fighting,Basic,614.0
41,95.0,111.0,104.0,106.0,100.0,97.0,False,5,Flying,Fighting,Stage1,613.0
42,44.0,47.0,51.0,84.0,44.0,40.0,True,3,Ghost,Fairy,Stage2,310.0
43,94.0,111.0,90.0,106.0,100.0,97.0,True,2,Rock,Flying,Stage2,598.0
44,44.0,47.0,43.0,40.0,99.0,39.0,True,6,Electric,Rock,Basic,312.0
45,95.0,111.0,105.0,106.0,100.0,97.0,False,4,Fighting,Ice,Stage1,614.0
46,44.0,47.0,50.0,40.0,85.0,39.0,True,2,Electric,Fire,Basic,305.0
47,95.0,111.0,105.0,106.0,100.0,97.0,False,4,Bug,Dragon,Mega,614.0
48,70.0,47.0,43.0,40.0,46.0,97.0,True,6,Dark,Bug,Basic,343.0
49,95.0,111.0,105.0,106.0,100.0,40.0,True,5,Rock,Poison,Basic,557.0
50,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Dark,Grass,Mega,257.0
51,62.0,111.0,105.0,106.0,99.0,97.0,False,4,)Normal,Dark,Stage1,580.0
52,94.0,111.0,105.0,106.0,100.0,86.0,False,4,Fire,Dragon,Mega,602.0
53,95.0,57.0,105.0,106.0,97.0,97.0,True,3,Fighting,Fighting,Stage2,557.0
54,48.0,47.0,90.0,50.0,51.0,97.0,True,3,Dragon,Flying,Basic,383.0
55,44.0,111.0,44.0,103.0,98.0,39.0,False,1,Electric,Normal,Stage2,439.0
56,90.0,111.0,97.0,105.0,100.0,78.0,True,2,Fighting,Fairy,Stage1,581.0
57,44.0,61.0,46.0,75.0,97.0,68.0,False,6,)Normal,Psychic,Stage1,391.0
58,44.0,47.0,43.0,40.0,44.0,97.0,True,6,Dark,Fire,Stage1,315.0
59,44.0,47.0,43.0,40.0,46.0,39.0,True,3,Water,Electric,Stage1,259.0
60,44.0,47.0,43.0,40.0,44.0,97.0,True,2,Dark,Flying,Mega,315.0
61,49.0,93.0,86.0,101.0,44.0,97.0,True,3,Psychic,Flying,Stage2,470.0
62,54.0,51.0,81.0,65.0,57.0,49.0,True,5,Bug,Grass,Basic,357.0
63,45.0,109.0,104.0,45.0,63.0,94.0,False,1,Bug,Normal,Basic,460.0
64,44.0,47.0,69.0,40.0,44.0,91.0,True,6,Fairy,Rock,Stage1,335.0
65,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Ghost,Normal,Stage2,257.0
66,44.0,47.0,43.0,40.0,44.0,39.0,False,6,Dark,Electric,Stage2,257.0
67,95.0,111.0,62.0,94.0,100.0,97.0,True,6,Dragon,Fire,Stage2,559.0
68,68.0,110.0,105.0,106.0,100.0,97.0,True,5,)Normal,Ice,Stage1,586.0
69,44.0,47.0,43.0,40.0,44.0,55.0,False,1,Steel,Steel,Mega,273.0
70,77.0,111.0,94.0,80.0,100.0,97.0,True,5,Fighting,Normal,Stage1,559.0
71,95.0,111.0,61.0,98.0,99.0,97.0,True,2,Psychic,Flying,Stage1,561.0
72,45.0,47.0,43.0,40.0,44.0,39.0,True,6,Dark,Rock,Stage1,258.0
73,95.0,111.0,105.0,105.0,100.0,55.0,False,5,Flying,Ice,Basic,571.0
74,55.0,111.0,78.0,105.0,100.0,39.0,False,5,Ghost,Dragon,Mega,488.0
75,94.0,106.0,104.0,105.0,93.0,96.0,True,5,Fighting,Rock,Stage1,598.0
76,94.0,71.0,44.0,106.0,99.0,97.0,False,2,)Normal,Ground,Mega,511.0
77,47.0,47.0,54.0,45.0,100.0,39.0,False,1,Electric,Fighting,Basic,332.0
78,48.0,47.0,43.0,40.0,44.0,39.0,False,3,Water,Rock,Basic,261.0
79,49.0,108.0,105.0,106.0,100.0,96.0,True,5,Fairy,Steel,Basic,564.0
80,46.0,47.0,43.0,40.0,97.0,39.0,False,1,Bug,Fighting,Basic,312.0
81,60.0,47.0,51.0,41.0,44.0,97.0,False,3,Psychic,Grass,Basic,340.0
82,95.0,111.0,105.0,106.0,100.0,40.0,False,5,Fighting,Ghost,Basic,557.0
83,93.0,93.0,105.0,105.0,100.0,54.0,False,4,Fighting,Ghost,Basic,550.0
84,44.0,47.0,43.0,40.0,44.0,43.0,False,3,Dark,Grass,Basic,261.0
85,95.0,111.0,105.0,105.0,100.0,97.0,True,4,Dark,Dark,Basic,613.0
86,45.0,47.0,43.0,40.0,44.0,97.0,True,3,Water,Rock,Stage1,316.0
87,44.0,47.0,83.0,40.0,44.0,39.0,True,4,Fire,Electric,Mega,297.0
88,44.0,107.0,104.0,85.0,45.0,39.0,False,2,Bug,Fairy,Stage1,424.0
89,45.0,71.0,105.0,50.0,50.0,97.0,True,2,Dragon,Flying,Stage2,418.0
90,44.0,47.0,43.0,40.0,44.0,64.0,False,1,Ice,Steel,Mega,282.0
91,44.0,47.0,59.0,44.0,60.0,97.0,True,3,Water,Normal,Stage1,351.0
92,95.0,111.0,105.0,106.0,99.0,48.0,False,5,Fighting,Dragon,Stage1,564.0
93,50.0,47.0,43.0,40.0,44.0,43.0,True,3,Ghost,Rock,Stage2,267.0
94,44.0,47.0,79.0,40.0,44.0,97.0,True,3,Dragon,Electric,Mega,351.0
95,70.0,47.0,105.0,105.0,99.0,97.0,False,3,Fighting,Ghost,Stage1,523.0
96,44.0,47.0,43.0,40.0,44.0,85.0,False,4,Dark,Electric,Stage2,303.0
97,49.0,111.0,105.0,106.0,100.0,39.0,False,1,Fire,Dragon,Mega,510.0
98,45.0,47.0,97.0,43.0,88.0,39.0,False,5,Fire,Rock,Stage1,359.0
99,66.0,67.0,105.0,105.0,81.0,39.0,False,4,Water,Flying,Basic,463.0
100,95.0,111.0,97.0,106.0,100.0,39.0,False,1,Normal,Poison,Basic,548.0
101,95.0,111.0,105.0,106.0,100.0,39.0,False,5,Rock,Dragon,Basic,556.0
102,44.0,111.0,96.0,100.0,99.0,40.0,True,5,Ghost,None,Basic,490.0
103,44.0,72.0,44.0,40.0,44.0,39.0,False,1,Electric,Electric,Stage2,283.0
104,44.0,47.0,43.0,40.0,44.0,75.0,False,4,Ground,Grass,Stage2,293.0
105,93.0,111.0,105.0,106.0,100.0,97.0,True,4,)Normal,Dark,Stage1,612.0
106,44.0,47.0,43.0,49.0,44.0,39.0,False,1,Water,Rock,Stage2,266.0
107,55.0,49.0,43.0,41.0,88.0,40.0,True,6,Dragon,Flying,Stage2,316.0
108,44.0,110.0,43.0,105.0,78.0,39.0,False,2,Bug,Fairy,Stage2,419.0
109,95.0,110.0,105.0,106.0,100.0,97.0,False,4,Bug,Fighting,Stage1,613.0
110,60.0,111.0,43.0,50.0,44.0,97.0,False,5,Flying,None,Stage1,405.0
111,76.0,104.0,96.0,105.0,84.0,97.0,False,3,Fighting,Water,Stage2,562.0
112,48.0,47.0,43.0,40.0,44.0,76.0,True,6,Dark,Bug,Stage1,298.0
113,44.0,108.0,51.0,104.0,88.0,39.0,False,6,Rock,Fairy,Stage1,434.0
114,89.0,47.0,54.0,104.0,49.0,92.0,True,3,Fighting,Fairy,Basic,435.0
115,44.0,97.0,68.0,101.0,100.0,96.0,False,2,Dragon,Ground,Basic,506.0
116,48.0,96.0,44.0,105.0,88.0,97.0,False,4,)Normal,Ground,Stage2,478.0
117,44.0,47.0,43.0,40.0,44.0,49.0,True,6,Dragon,Flying,Basic,267.0
118,44.0,47.0,101.0,40.0,44.0,47.0,True,6,Dragon,Electric,Stage1,323.0
119,44.0,47.0,45.0,40.0,44.0,65.0,True,6,Electric,Flying,Basic,285.0
120,44.0,47.0,44.0,94.0,56.0,94.0,False,4,Psychic,Normal,Mega,379.0
121,44.0,47.0,43.0,46.0,92.0,39.0,False,1,Bug,Water,Stage2,311.0
122,59.0,47.0,92.0,105.0,96.0,97.0,False,3,Fire,Fighting,Mega,496.0
123,44.0,47.0,43.0,40.0,44.0,91.0,True,3,Water,Fire,Stage1,309.0
124,46.0,111.0,43.0,105.0,98.0,83.0,False,5,Normal,Fairy,Stage1,486.0
125,95.0,109.0,92.0,104.0,97.0,97.0,True,6,Dragon,Fire,Stage2,594.0
126,44.0,47.0,43.0,40.0,44.0,39.0,True,6,Grass,Grass,Basic,257.0
127,93.0,58.0,44.0,104.0,64.0,97.0,False,2,Psychic,Fairy,Stage1,460.0
128,44.0,47.0,43.0,40.0,44.0,40.0,False,1,Normal,Steel,Mega,258.0
129,44.0,111.0,104.0,40.0,78.0,96.0,True,4,Ghost,Dark,Stage2,473.0
130,95.0,111.0,105.0,106.0,100.0,97.0,True,2,Flying,Ice,Basic,614.0
131,95.0,111.0,93.0,106.0,100.0,97.0,False,2,Flying,Fighting,Stage2,602.0
132,44.0,47.0,46.0,40.0,44.0,70.0,True,3,Dark,Ground,Basic,291.0
133,95.0,83.0,105.0,106.0,100.0,97.0,True,5,Grass,Ground,Basic,586.0
134,95.0,111.0,105.0,106.0,99.0,51.0,False,3,Ground,Fighting,Stage2,567.0
135,95.0,111.0,105.0,106.0,100.0,93.0,False,4,Bug,Fighting,Stage1,610.0
136,75.0,50.0,105.0,95.0,49.0,91.0,True,5,Fighting,Fighting,Stage1,465.0
137,44.0,47.0,43.0,40.0,44.0,39.0,True,6,Electric,Flying,Stage2,257.0
138,95.0,111.0,87.0,106.0,100.0,97.0,True,5,Normal,Dragon,Stage1,596.0
139,46.0,53.0,43.0,42.0,44.0,97.0,True,3,Water,Flying,Stage2,325.0
140,44.0,47.0,43.0,40.0,44.0,39.0,True,6,Dragon,Flying,Stage1,257.0
141,46.0,68.0,43.0,40.0,44.0,97.0,True,6,Dark,Bug,Stage2,338.0
142,95.0,111.0,105.0,106.0,100.0,97.0,False,5,Fighting,Fighting,Stage1,614.0
143,94.0,97.0,89.0,105.0,100.0,41.0,False,4,Fighting,Dragon,Basic,526.0
144,44.0,47.0,43.0,40.0,44.0,51.0,True,2,Water,Grass,Basic,269.0
145,95.0,52.0,105.0,102.0,69.0,97.0,True,3,Flying,Bug,Stage2,520.0
146,44.0,47.0,44.0,42.0,100.0,39.0,True,5,Ghost,Normal,Basic,316.0
147,80.0,111.0,105.0,106.0,100.0,97.0,True,3,Fighting,Normal,Stage1,599.0
148,84.0,93.0,44.0,40.0,100.0,87.0,True,6,Fairy,Fire,Stage1,448.0
149,95.0,111.0,100.0,106.0,100.0,97.0,True,4,Bug,Fighting,Stage2,609.0
150,95.0,111.0,105.0,106.0,100.0,97.0,False,4,Flying,Ground,Basic,614.0
151,75.0,83.0,105.0,106.0,99.0,97.0,False,4,Fighting,Ground,Basic,565.0
152,66.0,48.0,93.0,40.0,44.0,97.0,True,3,Dark,Dark,Stage2,388.0
153,70.0,107.0,97.0,106.0,100.0,97.0,True,6,)Normal,Ground,Stage1,577.0
154,44.0,47.0,43.0,40.0,44.0,39.0,True,2,Grass,Fire,Stage2,257.0
155,94.0,105.0,105.0,105.0,100.0,97.0,False,4,Psychic,Dark,Stage1,606.0
156,95.0,111.0,105.0,106.0,99.0,97.0,False,4,Fighting,Fighting,Basic,613.0
157,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Flying,Fire,Stage1,614.0
158,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Fire,Electric,Mega,257.0
159,44.0,110.0,43.0,41.0,99.0,39.0,True,6,Rock,Flying,Stage2,376.0
160,95.0,111.0,105.0,106.0,100.0,97.0,False,2,Flying,Dragon,Stage2,614.0
161,46.0,54.0,104.0,105.0,100.0,41.0,False,1,Fighting,Normal,Basic,450.0
162,95.0,106.0,105.0,106.0,100.0,97.0,True,2,Psychic,Ground,Stage1,609.0
163,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Water,Fighting,Basic,614.0
164,95.0,111.0,105.0,106.0,100.0,97.0,False,5,Flying,Ice,Basic,614.0
165,44.0,85.0,43.0,40.0,44.0,39.0,False,2,Rock,Electric,Mega,295.0
166,55.0,111.0,63.0,104.0,100.0,39.0,True,2,Rock,Rock,Basic,472.0
167,70.0,111.0,85.0,90.0,100.0,94.0,True,1,Normal,None,Stage2,550.0
168,44.0,47.0,43.0,40.0,50.0,39.0,False,6,Electric,Grass,Stage2,263.0
169,94.0,111.0,61.0,106.0,59.0,97.0,True,3,Fighting,Ground,Basic,528.0
170,44.0,111.0,105.0,40.0,57.0,72.0,True,3,Grass,Dark,Stage2,429.0
171,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Dark,Steel,Basic,257.0
172,87.0,97.0,105.0,106.0,100.0,97.0,False,4,Fighting,Fighting,Stage1,592.0
173,52.0,111.0,105.0,106.0,100.0,39.0,False,5,Electric,Dragon,Basic,513.0
174,44.0,49.0,43.0,40.0,45.0,39.0,False,1,Ghost,Steel,Basic,260.0
175,45.0,111.0,97.0,105.0,100.0,39.0,True,5,Grass,Normal,Stage2,497.0
176,95.0,111.0,105.0,106.0,100.0,97.0,False,5,Fighting,Dragon,Stage1,614.0
177,44.0,111.0,102.0,106.0,100.0,39.0,False,1,Electric,Dragon,Basic,502.0
178,44.0,47.0,43.0,40.0,44.0,89.0,True,3,Dark,Grass,Basic,307.0
179,44.0,47.0,50.0,40.0,57.0,91.0,False,5,Water,Fairy,Stage2,329.0
180,65.0,111.0,104.0,90.0,100.0,39.0,False,5,Bug,Fighting,Stage1,509.0
181,44.0,47.0,51.0,40.0,44.0,40.0,True,6,Dark,Bug,Basic,266.0
182,95.0,111.0,55.0,106.0,100.0,97.0,False,5,Fighting,Fighting,Stage1,564.0
183,53.0,91.0,105.0,106.0,82.0,97.0,False,2,Fire,Fighting,Mega,534.0
184,44.0,47.0,43.0,40.0,47.0,42.0,False,1,Dark,Electric,Basic,263.0
185,44.0,47.0,43.0,40.0,45.0,39.0,True,6,Dragon,Steel,Basic,258.0
186,75.0,47.0,89.0,92.0,44.0,40.0,False,3,Water,Dark,Basic,387.0
187,87.0,75.0,43.0,89.0,87.0,97.0,False,4,Flying,Ground,Stage2,478.0
188,44.0,47.0,43.0,40.0,94.0,64.0,False,3,Water,Steel,Stage1,332.0
189,85.0,101.0,103.0,106.0,45.0,97.0,False,3,Fighting,Fighting,Stage1,537.0
190,89.0,47.0,43.0,42.0,45.0,43.0,True,1,Rock,Ground,Mega,309.0
191,50.0,61.0,43.0,52.0,52.0,47.0,True,3,Ghost,Dark,Stage2,305.0
192,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Steel,Rock,Basic,257.0
193,44.0,47.0,73.0,40.0,52.0,39.0,True,5,Bug,Grass,Basic,295.0
194,95.0,111.0,105.0,106.0,100.0,97.0,True,4,)Normal,Dark,Basic,614.0
195,44.0,47.0,43.0,40.0,44.0,42.0,False,2,Dark,Electric,Mega,260.0
196,44.0,47.0,43.0,40.0,44.0,97.0,True,3,Dark,Grass,Stage1,315.0
197,44.0,47.0,43.0,40.0,44.0,41.0,False,3,Ground,Electric,Stage2,259.0
198,46.0,47.0,105.0,106.0,100.0,40.0,False,1,Fighting,Dragon,Mega,444.0
199,44.0,47.0,43.0,40.0,44.0,39.0,True,6,Electric,Electric,Basic,257.0
200,76.0,84.0,105.0,105.0,100.0,97.0,False,5,Bug,Ice,Stage1,567.0
201,44.0,73.0,61.0,78.0,69.0,88.0,False,5,Ghost,Dragon,Mega,413.0
202,77.0,47.0,44.0,41.0,53.0,97.0,True,2,Dark,None,Stage2,359.0
203,94.0,47.0,43.0,104.0,100.0,39.0,False,1,Fighting,Dragon,Mega,427.0
204,44.0,47.0,43.0,40.0,45.0,39.0,True,6,Fairy,Flying,Basic,258.0
205,48.0,72.0,47.0,40.0,47.0,89.0,True,6,Dragon,Flying,Basic,343.0
206,95.0,47.0,43.0,105.0,72.0,97.0,True,3,Normal,Bug,Stage2,459.0
207,74.0,111.0,103.0,106.0,99.0,89.0,True,5,Ghost,Dragon,Stage1,582.0
208,62.0,109.0,96.0,105.0,99.0,96.0,False,2,Rock,None,Stage1,567.0
209,44.0,111.0,53.0,105.0,100.0,97.0,True,2,Ground,Fairy,Stage2,510.0
210,57.0,90.0,105.0,106.0,99.0,51.0,True,4,Grass,Dark,Stage2,508.0
211,95.0,111.0,105.0,106.0,100.0,97.0,True,2,Psychic,Normal,Stage1,614.0
212,44.0,47.0,43.0,40.0,44.0,40.0,True,6,Dark,Bug,Stage1,258.0
213,59.0,47.0,43.0,40.0,44.0,97.0,False,3,Fighting,Grass,Mega,330.0
214,45.0,104.0,43.0,105.0,97.0,97.0,True,5,Normal,Fire,Basic,491.0
215,95.0,111.0,105.0,106.0,100.0,97.0,False,4,)Normal,Dragon,Basic,614.0
216,72.0,47.0,45.0,40.0,44.0,97.0,True,6,Dragon,Bug,Stage1,345.0
217,44.0,70.0,53.0,99.0,95.0,97.0,False,5,Fighting,Fighting,Stage1,458.0
218,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Bug,Rock,Stage1,257.0
219,48.0,111.0,105.0,106.0,100.0,70.0,False,4,Ground,Fighting,Stage2,540.0
220,95.0,52.0,105.0,105.0,89.0,97.0,False,3,Fighting,Fighting,Basic,543.0
221,63.0,47.0,48.0,40.0,44.0,97.0,False,3,Water,Grass,Basic,339.0
222,44.0,47.0,43.0,40.0,44.0,39.0,False,2,Rock,Fairy,Mega,257.0
223,95.0,60.0,97.0,105.0,100.0,97.0,False,2,Psychic,Fighting,Basic,554.0
224,95.0,76.0,75.0,41.0,100.0,39.0,False,1,Fighting,Dragon,Basic,426.0
225,44.0,95.0,43.0,80.0,89.0,39.0,False,2,Steel,Steel,Mega,390.0
226,81.0,50.0,105.0,105.0,98.0,97.0,True,4,)Normal,Fire,Stage1,536.0
227,88.0,51.0,43.0,40.0,44.0,97.0,True,6,Fairy,Flying,Stage1,363.0
228,44.0,47.0,43.0,40.0,44.0,97.0,True,3,Water,Fire,Stage2,315.0
229,44.0,47.0,50.0,40.0,44.0,41.0,True,3,Fighting,Rock,Basic,266.0
230,62.0,47.0,43.0,41.0,50.0,48.0,True,6,Dragon,Rock,Basic,291.0
231,46.0,48.0,43.0,40.0,44.0,45.0,True,6,Grass,Bug,Stage1,266.0
232,93.0,83.0,43.0,106.0,44.0,97.0,True,2,)Normal,Dark,Stage1,466.0
233,69.0,111.0,105.0,68.0,99.0,39.0,True,1,Electric,Fairy,Stage2,491.0
234,61.0,47.0,68.0,40.0,44.0,48.0,True,3,Dark,Bug,Stage2,308.0
235,95.0,111.0,105.0,106.0,100.0,97.0,False,5,Bug,Dragon,Basic,614.0
236,44.0,95.0,57.0,43.0,81.0,39.0,False,2,Fire,Steel,Basic,359.0
237,95.0,111.0,102.0,105.0,100.0,97.0,True,2,Psychic,Bug,Stage2,610.0
238,57.0,50.0,43.0,40.0,44.0,63.0,False,1,Ice,None,Mega,297.0
239,44.0,47.0,43.0,40.0,44.0,43.0,True,2,Grass,Flying,Basic,261.0
240,50.0,105.0,105.0,105.0,100.0,39.0,False,5,Fire,Electric,Basic,504.0
241,95.0,53.0,85.0,99.0,44.0,97.0,False,4,Fighting,Grass,Mega,473.0
242,70.0,104.0,43.0,40.0,44.0,96.0,False,3,Fighting,Grass,Mega,397.0
243,46.0,111.0,54.0,42.0,82.0,39.0,False,5,Steel,Steel,Stage1,374.0
244,66.0,47.0,61.0,40.0,98.0,39.0,False,5,Fire,Dragon,Mega,351.0
245,44.0,87.0,43.0,40.0,48.0,39.0,True,2,Steel,Poison,Basic,301.0
246,44.0,47.0,43.0,40.0,44.0,45.0,True,6,Dark,Fire,Stage2,263.0
247,95.0,47.0,94.0,40.0,62.0,97.0,True,3,Dragon,Dark,Stage1,435.0
248,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Bug,Electric,Mega,257.0
249,44.0,47.0,43.0,40.0,44.0,39.0,True,6,Dark,Electric,Stage2,257.0
250,95.0,111.0,105.0,106.0,100.0,97.0,False,5,Flying,Dark,Stage1,614.0
251,44.0,47.0,43.0,40.0,44.0,91.0,True,3,Ghost,Flying,Stage2,309.0
252,46.0,111.0,105.0,106.0,100.0,88.0,False,4,Rock,Water,Stage2,556.0
253,51.0,50.0,43.0,40.0,89.0,97.0,True,3,Dark,Bug,Stage2,370.0
254,95.0,57.0,104.0,106.0,100.0,94.0,False,1,Fighting,Fighting,Basic,556.0
255,93.0,111.0,43.0,106.0,100.0,97.0,False,5,)Normal,Ground,Basic,550.0
256,54.0,47.0,45.0,40.0,44.0,97.0,True,6,Flying,Bug,Basic,327.0
257,67.0,47.0,43.0,46.0,44.0,39.0,False,1,Fairy,Psychic,Basic,286.0
258,95.0,111.0,105.0,106.0,100.0,97.0,False,4,Fighting,Dragon,Mega,614.0
259,44.0,47.0,43.0,40.0,44.0,39.0,False,2,Electric,Steel,Basic,257.0
260,95.0,111.0,105.0,106.0,100.0,39.0,False,4,Psychic,Fighting,Basic,556.0
261,94.0,94.0,105.0,102.0,100.0,39.0,False,2,Bug,Ice,Basic,534.0
262,84.0,108.0,43.0,106.0,97.0,59.0,False,5,)Normal,Poison,Mega,497.0
263,95.0,49.0,66.0,106.0,100.0,97.0,True,4,Flying,Fighting,Stage1,513.0
264,95.0,111.0,105.0,106.0,100.0,97.0,False,5,Flying,Ground,Stage1,614.0
265,53.0,47.0,43.0,40.0,45.0,97.0,True,6,Normal,Flying,Stage1,325.0
266,91.0,111.0,105.0,99.0,100.0,97.0,True,6,Grass,Grass,Basic,603.0
267,45.0,54.0,43.0,41.0,47.0,96.0,True,3,Dark,Bug,Basic,326.0
268,45.0,105.0,44.0,40.0,44.0,39.0,False,1,Fighting,Grass,Mega,317.0
269,44.0,47.0,43.0,40.0,46.0,39.0,True,6,Steel,Grass,Basic,259.0
270,88.0,110.0,43.0,40.0,44.0,52.0,True,6,Dark,Bug,Stage1,377.0
271,44.0,47.0,43.0,42.0,46.0,97.0,True,6,Grass,Dark,Stage2,319.0
272,85.0,111.0,100.0,106.0,99.0,39.0,False,2,Fighting,Fairy,Mega,540.0
273,44.0,47.0,69.0,40.0,44.0,39.0,False,2,Rock,Electric,Basic,283.0
274,44.0,111.0,47.0,106.0,99.0,49.0,False,2,Rock,None,Basic,456.0
275,46.0,47.0,51.0,44.0,45.0,96.0,False,3,Water,Fighting,Basic,329.0
276,95.0,108.0,105.0,106.0,60.0,97.0,False,3,Fighting,Dragon,Mega,571.0
277,62.0,47.0,43.0,40.0,44.0,97.0,True,3,Ground,Bug,Stage2,333.0
278,44.0,47.0,43.0,40.0,44.0,68.0,True,3,Psychic,Rock,Basic,286.0
279,51.0,111.0,96.0,74.0,44.0,97.0,True,2,Poison,Ground,Stage2,473.0
280,52.0,47.0,101.0,40.0,44.0,97.0,True,2,Psychic,Flying,Basic,381.0
281,94.0,111.0,105.0,106.0,100.0,39.0,False,5,Bug,Normal,Stage1,555.0
282,44.0,47.0,43.0,40.0,44.0,94.0,True,6,Normal,None,Mega,312.0
283,74.0,47.0,43.0,40.0,44.0,97.0,False,4,Psychic,Fighting,Stage2,345.0
284,44.0,47.0,45.0,41.0,44.0,66.0,False,1,Fairy,Rock,Stage1,287.0
285,44.0,47.0,46.0,40.0,44.0,39.0,True,3,Ghost,Rock,Basic,260.0
286,63.0,101.0,102.0,79.0,80.0,39.0,False,1,Fire,Dragon,Basic,464.0
287,87.0,111.0,105.0,106.0,100.0,54.0,False,5,Ghost,Normal,Stage2,563.0
288,68.0,111.0,45.0,103.0,89.0,39.0,False,1,Rock,Water,Mega,455.0
289,90.0,47.0,105.0,40.0,45.0,97.0,True,6,Psychic,Bug,Stage2,424.0
290,65.0,111.0,95.0,90.0,100.0,73.0,False,5,Fire,Normal,Stage2,534.0
291,54.0,81.0,84.0,105.0,98.0,97.0,False,3,Fighting,Ice,Stage2,519.0
292,44.0,47.0,43.0,42.0,45.0,45.0,True,6,Ghost,Dark,Basic,266.0
293,95.0,47.0,100.0,85.0,49.0,97.0,True,4,Dark,Dark,Stage1,473.0
