,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Legendary,Generation,Type 1,Type 2,Evolution,Total
30,55.0,47.0,47.0,84.0,44.0,40.0,False,6,Psychic,Grass,Stage1,317.0
31,44.0,47.0,43.0,40.0,63.0,39.0,True,6,Fairy,Flying,Stage1,276.0
32,95.0,111.0,105.0,106.0,100.0,97.0,False,4,Psychic,Ice,Stage1,614.0
33,44.0,47.0,43.0,40.0,44.0,40.0,True,2,Dark,Grass,Basic,258.0
34,95.0,108.0,105.0,101.0,100.0,97.0,True,3,Fighting,Fighting,Basic,606.0
35,44.0,47.0,43.0,40.0,44.0,97.0,True,3,Water,Fire,Stage1,315.0
36,65.0,47.0,43.0,105.0,100.0,78.0,True,6,Fairy,Dark,Stage1,438.0
37,76.0,111.0,105.0,106.0,87.0,97.0,True,5,Normal,Water,Stage1,582.0
38,44.0,47.0,43.0,40.0,44.0,39.0,False,6,Dark,Steel,Basic,257.0
39,94.0,111.0,76.0,106.0,100.0,95.0,False,3,Ground,Fighting,Stage2,582.0
40,44.0,92.0,51.0,74.0,44.0,39.0,False,3,Fighting,Dragon,Stage2,344.0
41,44.0,48.0,54.0,40.0,44.0,39.0,True,6,Fairy,Flying,Stage1,269.0
42,44.0,47.0,43.0,40.0,58.0,42.0,False,6,Dragon,Flying,Stage1,274.0
43,46.0,47.0,45.0,40.0,44.0,94.0,True,2,Grass,Grass,Stage2,316.0
44,55.0,47.0,105.0,105.0,96.0,97.0,False,5,Fighting,Dragon,Stage1,505.0
45,44.0,60.0,99.0,40.0,47.0,39.0,True,6,Dragon,Flying,Stage2,329.0
46,95.0,111.0,105.0,106.0,100.0,88.0,False,5,Rock,Ice,Basic,605.0
47,44.0,111.0,94.0,105.0,99.0,39.0,False,1,Fire,Electric,Mega,492.0
48,45.0,94.0,105.0,105.0,100.0,97.0,False,4,Water,Dark,Basic,546.0
49,44.0,55.0,105.0,104.0,99.0,39.0,False,1,Fighting,Electric,Basic,446.0
50,47.0,81.0,49.0,42.0,45.0,94.0,False,3,Ground,Fighting,Stage2,358.0
51,44.0,71.0,96.0,105.0,99.0,96.0,True,3,Dragon,Ground,Stage2,511.0
52,73.0,105.0,58.0,40.0,61.0,97.0,True,6,Dragon,Flying,Stage2,434.0
53,44.0,47.0,43.0,40.0,44.0,64.0,False,6,Dark,Grass,Stage1,282.0
54,44.0,47.0,53.0,40.0,44.0,50.0,False,6,Fairy,None,Stage1,278.0
55,44.0,48.0,43.0,42.0,46.0,41.0,False,5,Fire,Electric,Mega,264.0
56,44.0,47.0,43.0,40.0,44.0,39.0,False,6,Fairy,Rock,Stage1,257.0
57,44.0,92.0,43.0,43.0,76.0,39.0,False,6,Fairy,Flying,Basic,337.0
58,95.0,47.0,43.0,40.0,44.0,97.0,True,6,Fairy,Grass,Stage2,366.0
59,92.0,58.0,105.0,106.0,99.0,40.0,False,5,Normal,Dragon,Mega,500.0
60,95.0,111.0,105.0,106.0,100.0,79.0,False,5,Fire,Dragon,Mega,596.0
61,87.0,111.0,49.0,105.0,100.0,67.0,True,3,Electric,Ground,Basic,519.0
62,95.0,111.0,105.0,106.0,100.0,97.0,True,3,)Normal,Ice,Stage1,614.0
63,45.0,47.0,47.0,40.0,44.0,39.0,True,2,Rock,Fire,Stage2,262.0
64,92.0,111.0,86.0,105.0,100.0,94.0,False,4,Fighting,Ice,Stage1,588.0
65,44.0,47.0,54.0,40.0,44.0,40.0,True,6,Rock,Electric,Basic,269.0
66,54.0,47.0,88.0,45.0,97.0,95.0,True,6,)Normal,Ground,Basic,426.0
67,47.0,47.0,43.0,67.0,45.0,97.0,True,3,Fighting,None,Basic,346.0
68,77.0,47.0,105.0,40.0,95.0,97.0,True,6,Psychic,Grass,Basic,461.0
69,53.0,65.0,73.0,104.0,96.0,54.0,False,3,Electric,Grass,Stage1,445.0
70,45.0,47.0,104.0,87.0,100.0,94.0,False,1,Fighting,Fairy,Basic,477.0
71,46.0,52.0,43.0,104.0,100.0,48.0,False,5,Fairy,None,Basic,393.0
72,94.0,111.0,105.0,106.0,100.0,76.0,False,5,Normal,Dragon,Mega,592.0
73,44.0,109.0,93.0,102.0,100.0,39.0,False,5,Rock,Fighting,Basic,487.0
74,44.0,47.0,103.0,40.0,94.0,39.0,False,2,Steel,Steel,Mega,367.0
75,55.0,76.0,105.0,101.0,46.0,40.0,False,1,Rock,Poison,Mega,423.0
76,44.0,47.0,44.0,40.0,44.0,97.0,True,6,Dark,Flying,Stage1,316.0
77,82.0,62.0,105.0,105.0,100.0,97.0,True,3,)Normal,Ice,Stage1,551.0
78,95.0,111.0,105.0,105.0,88.0,96.0,False,4,Psychic,Fighting,Stage1,600.0
79,95.0,48.0,104.0,105.0,93.0,97.0,True,2,Flying,Bug,Stage1,542.0
80,44.0,47.0,100.0,40.0,51.0,39.0,True,6,Bug,Grass,Basic,321.0
81,95.0,47.0,43.0,106.0,100.0,97.0,True,3,Flying,Bug,Stage2,488.0
82,95.0,50.0,65.0,105.0,99.0,97.0,False,3,Psychic,Fire,Stage2,511.0
83,44.0,47.0,47.0,40.0,44.0,68.0,True,6,Dragon,Fire,Stage2,290.0
84,44.0,47.0,43.0,99.0,100.0,45.0,True,3,Rock,Fire,Stage2,378.0
85,82.0,47.0,104.0,40.0,46.0,97.0,True,6,Dark,Electric,Basic,416.0
86,88.0,56.0,49.0,96.0,94.0,81.0,True,2,Rock,Normal,Stage1,464.0
87,92.0,111.0,43.0,40.0,99.0,97.0,True,6,Ground,Flying,Stage2,482.0
88,94.0,47.0,43.0,42.0,44.0,97.0,True,6,Dark,Bug,Stage2,367.0
89,95.0,104.0,105.0,105.0,100.0,97.0,False,4,Fighting,Fighting,Stage1,606.0
90,44.0,48.0,49.0,43.0,44.0,96.0,True,2,Psychic,Flying,Basic,324.0
91,91.0,47.0,43.0,40.0,77.0,95.0,False,6,Bug,Grass,Stage1,393.0
92,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Fire,Dragon,Mega,257.0
93,44.0,47.0,44.0,40.0,44.0,96.0,False,4,Fire,Grass,Stage2,315.0
94,64.0,53.0,43.0,69.0,44.0,97.0,False,1,Ice,Bug,Mega,370.0
95,95.0,111.0,50.0,106.0,100.0,82.0,False,2,Flying,Fighting,Basic,544.0
96,44.0,47.0,43.0,40.0,44.0,73.0,False,2,Water,Grass,Mega,291.0
97,44.0,47.0,43.0,40.0,44.0,39.0,True,6,Dragon,Electric,Basic,257.0
98,44.0,47.0,46.0,95.0,44.0,39.0,True,2,Rock,Fighting,Stage1,315.0
99,95.0,111.0,105.0,106.0,75.0,97.0,False,2,Fire,Water,Mega,589.0
100,52.0,47.0,100.0,66.0,100.0,49.0,True,3,Fire,Ice,Basic,414.0
101,44.0,111.0,105.0,106.0,100.0,39.0,False,5,Dragon,Electric,Stage1,505.0
102,44.0,47.0,43.0,40.0,44.0,39.0,False,2,Ghost,Fairy,Stage1,257.0
103,53.0,50.0,105.0,104.0,100.0,97.0,True,5,Bug,Fighting,Basic,509.0
104,58.0,111.0,64.0,72.0,78.0,97.0,False,4,)Normal,Fighting,Mega,480.0
105,94.0,47.0,44.0,69.0,49.0,97.0,True,3,Dark,Dark,Stage1,400.0
106,44.0,52.0,43.0,40.0,44.0,39.0,False,2,Dark,Fire,Stage2,262.0
107,95.0,111.0,43.0,106.0,81.0,97.0,True,2,Flying,Fire,Stage2,533.0
108,44.0,47.0,43.0,40.0,46.0,39.0,False,1,Ice,Electric,Stage2,259.0
109,86.0,109.0,82.0,40.0,100.0,39.0,True,5,Bug,Poison,Basic,456.0
110,85.0,48.0,105.0,91.0,44.0,97.0,False,3,Flying,Grass,Mega,470.0
111,59.0,48.0,59.0,99.0,45.0,93.0,False,1,Fighting,Dragon,Basic,403.0
112,47.0,106.0,105.0,105.0,100.0,92.0,True,6,Dragon,Dark,Basic,555.0
113,44.0,49.0,43.0,40.0,59.0,39.0,False,1,Fire,Electric,Basic,274.0
114,44.0,47.0,43.0,41.0,44.0,97.0,False,3,Water,Rock,Stage2,316.0
115,57.0,55.0,56.0,88.0,48.0,97.0,True,6,Dragon,Flying,Basic,401.0
116,75.0,111.0,105.0,106.0,100.0,39.0,False,5,Fire,Normal,Stage2,536.0
117,44.0,49.0,43.0,40.0,95.0,39.0,True,6,Dragon,Flying,Basic,310.0
118,44.0,47.0,43.0,40.0,44.0,39.0,True,1,Ground,Grass,Stage2,257.0
119,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Grass,Dragon,Basic,614.0
120,95.0,111.0,105.0,106.0,100.0,97.0,True,3,)Normal,Dark,Stage2,614.0
121,95.0,111.0,105.0,106.0,100.0,97.0,False,4,Fighting,Dark,Stage1,614.0
122,94.0,99.0,105.0,106.0,100.0,89.0,False,4,)Normal,Water,Stage1,593.0
123,44.0,47.0,43.0,40.0,44.0,63.0,True,6,Dark,Psychic,Stage1,281.0
124,44.0,47.0,43.0,87.0,44.0,97.0,False,3,Water,Steel,Mega,362.0
125,47.0,47.0,57.0,40.0,45.0,83.0,True,3,Water,Grass,Stage1,319.0
126,48.0,79.0,99.0,40.0,45.0,39.0,True,2,Psychic,Grass,Basic,350.0
127,44.0,47.0,43.0,40.0,62.0,51.0,True,2,Dragon,Flying,Stage1,287.0
128,44.0,47.0,43.0,40.0,44.0,39.0,True,6,Electric,Fairy,Stage2,257.0
129,44.0,47.0,43.0,41.0,59.0,39.0,True,6,Dark,Electric,Stage1,273.0
130,95.0,111.0,105.0,106.0,100.0,39.0,False,5,Rock,Water,Mega,556.0
131,44.0,48.0,43.0,40.0,100.0,39.0,False,1,Electric,Grass,Basic,314.0
132,44.0,52.0,43.0,46.0,99.0,39.0,False,1,Bug,Water,Basic,323.0
133,95.0,111.0,105.0,106.0,100.0,97.0,True,3,Dragon,Dark,Basic,614.0
134,95.0,108.0,104.0,105.0,59.0,97.0,True,3,Psychic,Dark,Stage2,568.0
135,44.0,49.0,43.0,40.0,61.0,39.0,False,1,Rock,Psychic,Basic,276.0
136,95.0,50.0,105.0,105.0,99.0,97.0,True,2,)Normal,Ice,Stage1,551.0
137,95.0,111.0,76.0,105.0,96.0,97.0,True,4,Flying,Flying,Stage2,580.0
138,94.0,110.0,105.0,106.0,100.0,41.0,False,4,Rock,Normal,Stage1,556.0
139,44.0,111.0,99.0,103.0,99.0,39.0,True,2,Steel,Poison,Stage1,495.0
140,44.0,47.0,43.0,40.0,44.0,39.0,True,2,Dark,Rock,Stage2,257.0
141,44.0,47.0,43.0,40.0,44.0,97.0,False,6,Water,Electric,Basic,315.0
142,44.0,67.0,43.0,63.0,99.0,39.0,True,5,Electric,Ground,Stage1,355.0
143,95.0,100.0,44.0,48.0,64.0,97.0,True,4,Flying,Bug,Stage1,448.0
144,77.0,48.0,88.0,40.0,81.0,64.0,False,1,Normal,Steel,Mega,398.0
145,44.0,47.0,63.0,41.0,98.0,97.0,True,6,Ground,Flying,Stage2,390.0
146,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Electric,Grass,Basic,257.0
147,52.0,48.0,104.0,73.0,44.0,97.0,True,6,Dark,Flying,Stage1,418.0
148,88.0,47.0,43.0,41.0,44.0,97.0,False,3,Water,Grass,Stage1,360.0
149,44.0,47.0,43.0,42.0,44.0,39.0,True,5,Ghost,Normal,Basic,259.0
150,44.0,47.0,43.0,40.0,44.0,97.0,True,2,Water,Bug,Stage1,315.0
151,44.0,47.0,43.0,43.0,44.0,39.0,False,1,Fire,Steel,Stage1,260.0
152,44.0,47.0,43.0,40.0,73.0,39.0,False,1,Steel,Steel,Mega,286.0
153,95.0,111.0,105.0,106.0,100.0,59.0,True,2,Fighting,Dragon,Basic,576.0
154,44.0,47.0,43.0,40.0,46.0,39.0,True,6,Electric,Electric,Stage2,259.0
155,95.0,111.0,105.0,106.0,100.0,87.0,False,5,Bug,Fighting,Basic,604.0
156,44.0,47.0,84.0,40.0,44.0,97.0,False,3,Fire,Rock,Stage1,356.0
157,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Dark,Bug,Stage2,614.0
158,95.0,111.0,105.0,106.0,100.0,40.0,False,4,Electric,Fairy,Basic,557.0
159,46.0,106.0,44.0,41.0,92.0,40.0,False,2,Bug,Psychic,Stage2,369.0
160,50.0,110.0,43.0,106.0,100.0,41.0,True,6,Dragon,Flying,Stage2,450.0
161,76.0,108.0,57.0,106.0,99.0,97.0,False,4,)Normal,Fighting,Stage1,543.0
162,44.0,47.0,46.0,84.0,50.0,97.0,True,3,Water,Rock,Stage1,368.0
163,45.0,47.0,53.0,48.0,44.0,71.0,True,2,Rock,Fighting,Stage1,308.0
164,71.0,54.0,102.0,47.0,50.0,97.0,False,4,Ground,Rock,Stage2,421.0
165,44.0,48.0,43.0,40.0,44.0,52.0,False,2,Dark,Bug,Stage2,271.0
166,44.0,47.0,44.0,40.0,45.0,64.0,True,3,Dragon,Dark,Basic,284.0
167,95.0,111.0,47.0,106.0,100.0,96.0,False,5,)Normal,Fairy,Basic,555.0
168,57.0,105.0,94.0,100.0,72.0,55.0,True,2,Rock,Fire,Stage1,483.0
169,76.0,111.0,105.0,105.0,100.0,39.0,False,5,Normal,Electric,Mega,536.0
170,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Flying,Fighting,Stage1,614.0
171,44.0,47.0,43.0,40.0,44.0,40.0,False,1,Dark,Electric,Mega,258.0
172,95.0,111.0,105.0,106.0,100.0,96.0,False,2,Rock,None,Stage2,613.0
173,51.0,47.0,105.0,87.0,44.0,97.0,False,4,Psychic,Fighting,Mega,431.0
174,63.0,111.0,105.0,105.0,100.0,97.0,True,3,Ground,Flying,Stage1,581.0
175,44.0,56.0,43.0,42.0,70.0,61.0,False,2,Bug,Fire,Stage1,316.0
176,45.0,66.0,43.0,40.0,44.0,47.0,True,2,Dark,Fire,Stage2,285.0
177,44.0,47.0,80.0,40.0,65.0,97.0,True,3,Grass,Flying,Basic,373.0
178,94.0,47.0,105.0,104.0,48.0,97.0,True,4,Flying,Dark,Basic,495.0
179,66.0,101.0,105.0,106.0,100.0,39.0,False,5,Fighting,Normal,Stage1,517.0
180,59.0,47.0,43.0,44.0,44.0,40.0,False,5,Water,Fighting,Stage1,277.0
181,94.0,111.0,105.0,106.0,100.0,61.0,True,4,Dragon,Dark,Stage2,577.0
182,44.0,47.0,43.0,40.0,44.0,39.0,False,6,Rock,Steel,Stage2,257.0
183,44.0,97.0,43.0,41.0,44.0,97.0,True,2,)Normal,Fairy,Stage2,366.0
184,44.0,47.0,43.0,40.0,51.0,39.0,True,6,Normal,Fairy,Stage1,264.0
185,88.0,111.0,105.0,105.0,100.0,92.0,True,4,Dragon,Dark,Stage1,601.0
186,44.0,47.0,75.0,40.0,44.0,40.0,True,6,Dark,Flying,Basic,290.0
187,71.0,111.0,97.0,105.0,84.0,39.0,True,5,Bug,Poison,Stage1,507.0
188,44.0,47.0,65.0,56.0,44.0,97.0,False,3,Water,Fighting,Stage1,353.0
189,44.0,47.0,43.0,40.0,44.0,96.0,True,6,Dark,Flying,Mega,314.0
190,47.0,47.0,101.0,40.0,59.0,39.0,True,6,Dragon,Fire,Basic,333.0
191,45.0,47.0,43.0,40.0,44.0,41.0,False,1,Dark,Electric,Mega,260.0
192,50.0,47.0,68.0,105.0,44.0,97.0,False,4,)Normal,Fighting,Stage2,411.0
193,44.0,47.0,100.0,40.0,71.0,94.0,True,5,Ice,Rock,Stage1,396.0
194,94.0,50.0,43.0,40.0,83.0,97.0,True,6,Dark,Bug,Stage1,407.0
195,53.0,50.0,43.0,40.0,44.0,95.0,True,3,Fighting,Fairy,Stage2,325.0
196,95.0,111.0,105.0,106.0,100.0,97.0,False,5,Fire,Dragon,Stage1,614.0
197,49.0,50.0,83.0,43.0,66.0,97.0,True,6,Dark,Flying,Stage1,388.0
198,72.0,111.0,45.0,43.0,45.0,94.0,False,2,Rock,Flying,Mega,410.0
199,87.0,111.0,44.0,106.0,100.0,41.0,False,5,Fire,Dragon,Mega,489.0
200,44.0,47.0,43.0,40.0,44.0,91.0,False,2,Water,Rock,Basic,309.0
201,95.0,111.0,105.0,99.0,77.0,40.0,False,2,Fighting,Fighting,Mega,527.0
202,70.0,47.0,43.0,43.0,44.0,97.0,False,3,Water,Bug,Stage2,344.0
203,44.0,47.0,68.0,78.0,63.0,88.0,False,6,Ground,Dark,Stage1,388.0
204,45.0,47.0,43.0,40.0,44.0,73.0,True,6,Dark,Flying,Stage1,292.0
205,44.0,48.0,44.0,40.0,44.0,97.0,True,2,Dragon,Flying,Stage2,317.0
206,44.0,90.0,105.0,41.0,48.0,39.0,False,5,Electric,Electric,Stage2,367.0
207,44.0,47.0,43.0,41.0,73.0,39.0,False,5,Rock,Electric,Stage2,287.0
208,93.0,111.0,105.0,106.0,100.0,97.0,True,4,Psychic,Fighting,Basic,612.0
209,84.0,58.0,43.0,40.0,66.0,96.0,True,6,Ghost,Dark,Stage1,387.0
210,95.0,111.0,104.0,106.0,100.0,97.0,False,4,)Normal,Fighting,Stage1,613.0
211,47.0,47.0,43.0,40.0,44.0,45.0,True,2,Dark,Bug,Stage1,266.0
212,95.0,47.0,44.0,43.0,49.0,97.0,True,6,Dark,Bug,Stage1,375.0
213,95.0,111.0,105.0,106.0,100.0,97.0,False,3,Flying,Dark,Stage2,614.0
214,49.0,110.0,105.0,106.0,96.0,96.0,True,4,Normal,Dark,Mega,562.0
215,86.0,49.0,59.0,41.0,99.0,83.0,True,4,Normal,Fairy,Basic,417.0
216,44.0,47.0,100.0,82.0,97.0,91.0,False,4,Fire,Fighting,Stage1,461.0
217,91.0,52.0,104.0,105.0,61.0,95.0,True,1,Psychic,Fighting,Mega,508.0
218,65.0,64.0,79.0,102.0,96.0,90.0,False,5,Rock,Fighting,Mega,496.0
219,72.0,47.0,105.0,44.0,89.0,97.0,True,3,Electric,Fighting,Stage1,454.0
220,95.0,111.0,105.0,106.0,100.0,97.0,False,4,Fighting,Dark,Basic,614.0
221,44.0,111.0,105.0,106.0,100.0,40.0,True,4,Electric,Electric,Basic,506.0
222,45.0,66.0,105.0,40.0,45.0,41.0,False,3,Ground,Electric,Stage1,342.0
223,44.0,47.0,43.0,40.0,44.0,97.0,True,6,Dragon,Rock,Stage1,315.0
224,44.0,49.0,46.0,50.0,100.0,39.0,True,6,Fairy,Rock,Stage1,328.0
225,44.0,48.0,43.0,101.0,54.0,69.0,False,5,Ghost,Fairy,Stage2,359.0
226,44.0,49.0,73.0,42.0,98.0,40.0,False,1,Fighting,Fighting,Basic,346.0
227,44.0,47.0,43.0,40.0,44.0,39.0,False,2,Fairy,Electric,Stage1,257.0
228,95.0,47.0,43.0,46.0,45.0,97.0,True,3,Flying,Bug,Stage2,373.0
229,94.0,111.0,105.0,106.0,100.0,97.0,False,4,Fighting,Fighting,Basic,613.0
230,44.0,47.0,43.0,40.0,44.0,39.0,True,6,Electric,Electric,Stage2,257.0
231,45.0,47.0,54.0,105.0,45.0,97.0,True,3,Ground,Ground,Basic,393.0
232,94.0,111.0,102.0,105.0,80.0,39.0,True,2,Rock,Fire,Basic,531.0
233,44.0,108.0,100.0,106.0,98.0,39.0,False,1,Fire,Water,Mega,495.0
234,71.0,47.0,43.0,40.0,44.0,97.0,False,6,Dark,Ground,Stage1,342.0
235,50.0,47.0,43.0,40.0,44.0,97.0,True,2,Ground,Flying,Stage2,321.0
236,44.0,47.0,47.0,40.0,50.0,39.0,True,5,Steel,Electric,Basic,267.0
237,95.0,111.0,105.0,106.0,100.0,50.0,False,5,Fire,Normal,Basic,567.0
238,44.0,111.0,43.0,106.0,100.0,39.0,True,6,Dragon,Poison,Basic,443.0
239,44.0,49.0,85.0,100.0,92.0,41.0,True,6,Grass,Fairy,Stage1,411.0
240,44.0,47.0,43.0,40.0,45.0,39.0,False,6,Normal,Fairy,Stage2,258.0
241,44.0,47.0,71.0,40.0,44.0,41.0,True,3,Electric,Rock,Stage2,287.0
242,44.0,47.0,43.0,40.0,44.0,39.0,True,2,Electric,Rock,Stage2,257.0
243,95.0,111.0,105.0,106.0,100.0,97.0,False,3,Flying,Fighting,Stage1,614.0
244,44.0,102.0,50.0,90.0,98.0,40.0,False,4,Electric,Fighting,Stage2,424.0
245,44.0,47.0,43.0,40.0,44.0,53.0,True,6,Electric,Rock,Stage1,271.0
246,94.0,111.0,91.0,105.0,45.0,97.0,False,4,Flying,Fighting,Stage1,543.0
247,44.0,47.0,74.0,40.0,44.0,40.0,True,6,Dragon,Grass,Stage1,289.0
248,50.0,52.0,105.0,42.0,100.0,97.0,False,3,Water,None,Basic,446.0
249,44.0,47.0,43.0,40.0,44.0,91.0,True,6,Dark,Bug,Basic,309.0
250,57.0,47.0,89.0,40.0,44.0,97.0,True,6,Dark,Dark,Mega,374.0
251,44.0,47.0,105.0,41.0,100.0,97.0,True,4,Psychic,Dark,Stage1,434.0
252,46.0,51.0,48.0,88.0,98.0,97.0,True,5,Psychic,Dark,Basic,428.0
253,44.0,47.0,43.0,40.0,44.0,68.0,True,6,Dark,Fire,Stage2,286.0
254,44.0,47.0,43.0,40.0,44.0,97.0,True,6,Dark,Bug,Stage2,315.0
255,95.0,47.0,55.0,105.0,44.0,97.0,False,4,)Normal,Fighting,Mega,443.0
256,95.0,111.0,105.0,106.0,100.0,39.0,False,5,Fighting,Fighting,Stage1,556.0
257,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Dark,Electric,Mega,257.0
258,49.0,47.0,48.0,62.0,48.0,94.0,False,5,Fairy,Grass,Mega,348.0
259,95.0,103.0,74.0,106.0,100.0,97.0,True,6,Fairy,Dark,Stage1,575.0
260,44.0,47.0,43.0,40.0,44.0,39.0,True,6,Electric,Flying,Basic,257.0
261,44.0,53.0,43.0,40.0,45.0,39.0,True,6,Dark,Flying,Stage1,264.0
262,45.0,47.0,43.0,40.0,44.0,58.0,False,5,Water,Steel,Mega,277.0
263,44.0,47.0,43.0,40.0,44.0,60.0,False,5,Ice,Electric,Mega,278.0
264,44.0,47.0,43.0,40.0,46.0,39.0,True,6,Dragon,Rock,Basic,259.0
265,95.0,68.0,105.0,106.0,100.0,97.0,True,4,Ground,Dark,Basic,571.0
266,48.0,111.0,105.0,53.0,73.0,85.0,False,4,Psychic,None,Basic,475.0
267,95.0,68.0,75.0,105.0,55.0,97.0,True,3,Flying,Ground,Basic,495.0
268,95.0,104.0,101.0,106.0,80.0,97.0,False,4,)Normal,Ground,Stage1,583.0
269,44.0,47.0,94.0,40.0,46.0,40.0,True,6,Dragon,Rock,Basic,311.0
270,95.0,49.0,89.0,40.0,44.0,97.0,True,6,Dark,Bug,Stage2,414.0
271,44.0,47.0,43.0,40.0,44.0,39.0,False,6,Dark,Electric,Stage1,257.0
272,57.0,92.0,43.0,56.0,63.0,52.0,True,6,Rock,Fire,Stage2,363.0
273,58.0,47.0,86.0,40.0,45.0,97.0,True,3,Dark,Rock,Mega,373.0
274,47.0,111.0,105.0,102.0,97.0,40.0,False,2,Fighting,Fighting,Stage1,502.0
275,46.0,47.0,94.0,40.0,47.0,93.0,True,3,Water,Grass,Basic,367.0
276,54.0,47.0,52.0,40.0,44.0,97.0,False,3,Dark,Dark,Stage2,334.0
277,44.0,47.0,43.0,40.0,44.0,40.0,False,1,Rock,Steel,Basic,258.0
278,44.0,47.0,43.0,40.0,47.0,39.0,True,6,Fairy,Grass,Basic,260.0
279,94.0,81.0,104.0,41.0,100.0,44.0,True,4,Flying,Bug,Basic,464.0
280,95.0,111.0,105.0,106.0,100.0,40.0,True,4,Rock,Fighting,Stage1,557.0
281,91.0,111.0,98.0,103.0,99.0,95.0,True,6,Dragon,Fire,Stage2,597.0
282,44.0,47.0,44.0,40.0,44.0,42.0,True,2,Water,Flying,Mega,261.0
283,92.0,47.0,45.0,40.0,44.0,44.0,False,6,Grass,Rock,Stage1,312.0
284,95.0,111.0,43.0,105.0,100.0,39.0,False,5,Fairy,Fairy,Stage1,493.0
285,90.0,60.0,105.0,98.0,44.0,97.0,True,2,Electric,None,Stage2,494.0
286,46.0,47.0,44.0,66.0,64.0,39.0,True,2,Rock,Fire,Basic,306.0
287,45.0,47.0,50.0,40.0,44.0,97.0,True,2,Dark,Fire,Stage2,323.0
288,72.0,47.0,43.0,40.0,44.0,97.0,False,1,Dark,Bug,Mega,343.0
289,94.0,111.0,105.0,105.0,100.0,60.0,False,4,Fighting,Ice,Basic,575.0
290,63.0,111.0,43.0,68.0,57.0,93.0,False,1,Flying,Fighting,Stage1,435.0
291,88.0,48.0,43.0,103.0,45.0,97.0,False,5,Bug,Water,Mega,424.0
292,91.0,110.0,105.0,106.0,100.0,81.0,False,5,Fighting,Dragon,Basic,593.0
293,45.0,47.0,43.0,40.0,44.0,97.0,True,6,Dark,Flying,Stage2,316.0
294,95.0,58.0,105.0,105.0,98.0,97.0,False,4,Fighting,Dark,Basic,558.0
