,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Legendary,Generation,Type 1,Type 2,Evolution,Total
35,95.0,111.0,105.0,106.0,100.0,97.0,False,6,Fighting,Electric,Mega,614.0
36,44.0,47.0,43.0,43.0,44.0,39.0,False,2,Psychic,Flying,Stage1,260.0
37,95.0,111.0,105.0,106.0,100.0,97.0,True,6,Fighting,Fire,Mega,614.0
38,95.0,111.0,105.0,106.0,100.0,97.0,False,3,Normal,Fire,Mega,614.0
39,95.0,111.0,105.0,106.0,98.0,97.0,True,1,)Normal,Normal,Basic,612.0
40,95.0,111.0,105.0,105.0,100.0,97.0,True,1,Grass,Fire,Mega,613.0
41,95.0,111.0,105.0,41.0,100.0,74.0,True,6,Dragon,Fire,Mega,526.0
42,95.0,111.0,102.0,106.0,100.0,97.0,True,1,)Normal,Normal,Mega,611.0
43,95.0,111.0,105.0,106.0,100.0,97.0,False,1,Grass,Normal,Stage2,614.0
44,95.0,111.0,105.0,106.0,100.0,97.0,True,6,Fighting,Electric,Mega,614.0
45,44.0,47.0,43.0,54.0,44.0,94.0,True,3,Poison,Flying,Stage1,326.0
46,44.0,47.0,43.0,64.0,44.0,96.0,False,4,Bug,Flying,Basic,338.0
47,95.0,111.0,105.0,106.0,100.0,97.0,True,6,Fighting,Electric,Mega,614.0
48,44.0,48.0,43.0,40.0,44.0,39.0,True,2,Fire,Grass,Stage1,258.0
49,94.0,50.0,43.0,46.0,84.0,97.0,True,1,Ground,None,Basic,414.0
50,44.0,47.0,43.0,40.0,44.0,41.0,False,2,Bug,Flying,Stage1,259.0
51,95.0,111.0,105.0,106.0,100.0,97.0,False,6,Fighting,Fire,Mega,614.0
52,44.0,47.0,43.0,40.0,44.0,67.0,True,2,Poison,None,Basic,285.0
53,44.0,47.0,43.0,40.0,44.0,39.0,False,2,Bug,Bug,Basic,257.0
54,62.0,54.0,43.0,106.0,94.0,97.0,False,5,)Normal,None,Stage2,456.0
55,95.0,111.0,105.0,106.0,100.0,97.0,False,5,)Normal,Electric,Stage2,614.0
56,44.0,52.0,43.0,106.0,100.0,97.0,False,2,Bug,Grass,Basic,442.0
57,95.0,111.0,105.0,106.0,100.0,97.0,False,1,)Normal,Electric,Mega,614.0
58,95.0,62.0,98.0,77.0,74.0,97.0,True,1,)Normal,Fighting,Stage1,503.0
59,95.0,111.0,105.0,106.0,100.0,97.0,True,1,Normal,Fire,Mega,614.0
60,44.0,47.0,43.0,40.0,44.0,42.0,False,2,Electric,Fairy,Basic,260.0
61,44.0,47.0,43.0,40.0,44.0,39.0,False,2,Bug,Bug,Basic,257.0
62,95.0,111.0,64.0,106.0,100.0,97.0,False,1,Normal,Fire,Mega,573.0
63,95.0,111.0,105.0,106.0,100.0,97.0,True,1,)Normal,Fire,Mega,614.0
64,44.0,47.0,43.0,40.0,44.0,39.0,True,2,Bug,Bug,Basic,257.0
65,46.0,47.0,43.0,43.0,44.0,97.0,True,2,Rock,None,Basic,320.0
66,94.0,47.0,80.0,50.0,53.0,86.0,True,1,Ghost,None,Mega,410.0
67,44.0,47.0,43.0,40.0,44.0,39.0,True,2,Electric,Bug,Basic,257.0
68,44.0,47.0,43.0,40.0,45.0,86.0,True,5,Water,Fairy,Basic,305.0
69,95.0,111.0,105.0,106.0,100.0,97.0,False,5,)Normal,Electric,Mega,614.0
70,95.0,111.0,105.0,106.0,100.0,97.0,True,1,Rock,Normal,Mega,614.0
71,44.0,47.0,43.0,40.0,44.0,39.0,True,2,Bug,Bug,Basic,257.0
72,44.0,47.0,43.0,40.0,44.0,39.0,False,2,Bug,Bug,Basic,257.0
73,44.0,47.0,43.0,40.0,44.0,39.0,True,4,Bug,Dragon,Basic,257.0
74,95.0,111.0,105.0,106.0,100.0,97.0,False,6,Ground,Electric,Stage2,614.0
75,45.0,61.0,43.0,105.0,96.0,97.0,True,5,Electric,Psychic,Basic,447.0
76,44.0,47.0,43.0,40.0,44.0,39.0,True,2,Flying,Dragon,Basic,257.0
77,44.0,47.0,43.0,40.0,44.0,39.0,False,2,Bug,Bug,Basic,257.0
78,95.0,111.0,103.0,105.0,52.0,97.0,True,1,Water,Normal,Basic,563.0
79,95.0,111.0,105.0,106.0,100.0,97.0,True,6,Fighting,Fire,Mega,614.0
80,95.0,111.0,81.0,106.0,100.0,97.0,True,1,Normal,Electric,Stage1,590.0
81,95.0,111.0,105.0,106.0,100.0,97.0,False,1,Grass,Fire,Mega,614.0
82,47.0,47.0,43.0,42.0,44.0,80.0,False,2,Ground,None,Basic,303.0
83,87.0,47.0,43.0,105.0,95.0,97.0,True,5,Normal,Dark,Basic,474.0
84,94.0,107.0,43.0,105.0,100.0,97.0,True,1,)Normal,Fire,Stage2,546.0
85,95.0,111.0,44.0,106.0,100.0,97.0,False,5,)Normal,Electric,Stage2,553.0
86,95.0,111.0,105.0,106.0,100.0,97.0,False,1,Grass,Electric,Mega,614.0
87,95.0,111.0,105.0,106.0,100.0,97.0,False,1,Ground,Electric,Mega,614.0
88,95.0,111.0,105.0,106.0,100.0,97.0,False,1,)Normal,Electric,Mega,614.0
89,48.0,47.0,43.0,40.0,94.0,96.0,True,4,Fire,Grass,Basic,368.0
90,44.0,47.0,43.0,40.0,44.0,39.0,True,2,Bug,Bug,Basic,257.0
91,44.0,47.0,43.0,40.0,44.0,39.0,False,2,Bug,Bug,Basic,257.0
92,90.0,110.0,43.0,106.0,100.0,97.0,False,5,)Normal,Poison,Stage2,546.0
93,95.0,111.0,105.0,106.0,100.0,97.0,False,1,)Normal,Normal,Stage2,614.0
94,44.0,47.0,43.0,40.0,44.0,39.0,True,2,Electric,Bug,Basic,257.0
95,44.0,47.0,43.0,105.0,47.0,97.0,True,4,Electric,Poison,Stage1,383.0
96,95.0,55.0,44.0,52.0,100.0,97.0,True,1,Ground,Grass,Basic,443.0
97,95.0,111.0,87.0,106.0,100.0,97.0,False,1,Normal,Normal,Stage2,596.0
98,95.0,111.0,105.0,106.0,100.0,97.0,True,6,Fighting,Electric,Mega,614.0
99,44.0,47.0,43.0,40.0,44.0,97.0,True,2,Bug,Fairy,Basic,315.0
100,95.0,111.0,105.0,106.0,100.0,97.0,False,3,)Normal,Electric,Mega,614.0
101,44.0,47.0,43.0,40.0,44.0,39.0,False,2,Electric,Dragon,Basic,257.0
102,79.0,47.0,44.0,105.0,48.0,97.0,True,3,Fairy,Ice,Stage1,420.0
103,95.0,111.0,105.0,106.0,100.0,97.0,False,1,Ghost,Fire,Mega,614.0
104,44.0,47.0,43.0,66.0,44.0,64.0,True,2,Ground,Dark,Basic,308.0
105,95.0,111.0,105.0,103.0,100.0,66.0,True,6,Ground,Ghost,Mega,580.0
106,48.0,47.0,46.0,40.0,50.0,77.0,True,2,Ground,None,Basic,308.0
107,44.0,47.0,43.0,40.0,44.0,39.0,False,2,Bug,Bug,Basic,257.0
108,95.0,64.0,50.0,104.0,69.0,97.0,True,3,Psychic,Electric,Stage1,479.0
109,92.0,60.0,43.0,102.0,100.0,97.0,False,1,Fire,None,Basic,494.0
110,95.0,111.0,105.0,105.0,100.0,97.0,True,1,Ghost,Grass,Stage1,613.0
111,95.0,111.0,105.0,106.0,100.0,97.0,True,6,Grass,Normal,Stage1,614.0
112,44.0,47.0,43.0,40.0,45.0,94.0,True,2,Water,Bug,Basic,313.0
113,95.0,111.0,105.0,106.0,100.0,97.0,False,1,Grass,Fire,Mega,614.0
114,44.0,47.0,43.0,40.0,59.0,90.0,True,2,Steel,None,Basic,323.0
115,95.0,111.0,105.0,106.0,100.0,97.0,False,6,Ground,Normal,Mega,614.0
116,95.0,111.0,60.0,105.0,78.0,92.0,False,1,)Normal,Ground,Mega,541.0
117,46.0,51.0,43.0,104.0,44.0,97.0,True,2,Dark,Dark,Basic,385.0
118,95.0,63.0,77.0,104.0,100.0,97.0,True,1,Normal,Fighting,Mega,536.0
119,95.0,111.0,105.0,106.0,100.0,97.0,True,6,Fighting,Fire,Mega,614.0
120,95.0,111.0,105.0,78.0,100.0,96.0,True,1,Rock,Fighting,Mega,585.0
121,94.0,98.0,97.0,103.0,61.0,96.0,True,4,Ground,Grass,Basic,549.0
122,95.0,111.0,43.0,106.0,100.0,97.0,False,1,)Normal,Electric,Stage1,552.0
123,44.0,47.0,43.0,40.0,44.0,39.0,False,2,Bug,Dragon,Basic,257.0
124,44.0,47.0,43.0,58.0,44.0,67.0,True,4,Flying,Psychic,Basic,303.0
125,44.0,47.0,43.0,40.0,44.0,39.0,False,2,Bug,Bug,Basic,257.0
126,44.0,47.0,43.0,44.0,44.0,40.0,False,4,Bug,Psychic,Basic,262.0
127,95.0,111.0,105.0,106.0,100.0,97.0,True,6,Fighting,Fire,Mega,614.0
128,95.0,111.0,92.0,106.0,99.0,57.0,False,6,Ground,Grass,Stage2,560.0
129,44.0,47.0,43.0,40.0,44.0,39.0,False,2,Bug,Dragon,Basic,257.0
130,68.0,111.0,43.0,104.0,100.0,97.0,True,1,)Normal,Fire,Stage2,523.0
131,95.0,109.0,105.0,106.0,99.0,97.0,True,1,Grass,Fire,Mega,611.0
132,95.0,111.0,105.0,106.0,100.0,97.0,False,5,Grass,Electric,Mega,614.0
133,95.0,111.0,105.0,106.0,100.0,97.0,True,1,Ground,Fire,Stage1,614.0
134,44.0,47.0,43.0,40.0,44.0,41.0,True,2,Electric,Bug,Basic,259.0
135,95.0,99.0,78.0,106.0,97.0,97.0,True,1,Water,Ghost,Basic,572.0
136,44.0,47.0,43.0,42.0,46.0,40.0,True,4,Fire,Grass,Basic,262.0
137,44.0,47.0,43.0,40.0,44.0,39.0,True,2,Electric,Dragon,Basic,257.0
138,95.0,111.0,105.0,106.0,100.0,97.0,False,1,Grass,Electric,Mega,614.0
139,95.0,111.0,103.0,106.0,100.0,97.0,False,1,)Normal,Fire,Stage2,612.0
140,44.0,47.0,43.0,40.0,44.0,42.0,True,2,Water,Fairy,Basic,260.0
141,95.0,111.0,105.0,106.0,100.0,97.0,False,6,Fighting,Electric,Mega,614.0
142,44.0,47.0,43.0,41.0,44.0,41.0,True,2,Fire,None,Basic,260.0
143,95.0,111.0,105.0,105.0,100.0,97.0,True,6,)Normal,Fire,Mega,613.0
144,95.0,111.0,105.0,106.0,100.0,96.0,True,6,Fighting,Fighting,Mega,613.0
145,95.0,111.0,105.0,105.0,98.0,97.0,True,1,Ground,Normal,Mega,611.0
146,95.0,111.0,105.0,106.0,100.0,97.0,False,6,Ground,Normal,Mega,614.0
147,92.0,94.0,44.0,106.0,100.0,97.0,True,1,)Normal,Dark,Stage2,533.0
148,44.0,47.0,43.0,77.0,98.0,97.0,False,2,Fire,None,Basic,406.0
149,71.0,47.0,45.0,40.0,87.0,97.0,True,1,Normal,Fighting,Basic,387.0
150,95.0,111.0,105.0,106.0,100.0,97.0,False,1,Ground,Electric,Mega,614.0
151,95.0,111.0,105.0,106.0,100.0,97.0,True,1,Ground,Fire,Mega,614.0
152,95.0,108.0,61.0,70.0,100.0,97.0,True,1,Rock,Fire,Stage1,531.0
153,44.0,47.0,43.0,40.0,44.0,39.0,False,2,Bug,Dragon,Stage1,257.0
154,44.0,47.0,43.0,51.0,44.0,41.0,False,2,Bug,Dragon,Stage1,270.0
155,44.0,47.0,43.0,40.0,44.0,39.0,False,2,Bug,Bug,Basic,257.0
156,95.0,111.0,105.0,106.0,100.0,97.0,True,1,Ground,Normal,Mega,614.0
157,44.0,47.0,43.0,40.0,44.0,39.0,True,2,Electric,Bug,Basic,257.0
158,92.0,54.0,78.0,105.0,47.0,97.0,True,1,)Normal,None,Basic,473.0
159,85.0,90.0,49.0,44.0,45.0,75.0,True,4,)Normal,Ground,Stage2,388.0
160,95.0,60.0,46.0,72.0,83.0,96.0,True,1,)Normal,Dark,Basic,452.0
161,91.0,106.0,44.0,104.0,100.0,97.0,True,1,Ghost,Grass,Mega,542.0
162,44.0,47.0,43.0,40.0,44.0,39.0,True,2,Bug,Dragon,Stage1,257.0
163,95.0,77.0,103.0,64.0,93.0,96.0,True,1,Dragon,Fighting,Mega,528.0
164,44.0,47.0,43.0,40.0,44.0,39.0,True,2,Dragon,Fairy,Basic,257.0
165,95.0,111.0,105.0,106.0,100.0,97.0,True,6,Fighting,Fire,Mega,614.0
166,66.0,47.0,43.0,41.0,64.0,93.0,True,4,Ghost,Grass,Basic,354.0
167,95.0,111.0,101.0,73.0,100.0,97.0,True,1,Ground,Fairy,Basic,577.0
168,95.0,89.0,97.0,106.0,100.0,97.0,False,1,)Normal,Normal,Mega,584.0
169,95.0,111.0,105.0,106.0,100.0,97.0,True,6,Fighting,Steel,Mega,614.0
170,95.0,111.0,104.0,106.0,100.0,97.0,False,3,Ghost,Normal,Mega,613.0
171,95.0,111.0,105.0,106.0,100.0,97.0,False,1,Ghost,Electric,Mega,614.0
172,95.0,111.0,105.0,106.0,100.0,97.0,False,1,)Normal,Fire,Stage2,614.0
173,58.0,51.0,43.0,105.0,98.0,97.0,False,1,Normal,Ground,Mega,452.0
174,44.0,47.0,43.0,40.0,44.0,39.0,False,2,Bug,Bug,Stage1,257.0
175,75.0,47.0,43.0,46.0,85.0,97.0,True,2,Poison,None,Basic,393.0
176,58.0,53.0,43.0,42.0,99.0,97.0,True,1,Water,Fighting,Stage2,392.0
177,95.0,111.0,105.0,106.0,100.0,97.0,False,1,)Normal,Electric,Stage2,614.0
178,95.0,111.0,105.0,106.0,100.0,97.0,True,6,Fighting,Fire,Mega,614.0
179,44.0,47.0,43.0,40.0,44.0,39.0,False,2,Bug,Dragon,Basic,257.0
180,54.0,47.0,43.0,40.0,81.0,97.0,True,1,Normal,None,Basic,362.0
181,95.0,111.0,104.0,105.0,100.0,97.0,True,1,Ground,Fire,Mega,612.0
182,95.0,111.0,105.0,106.0,100.0,97.0,False,1,Ghost,Electric,Mega,614.0
183,57.0,47.0,43.0,40.0,44.0,97.0,True,1,Water,Fighting,Basic,328.0
184,44.0,47.0,43.0,43.0,44.0,39.0,False,4,Flying,Flying,Mega,260.0
185,94.0,111.0,94.0,104.0,100.0,96.0,True,1,Steel,Grass,Basic,599.0
186,44.0,47.0,43.0,40.0,44.0,39.0,False,2,Bug,Bug,Basic,257.0
187,95.0,109.0,103.0,105.0,48.0,95.0,True,1,Ghost,Dark,Stage1,555.0
188,44.0,47.0,43.0,40.0,44.0,57.0,True,2,Dark,None,Basic,275.0
189,95.0,110.0,46.0,106.0,99.0,97.0,False,5,Normal,Fighting,Mega,553.0
190,44.0,47.0,43.0,40.0,44.0,39.0,True,2,Water,Flying,Basic,257.0
191,44.0,47.0,43.0,40.0,44.0,39.0,False,2,Bug,Bug,Basic,257.0
192,44.0,47.0,43.0,40.0,44.0,39.0,False,2,Electric,Dragon,Basic,257.0
193,95.0,111.0,105.0,106.0,100.0,97.0,False,1,Fairy,Dark,Stage1,614.0
194,44.0,47.0,43.0,40.0,50.0,42.0,True,2,Bug,Ice,Basic,266.0
195,44.0,47.0,43.0,40.0,44.0,39.0,True,2,Bug,Bug,Basic,257.0
196,95.0,111.0,105.0,43.0,100.0,95.0,True,1,Ground,Ghost,Mega,549.0
197,44.0,47.0,43.0,74.0,99.0,97.0,False,5,Bug,Poison,Basic,404.0
198,44.0,47.0,43.0,101.0,93.0,75.0,False,2,Bug,None,Basic,403.0
199,44.0,47.0,43.0,40.0,45.0,76.0,True,4,Psychic,None,Basic,295.0
