,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Legendary,Generation,Type 1,Type 2,Evolution,Total
41,95.0,111.0,105.0,105.0,100.0,97.0,True,5,Fairy,Fighting,Mega,613.0
42,95.0,111.0,105.0,96.0,100.0,39.0,True,5,Bug,Fighting,Mega,546.0
43,95.0,111.0,105.0,105.0,100.0,84.0,False,5,Flying,Fire,Stage2,600.0
44,44.0,72.0,43.0,40.0,44.0,39.0,False,5,Ghost,Fighting,Basic,282.0
45,95.0,111.0,105.0,40.0,100.0,39.0,False,5,Bug,Fighting,Mega,490.0
46,60.0,87.0,83.0,40.0,49.0,39.0,False,5,Fire,Fighting,Mega,358.0
47,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Basic,257.0
48,95.0,111.0,65.0,106.0,100.0,97.0,False,4,Electric,Electric,Stage1,574.0
49,92.0,111.0,103.0,105.0,99.0,87.0,False,4,Fighting,Dark,Stage2,597.0
50,44.0,47.0,43.0,106.0,44.0,97.0,False,3,)Normal,Dark,Stage1,381.0
51,90.0,111.0,99.0,41.0,96.0,39.0,False,2,Ghost,Fire,Stage2,476.0
52,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Stage1,257.0
53,95.0,111.0,105.0,40.0,100.0,39.0,False,5,Bug,Fighting,Mega,490.0
54,95.0,111.0,105.0,40.0,100.0,39.0,True,5,Bug,Fighting,Mega,490.0
55,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dragon,Basic,257.0
56,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Fairy,Stage1,257.0
57,95.0,111.0,105.0,94.0,100.0,39.0,True,5,Bug,Fighting,Mega,544.0
58,94.0,111.0,43.0,106.0,100.0,97.0,False,4,Electric,Electric,Stage1,551.0
59,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Ice,Basic,257.0
60,95.0,111.0,105.0,40.0,100.0,39.0,False,5,Bug,Fighting,Mega,490.0
61,44.0,47.0,43.0,40.0,44.0,91.0,False,3,)Normal,Bug,Stage1,309.0
62,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dragon,Stage1,257.0
63,44.0,47.0,43.0,106.0,44.0,97.0,False,3,)Normal,Dark,Stage1,381.0
64,44.0,47.0,43.0,40.0,44.0,97.0,False,3,)Normal,Dark,Stage1,315.0
65,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Stage1,257.0
66,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dragon,Basic,257.0
67,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Bug,Basic,257.0
68,95.0,111.0,105.0,106.0,100.0,47.0,True,5,Bug,Fighting,Mega,564.0
69,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Stage1,257.0
70,95.0,111.0,105.0,103.0,100.0,39.0,True,5,Bug,Fighting,Mega,553.0
71,44.0,47.0,43.0,106.0,44.0,97.0,False,3,)Normal,Bug,Stage1,381.0
72,95.0,111.0,105.0,40.0,100.0,39.0,False,5,Grass,Fighting,Stage2,490.0
73,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Basic,257.0
74,50.0,110.0,43.0,105.0,78.0,97.0,False,4,Electric,Ice,Stage1,483.0
75,44.0,47.0,43.0,40.0,44.0,41.0,False,3,)Normal,Dark,Basic,259.0
76,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dragon,Stage1,257.0
77,44.0,47.0,43.0,40.0,44.0,53.0,False,3,)Normal,Dark,Basic,271.0
78,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Basic,257.0
79,95.0,111.0,105.0,89.0,100.0,40.0,True,5,Fairy,Fighting,Mega,540.0
80,44.0,47.0,43.0,43.0,44.0,97.0,False,3,)Normal,Dark,Basic,318.0
81,44.0,47.0,43.0,40.0,44.0,39.0,False,3,Ice,Dragon,Basic,257.0
82,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Stage1,257.0
83,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,None,Stage1,257.0
84,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Bug,Basic,257.0
85,44.0,47.0,43.0,40.0,52.0,49.0,False,3,)Normal,Electric,Stage1,275.0
86,45.0,111.0,43.0,106.0,49.0,97.0,False,4,Fighting,Dark,Stage2,451.0
87,44.0,47.0,43.0,42.0,44.0,97.0,False,3,)Normal,Dark,Stage1,317.0
88,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Basic,257.0
89,44.0,47.0,43.0,46.0,44.0,97.0,False,3,)Normal,Dark,Stage1,321.0
90,95.0,111.0,104.0,106.0,100.0,97.0,False,4,Electric,Ground,Stage2,613.0
91,73.0,56.0,101.0,40.0,88.0,39.0,False,3,)Normal,None,Stage1,397.0
92,95.0,111.0,105.0,40.0,100.0,39.0,False,5,Bug,Fighting,Stage2,490.0
93,44.0,47.0,43.0,105.0,44.0,97.0,False,3,)Normal,Dragon,Stage1,380.0
94,44.0,47.0,43.0,105.0,44.0,97.0,False,3,)Normal,Dark,Stage1,380.0
95,95.0,111.0,105.0,41.0,100.0,39.0,True,5,Bug,Fighting,Mega,491.0
96,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Basic,257.0
97,95.0,111.0,105.0,106.0,100.0,97.0,True,2,Bug,Bug,Mega,614.0
98,44.0,47.0,43.0,105.0,44.0,97.0,False,3,)Normal,Dark,Basic,380.0
99,95.0,111.0,105.0,41.0,100.0,39.0,False,5,Ice,Fighting,Stage2,491.0
100,95.0,111.0,105.0,106.0,100.0,97.0,True,5,Bug,Fire,Mega,614.0
101,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Stage1,257.0
102,44.0,47.0,43.0,106.0,44.0,97.0,False,3,Electric,Dark,Basic,381.0
103,95.0,111.0,105.0,99.0,100.0,42.0,True,5,Bug,Fighting,Mega,552.0
104,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Stage1,257.0
105,84.0,111.0,52.0,106.0,99.0,97.0,False,3,)Normal,Electric,Stage1,549.0
106,95.0,111.0,105.0,106.0,100.0,97.0,False,2,Fairy,None,Stage2,614.0
107,45.0,75.0,43.0,106.0,89.0,97.0,False,3,)Normal,Electric,Stage1,455.0
108,95.0,111.0,105.0,106.0,100.0,97.0,True,5,Fairy,Fire,Stage2,614.0
109,95.0,111.0,105.0,106.0,100.0,97.0,True,2,Bug,Fighting,Mega,614.0
110,44.0,47.0,43.0,104.0,44.0,97.0,False,3,)Normal,Dark,Stage1,379.0
111,44.0,47.0,43.0,105.0,44.0,97.0,False,3,Electric,Dragon,Stage1,380.0
112,95.0,111.0,105.0,105.0,100.0,40.0,True,5,Bug,Fighting,Mega,556.0
113,44.0,47.0,43.0,49.0,44.0,97.0,False,3,)Normal,Dark,Stage1,324.0
114,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Fairy,Dark,Stage2,614.0
115,95.0,111.0,105.0,106.0,100.0,93.0,True,5,Fairy,Fighting,Stage2,610.0
116,95.0,111.0,105.0,106.0,100.0,97.0,True,5,Bug,Fire,Mega,614.0
117,45.0,49.0,55.0,40.0,45.0,39.0,False,3,Grass,Fighting,Basic,273.0
118,44.0,47.0,43.0,42.0,44.0,97.0,False,3,)Normal,Bug,Stage1,317.0
119,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Fairy,Dark,Stage2,614.0
120,44.0,47.0,43.0,44.0,44.0,40.0,False,4,Electric,Ice,Basic,262.0
121,44.0,47.0,43.0,106.0,44.0,97.0,False,3,)Normal,Bug,Stage1,381.0
122,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Ice,Basic,257.0
123,95.0,111.0,105.0,40.0,100.0,39.0,True,5,Bug,Fighting,Mega,490.0
124,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Fighting,Basic,257.0
125,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dragon,Basic,257.0
126,95.0,111.0,105.0,105.0,100.0,94.0,False,5,Fire,Fire,Stage2,610.0
127,44.0,80.0,43.0,40.0,44.0,39.0,False,5,Ghost,Fighting,Stage2,290.0
128,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Electric,Stage1,257.0
129,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Basic,257.0
130,85.0,111.0,43.0,106.0,100.0,97.0,False,4,Electric,Electric,Stage2,542.0
131,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Basic,257.0
132,44.0,47.0,43.0,106.0,44.0,97.0,False,3,)Normal,Dark,Stage1,381.0
133,95.0,111.0,105.0,40.0,100.0,39.0,False,5,Grass,Fighting,Basic,490.0
134,44.0,47.0,43.0,62.0,44.0,97.0,False,3,)Normal,Bug,Stage1,337.0
135,87.0,100.0,102.0,40.0,97.0,39.0,False,3,Water,None,Stage1,465.0
136,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,None,Basic,257.0
137,95.0,111.0,105.0,106.0,100.0,97.0,True,5,Bug,Fire,Mega,614.0
138,95.0,111.0,105.0,106.0,100.0,97.0,False,4,Fire,Fire,Stage2,614.0
139,95.0,111.0,105.0,106.0,100.0,39.0,True,5,Bug,Fighting,Mega,556.0
140,44.0,47.0,43.0,40.0,44.0,95.0,False,3,)Normal,Bug,Basic,313.0
141,44.0,47.0,43.0,40.0,44.0,97.0,False,3,)Normal,Bug,Stage1,315.0
142,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Fighting,Basic,257.0
143,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Basic,257.0
144,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dragon,Basic,257.0
145,95.0,111.0,105.0,106.0,100.0,97.0,True,1,Bug,Bug,Mega,614.0
146,44.0,47.0,43.0,97.0,44.0,97.0,False,3,)Normal,Dark,Stage1,372.0
147,44.0,47.0,43.0,105.0,44.0,97.0,False,3,)Normal,Dark,Stage1,380.0
148,46.0,111.0,43.0,106.0,53.0,97.0,False,4,Fighting,Dark,Stage2,456.0
149,95.0,111.0,105.0,106.0,100.0,97.0,True,2,Bug,Bug,Mega,614.0
150,44.0,47.0,43.0,104.0,44.0,97.0,False,3,)Normal,Electric,Stage1,379.0
151,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Ice,Basic,257.0
152,95.0,111.0,105.0,106.0,100.0,97.0,True,6,Bug,Steel,Stage2,614.0
153,95.0,111.0,105.0,106.0,100.0,97.0,True,5,Bug,Fighting,Mega,614.0
154,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Stage1,257.0
155,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Basic,257.0
156,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dragon,Basic,257.0
157,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Stage1,257.0
158,95.0,111.0,105.0,106.0,100.0,97.0,True,2,Bug,Bug,Mega,614.0
159,84.0,111.0,44.0,106.0,99.0,97.0,False,4,Electric,Flying,Stage2,541.0
160,95.0,111.0,105.0,106.0,100.0,97.0,True,5,Fairy,Fighting,Stage2,614.0
161,51.0,111.0,43.0,106.0,67.0,97.0,True,4,Rock,Dark,Stage2,475.0
162,95.0,111.0,105.0,87.0,100.0,39.0,True,5,Bug,Fighting,Mega,537.0
163,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Basic,257.0
164,48.0,74.0,43.0,106.0,95.0,97.0,False,3,)Normal,Electric,Stage1,463.0
165,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Basic,257.0
166,95.0,111.0,105.0,40.0,100.0,39.0,False,5,Grass,Fighting,Stage1,490.0
167,44.0,47.0,43.0,40.0,44.0,95.0,False,3,)Normal,Bug,Basic,313.0
168,44.0,47.0,43.0,49.0,44.0,95.0,False,3,)Normal,Dark,Stage1,322.0
169,59.0,107.0,66.0,40.0,65.0,39.0,False,5,Grass,Fighting,Basic,376.0
170,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Bug,Stage1,257.0
171,44.0,47.0,43.0,40.0,44.0,40.0,False,4,Fighting,Ice,Basic,258.0
172,44.0,47.0,43.0,40.0,44.0,39.0,False,4,)Normal,Ice,Stage1,257.0
173,44.0,47.0,43.0,40.0,44.0,96.0,False,3,)Normal,Bug,Basic,314.0
174,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dragon,Basic,257.0
175,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dragon,Basic,257.0
176,44.0,47.0,43.0,106.0,44.0,97.0,False,4,)Normal,Bug,Stage1,381.0
177,44.0,47.0,43.0,101.0,44.0,97.0,False,3,)Normal,Dark,Basic,376.0
178,95.0,111.0,105.0,106.0,100.0,97.0,True,5,Bug,Fighting,Mega,614.0
179,44.0,47.0,43.0,40.0,44.0,80.0,False,3,)Normal,Dark,Stage1,298.0
180,95.0,111.0,105.0,106.0,100.0,97.0,True,5,Bug,Bug,Stage2,614.0
181,44.0,47.0,43.0,41.0,44.0,97.0,False,3,)Normal,Bug,Stage1,316.0
182,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dragon,Basic,257.0
183,44.0,47.0,43.0,62.0,44.0,94.0,False,3,)Normal,Dragon,Stage1,334.0
184,95.0,111.0,105.0,40.0,100.0,39.0,True,5,Bug,Fighting,Mega,490.0
185,95.0,111.0,105.0,106.0,100.0,95.0,False,5,Fairy,Fire,Stage2,612.0
186,44.0,111.0,43.0,106.0,57.0,97.0,False,4,Dark,Dark,Stage1,458.0
187,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dragon,Basic,257.0
188,44.0,47.0,43.0,104.0,44.0,97.0,False,3,)Normal,Dark,Basic,379.0
189,95.0,111.0,105.0,106.0,100.0,97.0,True,5,Bug,Fighting,Mega,614.0
190,44.0,47.0,43.0,40.0,44.0,96.0,False,3,)Normal,Bug,Stage1,314.0
191,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,Dark,Basic,257.0
192,95.0,111.0,105.0,106.0,100.0,97.0,True,5,Bug,Fire,Mega,614.0
193,95.0,111.0,105.0,106.0,100.0,97.0,True,5,Bug,Fire,Stage2,614.0
194,44.0,47.0,43.0,40.0,44.0,39.0,False,3,)Normal,None,Stage1,257.0
195,95.0,111.0,105.0,106.0,100.0,97.0,True,5,Fairy,Dark,Mega,614.0
196,95.0,111.0,105.0,105.0,100.0,93.0,True,5,Fire,Fighting,Mega,609.0
197,44.0,47.0,43.0,103.0,44.0,97.0,False,4,Electric,Dark,Stage1,378.0
198,44.0,47.0,43.0,106.0,44.0,97.0,False,4,)Normal,Dark,Stage1,381.0
199,95.0,111.0,105.0,106.0,100.0,97.0,True,5,Fairy,Fighting,Stage2,614.0
