,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Legendary,Generation,Type 1,Type 2,Evolution,Total
28,95.0,111.0,105.0,106.0,100.0,97.0,True,5,Fighting,Bug,Stage2,614.0
29,44.0,47.0,43.0,40.0,44.0,39.0,True,5,Bug,Fairy,Basic,257.0
30,44.0,47.0,43.0,40.0,44.0,39.0,True,2,Bug,Fairy,Stage1,257.0
31,95.0,111.0,105.0,106.0,100.0,97.0,True,3,Dark,Bug,Basic,614.0
32,44.0,47.0,43.0,40.0,44.0,97.0,False,4,Dark,Fighting,Mega,315.0
33,44.0,47.0,43.0,40.0,44.0,97.0,False,2,Fire,Fighting,Basic,315.0
34,92.0,111.0,43.0,40.0,44.0,97.0,False,1,Bug,Rock,Mega,427.0
35,95.0,111.0,104.0,106.0,100.0,97.0,False,3,)Normal,Dark,Mega,613.0
36,47.0,98.0,104.0,40.0,100.0,39.0,True,5,)Normal,Fairy,Stage2,428.0
37,44.0,47.0,44.0,40.0,44.0,39.0,True,2,)Normal,Fairy,Basic,258.0
38,95.0,111.0,105.0,71.0,100.0,39.0,True,5,)Normal,Bug,Stage2,521.0
39,95.0,111.0,105.0,104.0,100.0,39.0,True,5,Bug,Bug,Stage2,554.0
40,95.0,111.0,105.0,40.0,100.0,39.0,True,5,Bug,Electric,Stage2,490.0
41,44.0,47.0,43.0,40.0,44.0,97.0,False,2,Fairy,Water,Mega,315.0
42,69.0,48.0,105.0,40.0,100.0,39.0,True,1,)Normal,Bug,Stage1,401.0
43,44.0,47.0,43.0,40.0,44.0,39.0,False,2,)Normal,Fairy,Basic,257.0
44,95.0,111.0,105.0,105.0,100.0,59.0,True,5,Water,Rock,Stage2,575.0
45,95.0,111.0,105.0,106.0,100.0,97.0,True,3,Electric,Dark,Stage2,614.0
46,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Water,Dark,Stage2,614.0
47,44.0,47.0,43.0,40.0,44.0,97.0,False,1,Fairy,Poison,Mega,315.0
48,95.0,111.0,105.0,106.0,100.0,97.0,True,1,Electric,Bug,Basic,614.0
49,44.0,47.0,43.0,40.0,44.0,39.0,True,2,Fire,Fairy,Basic,257.0
50,95.0,111.0,105.0,102.0,97.0,97.0,True,5,Fighting,Dragon,Stage2,607.0
51,95.0,111.0,105.0,106.0,100.0,39.0,True,4,Flying,Bug,Stage2,556.0
52,95.0,111.0,105.0,105.0,100.0,39.0,True,5,Bug,Bug,Stage2,555.0
53,95.0,111.0,105.0,106.0,100.0,40.0,True,5,Fighting,Bug,Stage2,557.0
54,95.0,111.0,105.0,106.0,100.0,39.0,True,5,Bug,Bug,Stage2,556.0
55,44.0,47.0,43.0,40.0,44.0,97.0,False,2,Dark,Fighting,Mega,315.0
56,95.0,111.0,88.0,56.0,45.0,91.0,False,3,Bug,Dark,Mega,486.0
57,44.0,110.0,85.0,40.0,44.0,39.0,True,5,Fire,Fairy,Basic,362.0
58,95.0,111.0,105.0,106.0,100.0,97.0,False,3,)Normal,Bug,Stage2,614.0
59,95.0,111.0,105.0,106.0,100.0,39.0,True,5,)Normal,Bug,Stage2,556.0
60,44.0,47.0,43.0,40.0,44.0,97.0,False,2,Dark,Flying,Mega,315.0
61,88.0,111.0,105.0,40.0,99.0,39.0,True,5,Ghost,Fairy,Stage2,482.0
62,44.0,47.0,43.0,40.0,44.0,39.0,False,2,Grass,Fighting,Mega,257.0
63,95.0,111.0,105.0,106.0,100.0,97.0,False,1,Dark,Bug,Basic,614.0
64,44.0,94.0,43.0,40.0,44.0,96.0,False,1,Fighting,Fighting,Mega,361.0
65,95.0,111.0,105.0,106.0,100.0,97.0,True,3,Dark,Bug,Stage2,614.0
66,44.0,47.0,43.0,40.0,44.0,39.0,True,2,Fire,Fairy,Stage1,257.0
67,95.0,111.0,105.0,40.0,100.0,39.0,True,5,Ghost,Bug,Stage2,490.0
68,95.0,111.0,105.0,106.0,100.0,64.0,True,3,Electric,Bug,Stage2,581.0
69,95.0,111.0,105.0,106.0,100.0,39.0,True,3,Bug,Bug,Stage2,556.0
70,57.0,111.0,66.0,40.0,44.0,39.0,False,5,Bug,Electric,Mega,357.0
71,95.0,111.0,105.0,106.0,100.0,89.0,True,1,Fighting,Bug,Stage2,606.0
72,95.0,111.0,105.0,106.0,100.0,97.0,True,3,Dark,Fire,Mega,614.0
73,95.0,111.0,105.0,40.0,100.0,39.0,True,5,Ghost,Rock,Stage2,490.0
74,57.0,85.0,43.0,46.0,44.0,97.0,False,4,Rock,Poison,Mega,372.0
75,95.0,111.0,105.0,106.0,100.0,39.0,True,1,Bug,Bug,Basic,556.0
76,95.0,111.0,50.0,106.0,85.0,97.0,False,3,Fighting,Psychic,Mega,544.0
77,48.0,99.0,43.0,40.0,44.0,97.0,False,1,Fighting,Fighting,Mega,371.0
78,95.0,111.0,105.0,42.0,90.0,96.0,True,5,Bug,Rock,Stage2,539.0
79,95.0,111.0,105.0,82.0,98.0,39.0,True,4,Water,Poison,Stage2,530.0
80,44.0,47.0,43.0,40.0,44.0,97.0,False,2,Dark,Fighting,Mega,315.0
81,44.0,47.0,43.0,40.0,44.0,97.0,False,1,Fire,None,Mega,315.0
82,44.0,109.0,61.0,40.0,44.0,39.0,True,1,Bug,Fairy,Basic,337.0
83,95.0,111.0,105.0,40.0,100.0,39.0,True,5,)Normal,Bug,Stage2,490.0
84,95.0,111.0,105.0,106.0,100.0,39.0,True,5,Fighting,Bug,Stage2,556.0
85,59.0,111.0,43.0,40.0,44.0,97.0,False,4,Rock,Poison,Mega,394.0
86,44.0,47.0,43.0,40.0,44.0,97.0,False,4,Dark,Fighting,Mega,315.0
87,47.0,111.0,43.0,40.0,44.0,97.0,False,1,Water,Poison,Basic,382.0
88,44.0,47.0,43.0,40.0,44.0,97.0,False,2,Dark,Flying,Basic,315.0
89,92.0,111.0,74.0,40.0,48.0,51.0,True,5,Poison,Dragon,Stage2,416.0
90,44.0,47.0,43.0,40.0,44.0,75.0,False,2,Fire,Fighting,Mega,293.0
91,95.0,111.0,105.0,106.0,100.0,40.0,True,3,)Normal,Bug,Stage2,557.0
92,95.0,111.0,105.0,106.0,100.0,97.0,True,6,Fighting,Dragon,Mega,614.0
93,44.0,47.0,43.0,40.0,44.0,97.0,False,2,Dark,Flying,Mega,315.0
94,44.0,86.0,43.0,40.0,44.0,88.0,False,2,Fire,Fairy,Stage1,345.0
95,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Water,Rock,Mega,614.0
96,95.0,111.0,105.0,106.0,100.0,39.0,True,1,Bug,Bug,Basic,556.0
97,85.0,109.0,43.0,40.0,44.0,39.0,False,5,Bug,Poison,Basic,360.0
98,95.0,111.0,105.0,40.0,100.0,39.0,True,5,)Normal,Bug,Stage2,490.0
99,44.0,47.0,43.0,40.0,44.0,97.0,False,4,Fairy,Poison,Mega,315.0
100,95.0,111.0,105.0,44.0,100.0,39.0,True,5,)Normal,Bug,Stage2,494.0
101,44.0,47.0,43.0,40.0,44.0,39.0,False,2,Fire,Fairy,Basic,257.0
102,44.0,47.0,43.0,40.0,44.0,97.0,False,2,Dark,Fighting,Mega,315.0
103,44.0,57.0,43.0,40.0,44.0,97.0,False,1,Fairy,None,Mega,325.0
104,95.0,111.0,105.0,106.0,100.0,97.0,False,3,Bug,Dark,Stage2,614.0
105,67.0,50.0,105.0,40.0,100.0,39.0,True,5,)Normal,Bug,Stage2,401.0
106,44.0,47.0,43.0,104.0,44.0,97.0,False,3,Dark,Ground,Mega,379.0
107,44.0,47.0,43.0,40.0,44.0,39.0,False,1,Bug,Fairy,Stage1,257.0
108,44.0,47.0,105.0,40.0,79.0,39.0,True,1,)Normal,Bug,Stage2,354.0
109,95.0,111.0,105.0,65.0,100.0,39.0,True,1,Bug,Dark,Stage2,515.0
110,44.0,47.0,43.0,40.0,44.0,50.0,False,2,Fire,Fighting,Stage1,268.0
111,95.0,111.0,105.0,106.0,100.0,97.0,True,3,Dragon,Bug,Stage2,614.0
112,44.0,47.0,43.0,40.0,44.0,46.0,False,2,Fairy,Fighting,Stage1,264.0
113,95.0,111.0,105.0,98.0,100.0,39.0,True,5,Bug,Bug,Stage2,548.0
114,95.0,111.0,105.0,106.0,100.0,39.0,True,4,Normal,Bug,Stage2,556.0
115,95.0,111.0,105.0,83.0,100.0,39.0,True,5,Water,Dark,Stage2,533.0
116,95.0,111.0,105.0,106.0,100.0,97.0,True,3,Dark,Dark,Stage2,614.0
117,44.0,47.0,43.0,40.0,44.0,39.0,False,2,)Normal,Fighting,Basic,257.0
118,95.0,111.0,103.0,106.0,100.0,97.0,True,3,Dark,Fire,Mega,612.0
119,95.0,111.0,105.0,105.0,50.0,97.0,False,4,Water,Poison,Mega,563.0
120,95.0,111.0,105.0,106.0,100.0,97.0,True,1,Electric,Bug,Stage2,614.0
121,44.0,84.0,43.0,40.0,44.0,97.0,False,5,Fire,Fighting,Mega,352.0
122,95.0,111.0,105.0,40.0,100.0,39.0,True,5,Fighting,Bug,Stage2,490.0
123,95.0,111.0,105.0,40.0,100.0,39.0,True,5,Ghost,Bug,Stage2,490.0
124,95.0,111.0,105.0,106.0,100.0,39.0,True,5,Ghost,Bug,Stage2,556.0
125,95.0,111.0,105.0,40.0,100.0,39.0,True,5,Fire,Dark,Stage2,490.0
126,44.0,47.0,43.0,40.0,44.0,39.0,False,2,)Normal,Fighting,Basic,257.0
127,95.0,111.0,105.0,106.0,100.0,97.0,True,3,)Normal,Bug,Stage2,614.0
128,44.0,47.0,43.0,40.0,44.0,97.0,False,4,Rock,Poison,Mega,315.0
129,95.0,111.0,105.0,40.0,100.0,39.0,True,5,Bug,Bug,Stage2,490.0
130,44.0,47.0,43.0,40.0,44.0,97.0,False,2,Dark,Fighting,Mega,315.0
131,95.0,111.0,105.0,104.0,100.0,78.0,True,1,Bug,Bug,Stage2,593.0
132,95.0,111.0,105.0,40.0,100.0,39.0,True,5,Ghost,Fairy,Stage2,490.0
133,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Fighting,Rock,Stage2,614.0
134,95.0,111.0,105.0,106.0,100.0,39.0,True,4,Ghost,Bug,Stage2,556.0
135,95.0,111.0,105.0,106.0,100.0,95.0,True,5,Water,Rock,Stage2,612.0
136,44.0,47.0,43.0,40.0,44.0,97.0,False,4,Dark,Ground,Mega,315.0
137,44.0,47.0,43.0,40.0,44.0,96.0,False,2,Fire,Fairy,Basic,314.0
138,44.0,47.0,43.0,40.0,44.0,97.0,False,4,Grass,Fighting,Mega,315.0
139,95.0,111.0,105.0,106.0,100.0,97.0,True,3,Electric,Bug,Stage2,614.0
140,95.0,111.0,105.0,40.0,100.0,39.0,True,5,Bug,Rock,Stage2,490.0
141,95.0,111.0,105.0,44.0,100.0,39.0,True,4,Ghost,Normal,Stage2,494.0
142,95.0,111.0,105.0,106.0,100.0,97.0,True,4,Psychic,Poison,Stage2,614.0
143,95.0,111.0,105.0,65.0,98.0,97.0,True,4,Bug,Rock,Stage2,571.0
144,78.0,102.0,43.0,43.0,44.0,97.0,False,4,Rock,Poison,Mega,407.0
145,95.0,111.0,105.0,101.0,95.0,97.0,True,4,Water,Rock,Mega,604.0
146,95.0,111.0,105.0,97.0,100.0,39.0,True,5,)Normal,Bug,Stage2,547.0
147,95.0,111.0,105.0,106.0,100.0,97.0,True,3,Fighting,Dark,Mega,614.0
148,95.0,111.0,105.0,105.0,100.0,43.0,True,5,Water,Bug,Stage2,559.0
149,95.0,111.0,85.0,106.0,100.0,97.0,False,3,Dragon,Dark,Mega,594.0
150,95.0,111.0,105.0,105.0,100.0,97.0,True,5,Fighting,Dark,Stage2,613.0
151,95.0,111.0,105.0,106.0,100.0,89.0,True,3,)Normal,Bug,Stage2,606.0
152,95.0,111.0,105.0,106.0,100.0,97.0,True,3,Dark,Poison,Mega,614.0
153,44.0,92.0,43.0,40.0,44.0,60.0,False,1,Poison,Fairy,Stage1,323.0
154,95.0,111.0,105.0,106.0,100.0,63.0,True,4,Fighting,Bug,Stage2,580.0
155,44.0,47.0,43.0,40.0,44.0,39.0,False,2,Steel,Fairy,Basic,257.0
156,44.0,47.0,43.0,40.0,44.0,97.0,False,2,Dark,Fighting,Mega,315.0
157,95.0,111.0,105.0,106.0,100.0,97.0,True,3,Dark,Bug,Stage2,614.0
158,44.0,47.0,43.0,40.0,44.0,97.0,False,1,Fire,Electric,Mega,315.0
159,45.0,70.0,43.0,40.0,44.0,97.0,False,4,Rock,Poison,Mega,339.0
160,95.0,111.0,105.0,106.0,100.0,97.0,True,3,Dark,Bug,Stage2,614.0
161,95.0,111.0,105.0,106.0,100.0,69.0,True,3,Fighting,Bug,Stage2,586.0
162,44.0,47.0,43.0,40.0,44.0,39.0,True,1,)Normal,Fairy,Stage1,257.0
163,58.0,47.0,105.0,40.0,72.0,39.0,True,5,Poison,Fairy,Stage2,361.0
164,95.0,111.0,105.0,106.0,100.0,97.0,True,3,Electric,Bug,Stage2,614.0
165,95.0,111.0,105.0,106.0,100.0,97.0,True,3,Electric,Bug,Stage2,614.0
166,95.0,111.0,105.0,106.0,100.0,97.0,True,5,Fighting,Bug,Stage2,614.0
167,95.0,111.0,105.0,40.0,100.0,39.0,True,5,Ghost,Bug,Stage2,490.0
168,95.0,111.0,105.0,40.0,100.0,39.0,True,5,Fighting,Dark,Stage2,490.0
169,44.0,47.0,43.0,40.0,44.0,39.0,True,1,)Normal,Fairy,Basic,257.0
170,95.0,111.0,105.0,106.0,100.0,39.0,True,3,Ghost,Bug,Stage2,556.0
171,95.0,111.0,105.0,44.0,100.0,39.0,True,5,Bug,Dark,Stage2,494.0
172,95.0,111.0,105.0,106.0,100.0,97.0,True,3,Water,Dark,Stage2,614.0
173,91.0,105.0,100.0,40.0,93.0,39.0,True,5,Ghost,Steel,Stage2,468.0
174,93.0,111.0,105.0,40.0,100.0,39.0,True,5,Ghost,Fairy,Stage2,488.0
175,95.0,111.0,105.0,106.0,100.0,97.0,True,5,Fighting,Dragon,Stage2,614.0
176,95.0,111.0,75.0,105.0,44.0,97.0,False,5,Fighting,Dragon,Mega,527.0
177,95.0,111.0,105.0,40.0,100.0,39.0,True,5,Fighting,Bug,Stage2,490.0
178,44.0,47.0,43.0,40.0,45.0,39.0,True,2,)Normal,Fairy,Basic,258.0
179,95.0,111.0,105.0,40.0,100.0,39.0,True,5,)Normal,Bug,Stage2,490.0
180,44.0,47.0,43.0,40.0,44.0,97.0,False,4,Dark,Flying,Basic,315.0
181,95.0,111.0,105.0,65.0,100.0,39.0,True,5,Poison,Bug,Stage2,515.0
182,95.0,111.0,105.0,40.0,100.0,39.0,True,5,Bug,Dark,Stage2,490.0
183,44.0,47.0,43.0,40.0,44.0,91.0,False,2,Grass,Fighting,Basic,309.0
184,95.0,111.0,105.0,106.0,100.0,97.0,True,5,Poison,Bug,Stage2,614.0
185,95.0,111.0,105.0,106.0,100.0,39.0,True,5,Ghost,Bug,Stage2,556.0
186,59.0,50.0,43.0,44.0,44.0,97.0,False,4,Dark,Fighting,Mega,337.0
187,44.0,47.0,43.0,40.0,44.0,97.0,False,3,Dark,Flying,Basic,315.0
188,95.0,111.0,70.0,106.0,100.0,97.0,False,3,Dark,Dark,Mega,579.0
189,44.0,106.0,43.0,40.0,44.0,97.0,True,2,Fire,Fighting,Mega,374.0
190,95.0,111.0,105.0,106.0,100.0,97.0,True,1,Dark,Bug,Stage2,614.0
191,95.0,111.0,105.0,106.0,100.0,39.0,True,5,Ghost,Bug,Stage2,556.0
192,95.0,111.0,105.0,40.0,100.0,39.0,True,5,)Normal,Bug,Stage2,490.0
193,95.0,111.0,105.0,40.0,54.0,39.0,True,1,Bug,Dragon,Stage2,444.0
194,95.0,111.0,105.0,106.0,100.0,96.0,True,5,Bug,Bug,Stage2,613.0
195,95.0,111.0,105.0,106.0,100.0,39.0,True,4,Ghost,Bug,Stage2,556.0
196,89.0,111.0,85.0,105.0,87.0,97.0,False,1,Fighting,Dragon,Stage1,574.0
197,95.0,111.0,105.0,41.0,100.0,39.0,True,5,)Normal,Bug,Stage2,491.0
198,95.0,111.0,105.0,105.0,100.0,39.0,True,5,Bug,Bug,Stage2,555.0
199,95.0,55.0,43.0,106.0,85.0,97.0,False,3,Dark,Fire,Mega,481.0
